6.382689086528710032e-01,1.563346778954154415e+00
4.837080267771769471e-01,1.192329744289825966e+00
4.230329638234271439e-01,1.050267817116714575e+00
4.065670810414629965e-01,1.016338462461378933e+00
4.002959134094961624e-01,1.007360852142481722e+00
3.972288273599454689e-01,9.999646152379588759e-01
3.972948220900170413e-01,9.999393079169498488e-01
3.973080908805342593e-01,9.999405915852840332e-01
3.973112873839919623e-01,9.999410964020392090e-01
3.972995649832777865e-01,9.999482480259078709e-01
3.973040939064906851e-01,9.999420817794815175e-01
3.973043833412440717e-01,9.999471731646732975e-01
3.973015512266601656e-01,9.999516080278312291e-01
3.972913579922380256e-01,9.999518564487462902e-01
3.973142390572297344e-01,9.999493591625964184e-01
3.973088723265397193e-01,9.999531820262103077e-01
3.973201415204574705e-01,9.999483310038596029e-01
3.972984883548165702e-01,9.999478506574888126e-01
3.972952681050488932e-01,9.999447413610708102e-01
3.972926313245442875e-01,9.999515427296542525e-01
3.972955451324792775e-01,9.999468855002174861e-01
3.973139055003243603e-01,9.999504343532756856e-01
3.973113258527365965e-01,9.999470237836636244e-01
3.973101243191172749e-01,9.999460473426597940e-01
3.972840518116145803e-01,9.999497038814906258e-01
3.972908452443631444e-01,9.999479719946872125e-01
3.972969687824648433e-01,9.999488102959147584e-01
3.972998056898569552e-01,9.999460430361960528e-01
3.972915120651349663e-01,9.999539235191444719e-01
3.972929179463629557e-01,9.999505227298455257e-01
3.972830890327778142e-01,9.999523383755047901e-01
3.972869189773198251e-01,9.999570300030524717e-01
3.972795024538390285e-01,9.999554853121566111e-01
3.972746231676903550e-01,9.999566554240300054e-01
3.972810078108195420e-01,9.999566930159314859e-01
3.972696109792925867e-01,9.999590406271171572e-01
3.972802180781987436e-01,9.999626642139266552e-01
3.972674602981791647e-01,9.999590306196880496e-01
3.972623100189705547e-01,9.999607475734832995e-01
3.972581272133548502e-01,9.999634484244149801e-01
3.972516902756042523e-01,9.999673585171872103e-01
3.972516258620450991e-01,9.999684795183620967e-01
3.972468141885425741e-01,9.999674632128620066e-01
3.972372076907990657e-01,9.999726331080143193e-01
3.972435119445706930e-01,9.999763709101735509e-01
3.972303907666568379e-01,9.999750848257141778e-01
3.972305617181128290e-01,9.999752235681402812e-01
3.972301354038724197e-01,9.999772017367024590e-01
3.972219074424234719e-01,9.999780274290641646e-01
3.972301814218788807e-01,9.999810715403715244e-01
3.972263589116085125e-01,9.999803377434447471e-01
3.972213597047014044e-01,9.999795046905873841e-01
3.972165133625104039e-01,9.999819738387695223e-01
3.972146460304104565e-01,9.999826474867092863e-01
3.972166412178174677e-01,9.999818966177832502e-01
3.972207718175088664e-01,9.999839863378841009e-01
3.972187773024188351e-01,9.999864642155932293e-01
3.972174545341413676e-01,9.999864663437287859e-01
3.972061182222862419e-01,9.999880105429067578e-01
3.972150644788702833e-01,9.999881681517209797e-01
3.972045198604852168e-01,9.999862951196180072e-01
3.972006930168602290e-01,9.999872821168814818e-01
3.972018631309358061e-01,9.999851217823330085e-01
3.972201394632759452e-01,9.999866814149116490e-01
3.972020500410833321e-01,9.999857278538003547e-01
3.972146243737263438e-01,9.999857374186222891e-01
3.972091995275763843e-01,9.999849992261695686e-01
3.972090410866900845e-01,9.999837597217778873e-01
3.972117582450170881e-01,9.999836986079605472e-01
3.972142142804639953e-01,9.999847297058125362e-01
3.972083218110676883e-01,9.999841044853684524e-01
3.972119997876647490e-01,9.999841938235179972e-01
3.972041575338459141e-01,9.999824499965641600e-01
3.972245375047738225e-01,9.999833252862956323e-01
3.972084774466078660e-01,9.999799146023344854e-01
3.972207939686903666e-01,9.999813386911838853e-01
3.972167084357187128e-01,9.999807360506535181e-01
3.972115957158248722e-01,9.999802005541702510e-01
3.972293056530829536e-01,9.999809880701286957e-01
3.972092219526365264e-01,9.999787086744460485e-01
3.972454424332487743e-01,9.999837524422696688e-01
3.972382584295361396e-01,9.999825382503182425e-01
3.972098441775286370e-01,9.999781118940761493e-01
3.972103631305401450e-01,9.999782418085054747e-01
3.972245006544117829e-01,9.999832879347302361e-01
3.972115611449815176e-01,9.999815786322555633e-01
3.972131066794487575e-01,9.999813351511779302e-01
3.972098507457451633e-01,9.999812183074455740e-01
3.972137646560450208e-01,9.999816421981860826e-01
3.972008136024693381e-01,9.999815379681462613e-01
3.972404546295534855e-01,9.999852806350501000e-01
3.972080884508565335e-01,9.999807877636214259e-01
3.972593382052047595e-01,9.999892374201805323e-01
3.972117020205080395e-01,9.999814351515292632e-01
