1.079956441854282412e+00,2.415804667182390453e-01,2.877455462548585419e-01,1.079125124060334784e+00,2.921244373378003800e+00,9.352466288840005637e-01
6.143138486815624688e-01,1.021465473500542953e-01,1.910351667275871357e-01,6.516132828804654942e-01,1.191264276793436494e+00,6.027831782668908733e-01
6.271074071534097349e-01,9.837314326798252129e-02,1.750662790049797302e-01,6.684643971743213786e-01,1.149015809005126343e+00,5.611607926965858084e-01
6.233111139770494136e-01,9.785526090765596374e-02,1.739351474197865233e-01,6.642435482273251202e-01,1.143941107566523563e+00,5.541953104404230279e-01
6.252941734398045348e-01,9.737551199687694004e-02,1.704777678170905364e-01,6.673179985671471304e-01,1.140264060910429089e+00,5.415379622060128018e-01
4.993493942673511987e-01,9.576269714139092060e-02,1.343878183696627093e-01,5.372852672286657638e-01,1.200695447358088419e+00,4.124766370655095216e-01
4.464684863455563590e-01,9.746937729138850648e-02,1.523102598118291073e-01,4.782615306907378461e-01,1.146875116079725032e+00,4.692327540587262202e-01
1.498156081247089544e-01,7.361575003418958929e-02,1.335516331776916421e-01,1.717288442112362146e-01,9.196483654687935827e-01,4.280404190476075343e-01
6.255362097049663173e-02,3.057270828099434984e-02,7.581239103096486243e-02,6.306419768554313854e-02,3.832855568200706498e-01,2.508779299050763467e-01
6.260922266216496779e-02,2.239318868646118441e-02,4.505240214381527747e-02,6.578918994122533170e-02,2.891505024996587347e-01,1.524529163855191383e-01
5.401244296895080232e-02,2.054697748835168994e-02,4.492935109879086369e-02,5.991581311467571169e-02,2.650691850788600146e-01,1.510638164452902943e-01
4.552716719203729612e-02,1.741244118737839824e-02,3.303605282402941740e-02,5.173119143864294417e-02,2.241616234737254243e-01,1.157153616181769845e-01
4.289637476879659683e-02,1.428890987967721543e-02,3.691485805186357078e-02,4.465290411756348693e-02,1.949009253520599394e-01,1.294378234067847522e-01
4.165880079006377412e-02,1.306626609560905539e-02,3.232493471370247867e-02,4.657549165324954138e-02,1.716003461422183352e-01,1.128555403145174996e-01
4.100461651627240051e-02,1.255401093083241548e-02,2.651319516203361204e-02,4.334474902175948496e-02,1.641762522919562872e-01,9.621373517148107402e-02
3.660590677540671162e-02,1.142096844131635335e-02,2.217505513434324393e-02,3.976260651982360672e-02,1.457799638573252787e-01,8.109201520820243092e-02
3.219432212296163137e-02,1.032156849537076322e-02,2.137135803609685469e-02,3.410326054295131915e-02,1.267433919658053909e-01,7.797002021838331243e-02
2.989111637497367593e-02,1.114033567598786759e-02,2.229721685985565360e-02,3.150232764342979219e-02,1.383700228582666336e-01,8.043512700866749243e-02
2.940183235368873382e-02,1.101412021816474025e-02,2.084178606088831973e-02,3.085798802120544651e-02,1.353782258355125945e-01,7.503413291140767494e-02
2.503601531316760470e-02,1.008346395135953366e-02,2.079246358848803669e-02,2.615864452862008693e-02,1.225598927902845775e-01,7.585176224927804578e-02
2.186576772432309926e-02,8.118277475880788033e-03,2.097077259376660396e-02,2.286623372564754869e-02,1.050687459148048064e-01,7.630483832666641597e-02
1.885643988840339860e-02,8.170105749820353799e-03,1.990608918522151008e-02,1.910681137226286075e-02,1.053079168356765988e-01,7.178770280852654617e-02
1.796059172045570348e-02,7.986410884589050657e-03,1.895586194716170764e-02,1.807193156680327040e-02,1.014352592242492024e-01,6.903593367776628131e-02
1.656702150291361475e-02,7.541793164745454019e-03,1.792021493544400032e-02,1.612583403323709572e-02,9.398128894073976003e-02,6.482395697696835546e-02
1.649180897170028637e-02,7.499260791325243827e-03,1.753848424597209688e-02,1.695995807091641924e-02,9.486774956271760983e-02,6.440016979654442086e-02
1.691044558514408561e-02,7.826585129766304091e-03,1.994415260985261257e-02,1.735886370457223257e-02,9.906754839588984007e-02,7.314539598686356503e-02
1.628236945389975251e-02,7.781875962493977478e-03,1.677354295535677525e-02,1.760524584194982783e-02,9.968305631851118176e-02,6.169093381918723529e-02
1.706570588311004041e-02,7.092205590155464291e-03,1.628323178759238932e-02,1.788110616597957461e-02,9.123675059645160179e-02,5.992791446846826298e-02
1.460279797659169883e-02,6.096483522074289813e-03,1.488044917129149360e-02,1.504147960888627990e-02,7.921979765643094584e-02,5.560670898598225886e-02
1.516866717047869913e-02,5.597126619369742137e-03,1.549247283652900077e-02,1.536988588849415131e-02,7.681990762938073480e-02,5.719489872613756076e-02
1.230886983264348720e-02,5.334541770017553995e-03,1.590283740504266213e-02,1.275514448496885625e-02,7.230726879702263632e-02,5.620782634610165668e-02
1.257161121438172754e-02,5.173770714048676368e-03,1.604898687591526166e-02,1.304642191040865373e-02,7.092781535846783003e-02,5.673767799798371675e-02
1.284735114653846530e-02,4.889153314781009667e-03,1.440354834305255204e-02,1.289236962054033514e-02,6.431333571267094928e-02,5.044816659914113516e-02
1.330398384028206281e-02,5.395986311597482377e-03,1.438396732044108089e-02,1.401834391977793172e-02,7.135553233440321275e-02,4.902615308346364859e-02
1.318941563905960679e-02,5.279501529824657050e-03,1.477336383795635651e-02,1.382489310888821397e-02,6.995752193274359931e-02,5.172854789123203234e-02
1.310420337994771395e-02,5.221561043394649416e-03,1.416628260730550502e-02,1.361690523269740681e-02,6.971937571904150699e-02,5.032375855532628811e-02
1.202051114387943549e-02,4.993397070862401997e-03,1.230181120905606690e-02,1.275034740067716721e-02,6.525725067330714890e-02,4.365772758835143041e-02
1.189284154793163704e-02,4.536710124304128844e-03,1.278196996446664610e-02,1.242135656377871440e-02,6.041600451742224626e-02,4.468919771332140883e-02
1.210019392145315204e-02,5.018329032986362098e-03,1.287324134595143124e-02,1.232198946965936889e-02,6.393279595518246150e-02,4.484765470384725200e-02
1.117047518881081856e-02,5.244983942469779239e-03,1.243514091914358841e-02,1.135356571338199880e-02,6.504689716551743939e-02,4.413242231911055496e-02
9.934344069909426672e-03,5.072045199043868913e-03,1.101607770043503028e-02,9.998650459177433475e-03,6.318936002315868328e-02,4.062479971095468018e-02
9.531479047353397932e-03,4.843062831813470942e-03,1.024825883673801535e-02,9.656697940875166516e-03,6.001661500241724928e-02,3.854440558186768978e-02
1.039224400895152715e-02,4.824551074768679802e-03,1.146994143156476742e-02,1.044259476739970924e-02,6.070766273859177359e-02,4.087593648375069388e-02
9.927324578013704132e-03,4.242699758842169606e-03,1.119055380325415829e-02,1.001669350178280293e-02,5.424648918614549675e-02,3.890775389154889352e-02
9.409827739251556619e-03,4.062614090666994728e-03,1.100857593615466902e-02,9.517315613755917766e-03,5.281067312103939621e-02,3.804718620160415371e-02
9.502116568117134621e-03,4.103604095257194773e-03,9.825882737897147223e-03,9.434681295380765303e-03,5.343270281857562948e-02,3.492315411487914578e-02
9.195992641973451884e-03,4.041794445902779573e-03,8.760929355423358045e-03,9.148288589637735418e-03,5.182875377799386202e-02,3.254538426136693169e-02
8.904565675708889586e-03,4.112434749858763505e-03,9.433627518507710710e-03,8.861020409799939476e-03,5.246490092208599271e-02,3.453727425153034492e-02
8.689409840439997479e-03,4.197785478453243922e-03,8.568276541931672818e-03,8.865221312232333256e-03,5.310815593969459708e-02,3.152215682440324268e-02
8.564797162867716571e-03,4.150103957645324623e-03,7.953562797063050069e-03,8.650716732485234928e-03,5.262489774391538450e-02,2.914107390355417243e-02
8.665776105809624985e-03,4.005497115650111239e-03,8.519207832385676873e-03,8.720477103478818312e-03,5.149806745207630154e-02,3.123291964352331584e-02
8.714435224207849745e-03,3.952273155929341558e-03,8.157394589810330887e-03,8.835828216209071911e-03,5.118211399817584883e-02,2.983378875040967534e-02
9.084786355422098947e-03,4.140490976306218304e-03,8.383958486673913357e-03,9.241441890330309022e-03,5.254543950384742146e-02,3.030343013891853912e-02
8.487454475424092634e-03,4.310804449927361538e-03,8.278216572753604660e-03,8.555943503876737091e-03,5.440936897855534748e-02,2.995489350751042931e-02
8.857765457509702081e-03,4.388016413283397747e-03,7.345450403791626767e-03,8.938132759062918098e-03,5.524990951369693898e-02,2.764964733741338485e-02
8.770385979700983867e-03,4.165941491892551259e-03,7.845280474356092215e-03,8.713830973477337469e-03,5.358424356454136867e-02,2.829777400886160366e-02
8.679425988718614954e-03,4.101345869887986460e-03,7.379510505679489317e-03,8.853875476758931579e-03,5.279221203298483517e-02,2.642631575088278881e-02
8.485798357881057380e-03,4.032834702004950596e-03,7.539289336373403323e-03,8.652616131137160285e-03,5.231275245137576024e-02,2.671172953428485944e-02
8.399729294621514561e-03,4.163791468279399652e-03,7.420875381814724323e-03,8.529430713876436435e-03,5.265343049441568307e-02,2.682937205575765607e-02
8.973998477264643128e-03,4.407319083484982636e-03,7.576923110438046893e-03,9.015171955356893196e-03,5.532464708434643025e-02,2.718849986036844454e-02
