# Title: SciPy L-BFGS-B termination status for the paired comparison campaign
# Description: Development and held-out confirmation runs of the same-protocol comparison, with the optimizer success flag, status code, termination message, iteration and function-evaluation counts, the three independent seed streams and the SHA-256 checksum of the collocation point set used by every model within a trial.
# Note: ftol = gtol = machine epsilon; the legacy 'factr' option is not a valid scipy.optimize.minimize argument and was never applied
# Rows: 178
experiment,model,key_id,nh,nn,trial,init_seed,data_seed,feature_seed,collocation_sha256,n_params,l2_relative,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_nit,lbfgs_nfev,time_lbfgs,scipy,tensorflow
major1_dev,TANH,TANH_lr0.001,3,10,0,1234,101234,201234,ae1801d2a9f18a1b9981ce1c55acdeb6b170567b1f7de9ba4ea01fb4f9925a6d,261,0.2226768502561444,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12762,13825,163.00543808937073,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.001,3,10,1,1235,101235,201235,be5301dba3d39d76d823a45f67800d51fdae62a838a4820c5d8ac789073c0834,261,1.617211567945398,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7681,8381,100.46696782112122,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.001,3,10,2,1236,101236,201236,7b0a65d90daf8e9405bb75d2b6ad038ab16e09d7961d840747a440941bf50fc3,261,1.3201838749760226,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7987,8903,103.06115221977234,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.003,3,10,0,1234,101234,201234,ae1801d2a9f18a1b9981ce1c55acdeb6b170567b1f7de9ba4ea01fb4f9925a6d,261,0.1703910522270056,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10604,11709,134.14971494674683,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.003,3,10,1,1235,101235,201235,be5301dba3d39d76d823a45f67800d51fdae62a838a4820c5d8ac789073c0834,261,0.3027557943199632,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11103,12033,135.65328812599182,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.003,3,10,2,1236,101236,201236,7b0a65d90daf8e9405bb75d2b6ad038ab16e09d7961d840747a440941bf50fc3,261,1.6418515926449848,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7858,8502,95.8964490890503,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.01,3,10,0,1234,101234,201234,ae1801d2a9f18a1b9981ce1c55acdeb6b170567b1f7de9ba4ea01fb4f9925a6d,261,0.5653980292997699,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5879,6272,70.56861996650696,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.01,3,10,1,1235,101235,201235,be5301dba3d39d76d823a45f67800d51fdae62a838a4820c5d8ac789073c0834,261,0.5490488206498977,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13350,14363,161.58464813232422,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.01,3,10,2,1236,101236,201236,7b0a65d90daf8e9405bb75d2b6ad038ab16e09d7961d840747a440941bf50fc3,261,0.1747505706565068,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11459,12339,139.74143886566162,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.03,3,10,0,1234,101234,201234,ae1801d2a9f18a1b9981ce1c55acdeb6b170567b1f7de9ba4ea01fb4f9925a6d,261,0.8366955073014863,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12279,13444,152.0973379611969,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.03,3,10,1,1235,101235,201235,be5301dba3d39d76d823a45f67800d51fdae62a838a4820c5d8ac789073c0834,261,0.4272174575139871,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8969,9575,107.50634384155272,1.15.3,2.10.0
major1_dev,TANH,TANH_lr0.03,3,10,2,1236,101236,201236,7b0a65d90daf8e9405bb75d2b6ad038ab16e09d7961d840747a440941bf50fc3,261,0.354800392387892,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9498,10107,119.18800091743468,1.15.3,2.10.0
major1_dev,TFF,TFF_m2_s0.5_lr0.001,3,10,0,1234,101234,201234,ae1801d2a9f18a1b9981ce1c55acdeb6b170567b1f7de9ba4ea01fb4f9925a6d,285,0.7118400001137942,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,132,152,1.8108129501342771,1.15.3,2.10.0
major1_dev,TFF,TFF_m2_s0.5_lr0.001,3,10,1,1235,101235,201235,be5301dba3d39d76d823a45f67800d51fdae62a838a4820c5d8ac789073c0834,285,0.7111412181613742,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,371,432,5.017668962478638,1.15.3,2.10.0
major1_dev,TFF,TFF_m2_s0.5_lr0.001,3,10,2,1236,101236,201236,7b0a65d90daf8e9405bb75d2b6ad038ab16e09d7961d840747a440941bf50fc3,285,0.0004496763316139,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3789,4037,46.77209782600403,1.15.3,2.10.0
major1_dev,TFF,TFF_m2_s1_lr0.001,3,10,0,1234,101234,201234,ae1801d2a9f18a1b9981ce1c55acdeb6b170567b1f7de9ba4ea01fb4f9925a6d,285,0.7121379544405271,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2810,3111,36.0807409286499,1.15.3,2.10.0
major1_dev,TFF,TFF_m2_s1_lr0.001,3,10,1,1235,101235,201235,be5301dba3d39d76d823a45f67800d51fdae62a838a4820c5d8ac789073c0834,285,0.7111351902327026,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,309,349,4.118427038192749,1.15.3,2.10.0
major1_dev,TFF,TFF_m2_s1_lr0.001,3,10,2,1236,101236,201236,7b0a65d90daf8e9405bb75d2b6ad038ab16e09d7961d840747a440941bf50fc3,285,0.7130197273196263,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1211,1318,15.0196270942688,1.15.3,2.10.0
major1_dev,TFF,TFF_m2_s2_lr0.001,3,10,0,1234,101234,201234,ae1801d2a9f18a1b9981ce1c55acdeb6b170567b1f7de9ba4ea01fb4f9925a6d,285,1.5816961164899144,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10633,11231,130.84451508522034,1.15.3,2.10.0
major1_dev,TFF,TFF_m2_s2_lr0.001,3,10,1,1235,101235,201235,be5301dba3d39d76d823a45f67800d51fdae62a838a4820c5d8ac789073c0834,285,0.0014720642063943,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2269,2481,28.983193159103394,1.15.3,2.10.0
major1_dev,TFF,TFF_m2_s2_lr0.001,3,10,2,1236,101236,201236,7b0a65d90daf8e9405bb75d2b6ad038ab16e09d7961d840747a440941bf50fc3,285,1.2803757159005114,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7489,8102,94.81847023963928,1.15.3,2.10.0
major1_dev,TFF,TFF_m3_s0.5_lr0.001,3,10,0,1234,101234,201234,ae1801d2a9f18a1b9981ce1c55acdeb6b170567b1f7de9ba4ea01fb4f9925a6d,307,0.0023801530127147,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3571,3844,50.42982196807861,1.15.3,2.10.0
major1_dev,TFF,TFF_m3_s0.5_lr0.001,3,10,1,1235,101235,201235,be5301dba3d39d76d823a45f67800d51fdae62a838a4820c5d8ac789073c0834,307,0.018243384167885,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2752,3016,39.941874265670776,1.15.3,2.10.0
major1_dev,TFF,TFF_m3_s0.5_lr0.001,3,10,2,1236,101236,201236,7b0a65d90daf8e9405bb75d2b6ad038ab16e09d7961d840747a440941bf50fc3,307,0.0016634367658016,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2728,2917,37.778764724731445,1.15.3,2.10.0
major1_dev,TFF,TFF_m3_s1_lr0.001,3,10,0,1234,101234,201234,ae1801d2a9f18a1b9981ce1c55acdeb6b170567b1f7de9ba4ea01fb4f9925a6d,307,0.0001273346003267,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2457,2583,33.218793869018555,1.15.3,2.10.0
major1_dev,TFF,TFF_m3_s1_lr0.001,3,10,1,1235,101235,201235,be5301dba3d39d76d823a45f67800d51fdae62a838a4820c5d8ac789073c0834,307,0.0111791348091133,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4930,5325,70.14880800247192,1.15.3,2.10.0
major1_dev,TFF,TFF_m3_s1_lr0.001,3,10,2,1236,101236,201236,7b0a65d90daf8e9405bb75d2b6ad038ab16e09d7961d840747a440941bf50fc3,307,0.0003941710459114,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5555,6194,80.16185975074768,1.15.3,2.10.0
major1_dev,TFF,TFF_m3_s2_lr0.001,3,10,0,1234,101234,201234,ae1801d2a9f18a1b9981ce1c55acdeb6b170567b1f7de9ba4ea01fb4f9925a6d,307,0.8493051055003784,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12175,12990,173.6240200996399,1.15.3,2.10.0
major1_dev,TFF,TFF_m3_s2_lr0.001,3,10,1,1235,101235,201235,be5301dba3d39d76d823a45f67800d51fdae62a838a4820c5d8ac789073c0834,307,0.0001996550460321,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3262,3411,44.92864108085632,1.15.3,2.10.0
major1_dev,TFF,TFF_m3_s2_lr0.001,3,10,2,1236,101236,201236,7b0a65d90daf8e9405bb75d2b6ad038ab16e09d7961d840747a440941bf50fc3,307,0.9999959079052748,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9287,10012,133.97044396400452,1.15.3,2.10.0
major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,10,1244,101244,201244,0fb74df0bd2f88ad4f28fa6044d6367e61832782da47f85ebf92624beafc27a2,301,0.177451033344887,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13582,14663,171.1830587387085,1.15.3,2.10.0
major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,11,1245,101245,201245,6c909b202f01334e613d04b74d41a114be0217af8040016bae2c0f3de9acc3d6,301,0.1726299285007306,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19526,21041,247.09497117996216,1.15.3,2.10.0
major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,12,1246,101246,201246,7b83f0057d18869ea06d4504b6fd4bc4aaf7ac20e82e926a191ce9e4f079eab9,301,0.6177951059273711,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9314,10182,120.6894998550415,1.15.3,2.10.0
major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,13,1247,101247,201247,e073d1b3f95374617ba10f0de47aee81d7469b5bc9e8fbc3d39738dec55f96ff,301,1.1732558390108656,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12679,13661,161.1286978721619,1.15.3,2.10.0
major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,14,1248,101248,201248,e8d15ee310a129e8292139a604196cba36aa295bee8a52e3a38c89f79bfa94be,301,0.7345028633207489,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15371,16557,192.3255100250244,1.15.3,2.10.0
major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,15,1249,101249,201249,88dcfbd6a03e399ca9655f79269b8582235f702d946f2aa4b9d5e6c2a6fb0831,301,0.0544969031933117,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9061,9771,112.61572194099426,1.15.3,2.10.0
major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,16,1250,101250,201250,4e288d32d0769cd961971cda4eeb15aa361c9e9f094bde2ff924238e22aaf387,301,0.5748607639584309,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29095,31073,365.7753369808197,1.15.3,2.10.0
major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,17,1251,101251,201251,4436e43d0db65656c1980747481e84488f5e71c8f0961d65afdd705d5f7fda4a,301,0.9733878954045142,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15038,16230,189.83360981941223,1.15.3,2.10.0
major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,18,1252,101252,201252,9b631f7ae65ead03483252b5468db4041312e681781777fe4cdbab46b853c036,301,1.372464757952678,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20647,22474,265.4746401309967,1.15.3,2.10.0
major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,19,1253,101253,201253,2e00166dc02649b405f475b0e68228b61ca1a56e8ff55eb5f4499e6ddaca7978,301,1.2284207605741404,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22725,24261,289.1638252735138,1.15.3,2.10.0
major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,10,1244,101244,201244,0fb74df0bd2f88ad4f28fa6044d6367e61832782da47f85ebf92624beafc27a2,281,4.6986606538755575e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1106,1198,12.372575044631958,1.15.3,2.10.0
major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,11,1245,101245,201245,6c909b202f01334e613d04b74d41a114be0217af8040016bae2c0f3de9acc3d6,281,5.697323901027097e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1699,1786,18.90043020248413,1.15.3,2.10.0
major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,12,1246,101246,201246,7b83f0057d18869ea06d4504b6fd4bc4aaf7ac20e82e926a191ce9e4f079eab9,281,5.936175461941103e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1683,1773,19.357764720916748,1.15.3,2.10.0
major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,13,1247,101247,201247,e073d1b3f95374617ba10f0de47aee81d7469b5bc9e8fbc3d39738dec55f96ff,281,3.461047419578803e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2026,2121,22.80303001403809,1.15.3,2.10.0
major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,14,1248,101248,201248,e8d15ee310a129e8292139a604196cba36aa295bee8a52e3a38c89f79bfa94be,281,4.193899367231212e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2344,2475,26.65603923797607,1.15.3,2.10.0
major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,15,1249,101249,201249,88dcfbd6a03e399ca9655f79269b8582235f702d946f2aa4b9d5e6c2a6fb0831,281,1.6708996207802055e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2539,2693,28.78674793243408,1.15.3,2.10.0
major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,16,1250,101250,201250,4e288d32d0769cd961971cda4eeb15aa361c9e9f094bde2ff924238e22aaf387,281,4.384342606744496e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1530,1611,17.10657835006714,1.15.3,2.10.0
major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,17,1251,101251,201251,4436e43d0db65656c1980747481e84488f5e71c8f0961d65afdd705d5f7fda4a,281,4.118341475103446e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1970,2080,22.112265825271606,1.15.3,2.10.0
major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,18,1252,101252,201252,9b631f7ae65ead03483252b5468db4041312e681781777fe4cdbab46b853c036,281,1.7720839520699162e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2196,2336,24.64175319671631,1.15.3,2.10.0
major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,19,1253,101253,201253,2e00166dc02649b405f475b0e68228b61ca1a56e8ff55eb5f4499e6ddaca7978,281,2.8671644574471982e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1320,1407,14.65668487548828,1.15.3,2.10.0
major1_confirm,LPA,LPA_P6_N30_lr0.001,3,10,10,1244,101244,201244,0fb74df0bd2f88ad4f28fa6044d6367e61832782da47f85ebf92624beafc27a2,291,0.0303029016488205,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6023,6527,177.53511476516724,1.15.3,2.10.0
major1_confirm,LPA,LPA_P6_N30_lr0.001,3,10,11,1245,101245,201245,6c909b202f01334e613d04b74d41a114be0217af8040016bae2c0f3de9acc3d6,291,0.020401304256843,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7076,7656,220.97160029411316,1.15.3,2.10.0
major1_confirm,LPA,LPA_P6_N30_lr0.001,3,10,12,1246,101246,201246,7b83f0057d18869ea06d4504b6fd4bc4aaf7ac20e82e926a191ce9e4f079eab9,291,0.0099184792777462,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4032,4256,121.52992391586304,1.15.3,2.10.0
major1_confirm,LPA,LPA_P6_N30_lr0.001,3,10,13,1247,101247,201247,e073d1b3f95374617ba10f0de47aee81d7469b5bc9e8fbc3d39738dec55f96ff,291,0.0651849668879009,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12515,13435,394.9659221172333,1.15.3,2.10.0
major1_confirm,LPA,LPA_P6_N30_lr0.001,3,10,14,1248,101248,201248,e8d15ee310a129e8292139a604196cba36aa295bee8a52e3a38c89f79bfa94be,291,0.033593223627411,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10096,10860,314.9297752380371,1.15.3,2.10.0
major1_confirm,LPA,LPA_P6_N30_lr0.001,3,10,15,1249,101249,201249,88dcfbd6a03e399ca9655f79269b8582235f702d946f2aa4b9d5e6c2a6fb0831,291,0.0397112374594807,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4170,4513,131.2607340812683,1.15.3,2.10.0
major1_confirm,LPA,LPA_P6_N30_lr0.001,3,10,16,1250,101250,201250,4e288d32d0769cd961971cda4eeb15aa361c9e9f094bde2ff924238e22aaf387,291,0.035083548606939,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9354,10041,284.5311939716339,1.15.3,2.10.0
major1_confirm,LPA,LPA_P6_N30_lr0.001,3,10,17,1251,101251,201251,4436e43d0db65656c1980747481e84488f5e71c8f0961d65afdd705d5f7fda4a,291,0.0202471735936771,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10489,11176,316.4131259918213,1.15.3,2.10.0
major1_confirm,LPA,LPA_P6_N30_lr0.001,3,10,18,1252,101252,201252,9b631f7ae65ead03483252b5468db4041312e681781777fe4cdbab46b853c036,291,0.0097479365772137,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3888,4120,118.04837489128111,1.15.3,2.10.0
major1_confirm,LPA,LPA_P6_N30_lr0.001,3,10,19,1253,101253,201253,2e00166dc02649b405f475b0e68228b61ca1a56e8ff55eb5f4499e6ddaca7978,291,0.0079154053815853,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5277,5579,153.70946502685547,1.15.3,2.10.0
major1_confirm,NLAAF,NLAAF_n10_a0.1_sr0_lr0.001,3,10,10,1244,101244,201244,0fb74df0bd2f88ad4f28fa6044d6367e61832782da47f85ebf92624beafc27a2,291,1.305147481207154,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3679,4143,52.91985726356506,1.15.3,2.10.0
major1_confirm,NLAAF,NLAAF_n10_a0.1_sr0_lr0.001,3,10,11,1245,101245,201245,6c909b202f01334e613d04b74d41a114be0217af8040016bae2c0f3de9acc3d6,291,1.6285817989945794,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9976,10734,135.06808996200562,1.15.3,2.10.0
major1_confirm,NLAAF,NLAAF_n10_a0.1_sr0_lr0.001,3,10,12,1246,101246,201246,7b83f0057d18869ea06d4504b6fd4bc4aaf7ac20e82e926a191ce9e4f079eab9,291,1.0425071111366777,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1591,1822,22.698172092437744,1.15.3,2.10.0
major1_confirm,NLAAF,NLAAF_n10_a0.1_sr0_lr0.001,3,10,13,1247,101247,201247,e073d1b3f95374617ba10f0de47aee81d7469b5bc9e8fbc3d39738dec55f96ff,291,1.10800331618375,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4574,4925,61.683708906173706,1.15.3,2.10.0
major1_confirm,NLAAF,NLAAF_n10_a0.1_sr0_lr0.001,3,10,14,1248,101248,201248,e8d15ee310a129e8292139a604196cba36aa295bee8a52e3a38c89f79bfa94be,291,2.1834304794731305,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7432,8266,102.47624397277832,1.15.3,2.10.0
major1_confirm,NLAAF,NLAAF_n10_a0.1_sr0_lr0.001,3,10,15,1249,101249,201249,88dcfbd6a03e399ca9655f79269b8582235f702d946f2aa4b9d5e6c2a6fb0831,291,1.4766718124412512,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3033,3363,41.55358695983887,1.15.3,2.10.0
major1_confirm,NLAAF,NLAAF_n10_a0.1_sr0_lr0.001,3,10,16,1250,101250,201250,4e288d32d0769cd961971cda4eeb15aa361c9e9f094bde2ff924238e22aaf387,291,1.7061779177121985,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12105,13578,168.61035084724426,1.15.3,2.10.0
major1_confirm,NLAAF,NLAAF_n10_a0.1_sr0_lr0.001,3,10,17,1251,101251,201251,4436e43d0db65656c1980747481e84488f5e71c8f0961d65afdd705d5f7fda4a,291,1.0801443979996654,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11450,12936,160.95560598373413,1.15.3,2.10.0
major1_confirm,NLAAF,NLAAF_n10_a0.1_sr0_lr0.001,3,10,18,1252,101252,201252,9b631f7ae65ead03483252b5468db4041312e681781777fe4cdbab46b853c036,291,1.3278189676266727,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2092,2460,30.648804187774655,1.15.3,2.10.0
major1_confirm,NLAAF,NLAAF_n10_a0.1_sr0_lr0.001,3,10,19,1253,101253,201253,2e00166dc02649b405f475b0e68228b61ca1a56e8ff55eb5f4499e6ddaca7978,291,1.2166895619337257,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8293,9206,113.93826818466188,1.15.3,2.10.0
major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,10,1244,101244,201244,0fb74df0bd2f88ad4f28fa6044d6367e61832782da47f85ebf92624beafc27a2,261,0.0008918320115118,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2655,2780,30.073084115982056,1.15.3,2.10.0
major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,11,1245,101245,201245,6c909b202f01334e613d04b74d41a114be0217af8040016bae2c0f3de9acc3d6,261,0.000336768561435,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4528,4806,52.49620509147644,1.15.3,2.10.0
major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,12,1246,101246,201246,7b83f0057d18869ea06d4504b6fd4bc4aaf7ac20e82e926a191ce9e4f079eab9,261,0.0001370372048937,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4289,4607,50.781134843826294,1.15.3,2.10.0
major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,13,1247,101247,201247,e073d1b3f95374617ba10f0de47aee81d7469b5bc9e8fbc3d39738dec55f96ff,261,0.0004456626331343,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3272,3562,38.6522581577301,1.15.3,2.10.0
major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,14,1248,101248,201248,e8d15ee310a129e8292139a604196cba36aa295bee8a52e3a38c89f79bfa94be,261,0.6633199901412866,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2457,2592,29.00892996788025,1.15.3,2.10.0
major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,15,1249,101249,201249,88dcfbd6a03e399ca9655f79269b8582235f702d946f2aa4b9d5e6c2a6fb0831,261,7.0793416042943e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2508,2616,28.620585918426514,1.15.3,2.10.0
major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,16,1250,101250,201250,4e288d32d0769cd961971cda4eeb15aa361c9e9f094bde2ff924238e22aaf387,261,5.767135624802929e-05,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6068,6426,70.90989685058594,1.15.3,2.10.0
major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,17,1251,101251,201251,4436e43d0db65656c1980747481e84488f5e71c8f0961d65afdd705d5f7fda4a,261,0.0001213988519819,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1557,1660,18.649677991867065,1.15.3,2.10.0
major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,18,1252,101252,201252,9b631f7ae65ead03483252b5468db4041312e681781777fe4cdbab46b853c036,261,0.0008432857437078,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7524,7929,87.56166195869446,1.15.3,2.10.0
major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,19,1253,101253,201253,2e00166dc02649b405f475b0e68228b61ca1a56e8ff55eb5f4499e6ddaca7978,261,0.0006189502216775,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3578,3799,42.21329379081726,1.15.3,2.10.0
major1_confirm,TANH,TANH_lr0.003,3,10,10,1244,101244,201244,0fb74df0bd2f88ad4f28fa6044d6367e61832782da47f85ebf92624beafc27a2,261,0.5450036675947464,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9232,10143,91.26564407348631,1.15.3,2.10.0
major1_confirm,TANH,TANH_lr0.003,3,10,11,1245,101245,201245,6c909b202f01334e613d04b74d41a114be0217af8040016bae2c0f3de9acc3d6,261,1.628967755216179,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7796,8583,76.76910901069641,1.15.3,2.10.0
