benchmark,experiment,model,key_id,nh,nn,trial,init_seed,data_seed,feature_seed,collocation_sha256,n_params,order,panels,ff_features,sigma,omega0,hidden_omega0,adaptive_scale,adaptive_init,slope_recovery_weight,slope_recovery_final,lr,adam_steps,lbfgs_maxiter,n_b,n_r,l1_absolute,l2_relative,common_pde_boundary_loss,optimized_loss,time_adam,time_lbfgs,lbfgs_steps,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_nit,lbfgs_nfev,python,tensorflow,scipy,numpy,machine,rms_r,mean_abs_r,max_abs_r,rms_r_x,mean_abs_r_x,max_abs_r_x,rms_r_y,mean_abs_r_y,max_abs_r_y,rms_r_xx,mean_abs_r_xx,max_abs_r_xx,rms_r_yy,mean_abs_r_yy,max_abs_r_yy
helmholtz2d,major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,16,1250,101250,201250,4e288d32d0769cd961971cda4eeb15aa361c9e9f094bde2ff924238e22aaf387,261,,,,,30.0,30.0,,,0.0,0.0,0.001,200,40000,200,10000,2.4711025014184952e-05,5.767135624802929e-05,0.0009329355088993907,0.0009329411550424993,3.0283279418945312,70.90989685058594,6068,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6068,6426,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.031097421819256735,0.023769355146214366,0.15008544921875,1.6648965545256857,1.3088838458061218,6.71746826171875,2.4478578452219364,1.820427656173706,11.20172119140625,140.11899152901927,110.44890308380127,594.521484375,205.94010335987258,148.7158908843994,965.734375
helmholtz2d,major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,17,1251,101251,201251,4436e43d0db65656c1980747481e84488f5e71c8f0961d65afdd705d5f7fda4a,261,,,,,30.0,30.0,,,0.0,0.0,0.001,200,40000,200,10000,4.7040163541691816e-05,0.00012139885198196723,0.007805808447301388,0.007805832661688328,2.514714241027832,18.649677991867065,1557,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1557,1660,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.09093927467718502,0.07099148351699114,0.431915283203125,5.345488505293926,4.196244031190872,24.80096435546875,5.307592503859634,4.1113715171813965,25.14532470703125,391.2507862412228,295.9990539550781,1884.44921875,404.00964706535785,302.67604064941406,1882.4921875
helmholtz2d,major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,18,1252,101252,201252,9b631f7ae65ead03483252b5468db4041312e681781777fe4cdbab46b853c036,261,,,,,30.0,30.0,,,0.0,0.0,0.001,200,40000,200,10000,0.0003348630113296788,0.0008432857437078275,0.08935502171516418,0.08935511112213135,2.848327875137329,87.56166195869446,7524,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7524,7929,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.30395385098496874,0.2507820725440979,1.06878662109375,11.316222489918852,9.288018941879272,53.6796875,12.57575266957405,10.149835348129272,55.02197265625,495.8105284058871,390.6777801513672,2812.00390625,610.9251597219171,460.95520401000977,3460.57421875
helmholtz2d,major1_confirm,SIREN,SIREN_w30_hw30_lr0.001,3,10,19,1253,101253,201253,2e00166dc02649b405f475b0e68228b61ca1a56e8ff55eb5f4499e6ddaca7978,261,,,,,30.0,30.0,,,0.0,0.0,0.001,200,40000,200,10000,0.00017173914009692415,0.0006189502216775613,0.020226800814270973,0.02022659406065941,3.02425217628479,42.21329379081726,3578,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3578,3799,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.14270731302071218,0.11205580271780491,1.0270063877105713,7.498761265500307,5.967481017112732,27.27825927734375,10.207184245513686,7.112077713012695,112.17276000976562,465.0317130482877,372.2925720214844,1713.029296875,733.654476320427,487.5729789733887,5971.34765625
helmholtz2d,major1_confirm,TANH,TANH_lr0.003,3,10,10,1244,101244,201244,0fb74df0bd2f88ad4f28fa6044d6367e61832782da47f85ebf92624beafc27a2,261,,,,,,,,,0.0,0.0,0.003,200,40000,200,10000,0.21947966403664745,0.5450036675947464,50.3714485168457,50.3714485168457,2.529665946960449,91.26564407348633,9232,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9232,10143,3.10.18,2.10.0,1.15.3,1.26.0,arm64,5.813034115113562,4.640682876110077,27.84454917907715,130.08729275125822,97.95223426818848,940.68310546875,168.25071029173063,119.22761154174805,1882.1761474609375,3919.351620485205,2759.604949951172,23728.2265625,5363.203986424533,3306.7586975097656,119346.2734375
helmholtz2d,major1_confirm,TANH,TANH_lr0.003,3,10,11,1245,101245,201245,6c909b202f01334e613d04b74d41a114be0217af8040016bae2c0f3de9acc3d6,261,,,,,,,,,0.0,0.0,0.003,200,40000,200,10000,0.6660823486924986,1.628967755216179,235.52862548828125,235.5286407470703,2.506696939468384,76.76910901069641,7796,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7796,8583,3.10.18,2.10.0,1.15.3,1.26.0,arm64,13.793196432934769,10.923988819122314,59.685482025146484,258.0919839281506,206.92334175109863,1240.593994140625,277.7562478201435,220.53926467895508,1845.544921875,5713.164403375768,4690.8443603515625,18764.83984375,6584.551085685341,5159.5662841796875,99565.0234375
helmholtz2d,major1_confirm,TANH,TANH_lr0.003,3,10,12,1246,101246,201246,7b83f0057d18869ea06d4504b6fd4bc4aaf7ac20e82e926a191ce9e4f079eab9,261,,,,,,,,,0.0,0.0,0.003,200,40000,200,10000,0.6514818095459814,1.5666241145227953,78.67903137207031,78.67903137207031,2.49991512298584,52.19221806526184,5309,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5309,5835,3.10.18,2.10.0,1.15.3,1.26.0,arm64,6.188825869833893,4.33216118812561,32.81770706176758,141.8210929731871,96.05560398101807,843.252685546875,134.1205266684713,93.50897789001465,865.5606079101562,3812.5000163934424,2798.802490234375,21022.068359375,3874.0746959758017,2821.403778076172,23023.28515625
helmholtz2d,major1_confirm,TANH,TANH_lr0.003,3,10,13,1247,101247,201247,e073d1b3f95374617ba10f0de47aee81d7469b5bc9e8fbc3d39738dec55f96ff,261,,,,,,,,,0.0,0.0,0.003,200,40000,200,10000,0.32653879051163687,0.791190781563441,69.50267791748047,69.50267791748047,2.545034170150757,126.84088182449341,12789,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12789,13885,3.10.18,2.10.0,1.15.3,1.26.0,arm64,7.029916085763904,5.38628762960434,41.35604476928711,184.3974694994823,128.01530647277832,1649.2894287109375,214.7814852955935,129.09364795684814,2942.398681640625,5369.4061589714,3405.0997009277344,60552.171875,7805.330037865151,3842.031768798828,100702.625
helmholtz2d,major1_confirm,TANH,TANH_lr0.003,3,10,14,1248,101248,201248,e8d15ee310a129e8292139a604196cba36aa295bee8a52e3a38c89f79bfa94be,261,,,,,,,,,0.0,0.0,0.003,200,40000,200,10000,0.3358371090319359,0.8601999950932199,81.82504272460938,81.82503509521484,2.363171100616455,53.44136881828308,5450,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5450,5869,3.10.18,2.10.0,1.15.3,1.26.0,arm64,7.416639903016681,5.456876635551453,46.18959045410156,190.36564836683377,124.29957580566406,1637.740966796875,162.93207056666475,109.0109281539917,1125.316162109375,4838.719355366666,3296.1665649414062,28625.642578125,4249.618350511019,2792.622100830078,24985.4765625
helmholtz2d,major1_confirm,TANH,TANH_lr0.003,3,10,15,1249,101249,201249,88dcfbd6a03e399ca9655f79269b8582235f702d946f2aa4b9d5e6c2a6fb0831,261,,,,,,,,,0.0,0.0,0.003,200,40000,200,10000,0.15050203768229276,0.3709838876277957,7.452243804931641,7.452243328094482,2.5134098529815674,139.82203125953674,14313,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14313,15366,3.10.18,2.10.0,1.15.3,1.26.0,arm64,2.3599153493594693,1.7564366608858109,18.601299285888672,71.84311580502491,47.297701358795166,665.0219116210938,59.643949876210726,39.116257190704346,939.0639038085938,2008.2042973761409,1321.1205139160156,16071.732421875,1757.8054588747868,1127.9095153808594,19584.0
helmholtz2d,major1_confirm,TANH,TANH_lr0.003,3,10,16,1250,101250,201250,4e288d32d0769cd961971cda4eeb15aa361c9e9f094bde2ff924238e22aaf387,261,,,,,,,,,0.0,0.0,0.003,200,40000,200,10000,0.09197614917364486,0.23195156214682278,21.89540672302246,21.895408630371094,2.5310721397399902,100.01636695861816,10048,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10048,10893,3.10.18,2.10.0,1.15.3,1.26.0,arm64,4.174571448163017,3.2767479717731476,20.43963623046875,120.9010694887172,79.93776321411133,1354.385986328125,110.30161120568599,79.67752742767334,704.41357421875,4079.071187169942,2344.9752807617188,50017.515625,3308.527674812469,2333.5975646972656,17657.48046875
helmholtz2d,major1_confirm,TANH,TANH_lr0.003,3,10,17,1251,101251,201251,4436e43d0db65656c1980747481e84488f5e71c8f0961d65afdd705d5f7fda4a,261,,,,,,,,,0.0,0.0,0.003,200,40000,200,10000,0.46125116241001834,1.1650030649334564,79.46179962158203,79.4617919921875,2.490946054458618,130.02481889724731,13214,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13214,14400,3.10.18,2.10.0,1.15.3,1.26.0,arm64,7.443654118840435,5.799415647983551,60.03279495239258,171.99366855057303,122.96885299682617,1466.8895263671875,179.3177881322012,127.7226791381836,1507.41357421875,4761.413445606252,3233.9805908203125,60826.16015625,4869.850793402196,3322.6679077148438,57258.453125
helmholtz2d,major1_confirm,TANH,TANH_lr0.003,3,10,18,1252,101252,201252,9b631f7ae65ead03483252b5468db4041312e681781777fe4cdbab46b853c036,261,,,,,,,,,0.0,0.0,0.003,200,40000,200,10000,1.06026412747558,2.5551822004652203,173.11715698242188,173.11715698242188,2.530757188796997,124.52589583396912,12568,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12568,13901,3.10.18,2.10.0,1.15.3,1.26.0,arm64,9.424933498562817,7.62509161233902,31.622047424316406,193.6021884510784,158.40659523010254,1184.556884765625,205.6290510619183,162.47789764404297,1482.1976318359375,5026.828224636287,4105.598327636719,27150.7890625,5584.843820555773,4276.7813720703125,35429.08984375
helmholtz2d,major1_confirm,TANH,TANH_lr0.003,3,10,19,1253,101253,201253,2e00166dc02649b405f475b0e68228b61ca1a56e8ff55eb5f4499e6ddaca7978,261,,,,,,,,,0.0,0.0,0.003,200,40000,200,10000,0.0533343972637073,0.1361845389296422,4.917651653289795,4.91765022277832,2.5277721881866455,83.14181876182556,8450,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8450,9268,3.10.18,2.10.0,1.15.3,1.26.0,arm64,2.0390189593697907,1.561326503753662,9.844703674316406,58.525967564787265,39.86602735519409,679.000244140625,59.072804935596075,42.14201736450195,544.3350219726562,1880.0612440157367,1204.6268157958984,19305.263671875,1803.0290745714558,1251.233413696289,12591.9169921875
helmholtz2d,major1_confirm,TFF,TFF_m3_s1_lr0.001,3,10,10,1244,101244,201244,0fb74df0bd2f88ad4f28fa6044d6367e61832782da47f85ebf92624beafc27a2,307,,,3.0,1.0,,,,,0.0,0.0,0.001,200,40000,200,10000,0.00023801402000141298,0.0006064764908902032,0.0924128070473671,0.09241276979446411,3.6260128021240234,32.207826375961304,2336,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2336,2443,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.3046680438114164,0.24729119427502155,1.0563201904296875,12.401528639553119,10.09210467338562,42.77686309814453,9.773089042080732,7.977320373058319,30.1634521484375,726.4408338992585,599.2179794311523,2191.732421875,363.51749710725755,293.7168960571289,1111.001953125
helmholtz2d,major1_confirm,TFF,TFF_m3_s1_lr0.001,3,10,11,1245,101245,201245,6c909b202f01334e613d04b74d41a114be0217af8040016bae2c0f3de9acc3d6,307,,,3.0,1.0,,,,,0.0,0.0,0.001,200,40000,200,10000,0.00018913039595850985,0.00046350363805724906,0.06227269768714905,0.06227269023656845,3.49643611907959,83.27246594429016,5894,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5894,6328,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.2577227721705853,0.20783446542918682,0.8142719268798828,10.051069176200999,8.095245718955994,32.521240234375,10.893123433165897,8.798676371574402,43.00555419921875,463.4836731044309,376.34797286987305,1361.970703125,638.9360143776136,505.91383361816406,1951.01953125
helmholtz2d,major1_confirm,TFF,TFF_m3_s1_lr0.001,3,10,12,1246,101246,201246,7b83f0057d18869ea06d4504b6fd4bc4aaf7ac20e82e926a191ce9e4f079eab9,307,,,3.0,1.0,,,,,0.0,0.0,0.001,200,40000,200,10000,0.0003733796159870988,0.000994738100572081,0.02668519876897335,0.02668520249426365,3.6381659507751465,52.14205598831177,3743,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3743,3949,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.15996394591244747,0.12721741572022438,0.9598312377929688,5.51173190001089,4.326806485652924,31.6785888671875,4.614809873142412,3.5029193460941315,34.56982421875,208.82688867479146,164.34317588806152,1069.984619140625,166.7464604724134,128.08801364898682,1091.861328125
helmholtz2d,major1_confirm,TFF,TFF_m3_s1_lr0.001,3,10,13,1247,101247,201247,e073d1b3f95374617ba10f0de47aee81d7469b5bc9e8fbc3d39738dec55f96ff,307,,,3.0,1.0,,,,,0.0,0.0,0.001,200,40000,200,10000,0.0033917831283205935,0.00780937955870369,5.9614434242248535,5.961443901062012,3.599745988845825,119.09145903587341,8364,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8364,8995,3.10.18,2.10.0,1.15.3,1.26.0,arm64,2.443457695242937,1.9717190265655518,7.762359619140625,434.41334363138526,356.2736358642578,1218.61083984375,306.3472246819163,251.57559394836426,1013.7003173828125,90645.03957746392,73593.013671875,291629.65625,47541.052912193685,38354.22900390625,177022.90625
helmholtz2d,major1_confirm,TFF,TFF_m3_s1_lr0.001,3,10,14,1248,101248,201248,e8d15ee310a129e8292139a604196cba36aa295bee8a52e3a38c89f79bfa94be,307,,,3.0,1.0,,,,,0.0,0.0,0.001,200,40000,200,10000,0.08212051327085539,0.2043599010295847,292.2784118652344,292.27838134765625,3.5905141830444336,197.13983273506165,13658,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13658,14855,3.10.18,2.10.0,1.15.3,1.26.0,arm64,16.950896085835492,13.44379723072052,61.77485656738281,307.835570201447,242.82670783996582,1179.43310546875,1363.191114856974,1087.8546295166016,5615.46044921875,7639.9942408355255,6085.348876953125,25106.37890625,200437.35476203033,158411.34765625,890739.3125
helmholtz2d,major1_confirm,TFF,TFF_m3_s1_lr0.001,3,10,15,1249,101249,201249,88dcfbd6a03e399ca9655f79269b8582235f702d946f2aa4b9d5e6c2a6fb0831,307,,,3.0,1.0,,,,,0.0,0.0,0.001,200,40000,200,10000,3.377851724939419e-05,8.427119964446755e-05,0.005479530431330204,0.005479523446410894,3.5692479610443115,57.68878626823425,4156,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4156,4386,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.07416880999479461,0.06052427273243666,0.21424484252929688,2.6158650829283787,2.160685569047928,7.63079833984375,4.271198892843028,3.4963032603263855,13.540679931640625,107.94323029628525,88.91848087310791,341.07421875,304.7480452664955,250.07269287109375,970.16650390625
helmholtz2d,major1_confirm,TFF,TFF_m3_s1_lr0.001,3,10,16,1250,101250,201250,4e288d32d0769cd961971cda4eeb15aa361c9e9f094bde2ff924238e22aaf387,307,,,3.0,1.0,,,,,0.0,0.0,0.001,200,40000,200,10000,0.18775320058681408,0.45893516224978986,40.269386291503906,40.269378662109375,3.5671157836914062,475.1078550815582,39481,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39481,42445,3.10.18,2.10.0,1.15.3,1.26.0,arm64,5.802368460680023,4.609881222248077,28.13654899597168,175.44783240191725,123.85775566101074,1382.4874267578125,163.83805182729225,122.75215721130371,1307.486083984375,5584.63561926828,3857.27783203125,45227.609375,5643.12522012404,4075.090362548828,35111.28125
helmholtz2d,major1_confirm,TFF,TFF_m3_s1_lr0.001,3,10,17,1251,101251,201251,4436e43d0db65656c1980747481e84488f5e71c8f0961d65afdd705d5f7fda4a,307,,,3.0,1.0,,,,,0.0,0.0,0.001,200,40000,200,10000,0.00047906832406421576,0.0012679905997341526,0.13622812926769257,0.1362282931804657,3.612290143966675,20.12664484977722,1447,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1447,1552,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.3726129129790264,0.29945893213152885,1.1615753173828125,12.629734246968455,10.34313678741455,38.5347900390625,12.180798923367014,10.060278415679932,36.105224609375,479.3784407471043,389.16226959228516,1393.544921875,457.4543735786663,376.01136016845703,1281.341796875
helmholtz2d,major1_confirm,TFF,TFF_m3_s1_lr0.001,3,10,18,1252,101252,201252,9b631f7ae65ead03483252b5468db4041312e681781777fe4cdbab46b853c036,307,,,3.0,1.0,,,,,0.0,0.0,0.001,200,40000,200,10000,0.1353891606265214,0.3332729436593703,2.6795406341552734,2.6795408725738525,3.58597731590271,239.9911527633667,17347,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17347,18602,3.10.18,2.10.0,1.15.3,1.26.0,arm64,1.4188600686519097,1.0726507157087326,14.829927444458008,49.66103163804083,33.88383078575134,440.353759765625,48.03205214694939,29.69594669342041,504.574462890625,2339.067876580327,1418.298110961914,29336.50390625,1588.1157664036964,962.640510559082,14993.3046875
helmholtz2d,major1_confirm,TFF,TFF_m3_s1_lr0.001,3,10,19,1253,101253,201253,2e00166dc02649b405f475b0e68228b61ca1a56e8ff55eb5f4499e6ddaca7978,307,,,3.0,1.0,,,,,0.0,0.0,0.001,200,40000,200,10000,0.0008375222964769369,0.0019779646744866506,0.3318852484226227,0.3318852186203003,3.565109968185425,35.546736001968384,2610,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2610,2774,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.5705253745944145,0.45323897153139114,2.128570556640625,17.698966579118398,14.24187421798706,49.31195068359375,36.67353932098898,29.262550830841064,120.30171203613281,651.3788290282776,523.3659362792969,1768.552734375,3519.669373677022,2826.3677368164062,10781.115234375
