4.558457832875509874e-01,1.005780081553650618e+00
4.533431520760118350e-01,9.999816877554535965e-01
1.602952809809674029e-01,3.420505728663654210e-01
1.559022753207970069e-01,3.498604989668918086e-01
5.523461457207692882e-02,1.331737627027717863e-01
8.910814199221381293e-02,1.888618623912771965e-01
7.643351294687655839e-02,1.636314926847250717e-01
1.260437007906385909e-01,2.819743493634736531e-01
1.172893863331517933e-01,2.990245626104184318e-01
5.251501257965094510e-02,1.143511205645119377e-01
1.774885102772110618e-02,3.999412373332000836e-02
1.136349356051034702e-02,2.642668229071444205e-02
1.390932902411729823e-02,3.064984465342117728e-02
1.381394043087231550e-02,3.220176227181936052e-02
6.325579495594863336e-03,1.441878312880106629e-02
6.584098347921655929e-03,1.416570826312884591e-02
6.208529261496738283e-03,1.475424668175177520e-02
6.115461850702903941e-03,1.342201946037840411e-02
3.527831828095277615e-03,9.008459876776824665e-03
4.077118625514748740e-03,9.826655956295586233e-03
5.217914579162710557e-03,1.051497006459253120e-02
4.155643935937278731e-03,9.310743711097241651e-03
2.080828605110600794e-03,5.817686365733463344e-03
1.907388928322719572e-03,5.749507743125876862e-03
2.055353006091293917e-03,5.088193480033363289e-03
2.934662384233923099e-03,6.680239061354064332e-03
2.296163478550176419e-03,5.476338690891363083e-03
1.983835277188228732e-03,4.485579816663198827e-03
2.462164475336986978e-03,5.327271446598095053e-03
1.803437382900646485e-03,4.454938815127696544e-03
1.559452063534265973e-03,4.221109361850451311e-03
1.485243521385256607e-03,3.976498537708683320e-03
1.375102648421412058e-03,3.250180363051821328e-03
1.452053734477759669e-03,3.191374773671481774e-03
1.046738984548905693e-03,2.628421163863354018e-03
1.118420567093309989e-03,2.679460866516845518e-03
1.045197489981491024e-03,2.512163008467108508e-03
9.647173837426254849e-04,2.346241742784048456e-03
8.825305052028997732e-04,2.287772484521208727e-03
9.728624965026291685e-04,2.360139478356774578e-03
9.716974974407781209e-04,2.278236399021678002e-03
1.008502470460021947e-03,2.491822092658109358e-03
9.489335311490859799e-04,2.299630243657733737e-03
8.216285825790978388e-04,2.026649239927771386e-03
8.876103655579419298e-04,2.088810308780920076e-03
8.388753772338766171e-04,2.147764277419759830e-03
8.958113615841593620e-04,2.187088893746818533e-03
9.976393329018122709e-04,2.388040601518392082e-03
8.468916195946870869e-04,2.128141826538294031e-03
8.416232844805453511e-04,1.990840405560089215e-03
7.258450675878856196e-04,1.839273633319301509e-03
7.564564871975182998e-04,1.861727563293267152e-03
6.889174209381044049e-04,1.744100687845940743e-03
6.435883021995999305e-04,1.658023629415953607e-03
7.005427405860631396e-04,1.768277221307531502e-03
7.774751946259014605e-04,1.841809387055310136e-03
6.789142609943516447e-04,1.712132294085585635e-03
6.693056023266763044e-04,1.704753790483106964e-03
7.564846794860344715e-04,1.851756689542307993e-03
7.364786953174628321e-04,1.784442171566884630e-03
6.765796218666130695e-04,1.709479637775046176e-03
6.786472683014282709e-04,1.703603641425538700e-03
6.092968915718228280e-04,1.626572575701423556e-03
6.242477745973302626e-04,1.608522932459596983e-03
6.115883649183278007e-04,1.581545392399481354e-03
7.135085509517342809e-04,1.766271679518271543e-03
6.495022739987837751e-04,1.653867497682671387e-03
6.333653121654946169e-04,1.634941872592030098e-03
6.452020918510942152e-04,1.640798561258301940e-03
5.653676321859660075e-04,1.513837703806357243e-03
5.859220664310190027e-04,1.517886534758549266e-03
5.001699764435653959e-04,1.427274468070370084e-03
5.169769096617002867e-04,1.441280419981090348e-03
4.872278526648625061e-04,1.383725295503871952e-03
4.441563547530892305e-04,1.317215390149142863e-03
4.263354700665368730e-04,1.273541269090696986e-03
3.978946014268617995e-04,1.198072508563740712e-03
4.670971673116595122e-04,1.310569538973523291e-03
4.160839578333231075e-04,1.219476881034217957e-03
5.392613270040515216e-04,1.377104353557639200e-03
4.424744036511374639e-04,1.196722074875184502e-03
4.007572024520790390e-04,1.122418668163554459e-03
3.762087110554466194e-04,1.079797946694666198e-03
4.409608430361586836e-04,1.137961930599582687e-03
4.424713511672125500e-04,1.127921046817650496e-03
