9.748306401816791977e-01,8.374994745936244211e-02,2.966304640795195957e-01,9.483249550803013461e-01,1.015685735249566068e+00,9.864615352388010905e-01
5.752319291208672913e-01,9.270851236651438121e-02,2.128950822763004125e-01,6.067360913652869447e-01,1.098624386201116687e+00,6.905459548143330073e-01
3.861210272450066872e-01,9.470001813074375996e-02,1.337861747522350875e-01,4.348346630852762962e-01,1.172619578066793622e+00,4.158400719884514096e-01
1.022921506431285349e-01,3.746302039469344425e-02,6.744140319005229034e-02,1.067230829354395838e-01,4.739260839877881271e-01,2.318177102143694213e-01
6.746372671784522934e-02,2.427828792965376625e-02,3.867753492982570901e-02,7.179864918529733908e-02,3.075689577027533317e-01,1.382241773539442387e-01
4.941178555630237196e-02,1.418661281910267753e-02,1.138245595196991401e-02,5.461064577979692775e-02,1.747236690543993998e-01,4.072347817187641633e-02
3.441008162960920019e-02,8.662150814663810774e-03,8.523931832904008132e-03,3.708291126075138194e-02,1.156726295397207810e-01,3.091709861028846262e-02
1.870356447942270531e-02,7.315909406936711538e-03,9.834532844021618217e-03,2.444811807516132987e-02,1.023369498148596485e-01,3.287552416383307530e-02
1.674973538965926836e-02,7.575781663461171600e-03,8.941888836811195257e-03,1.965254907958068412e-02,9.583871892233648826e-02,3.022616256714642444e-02
1.042281353135633172e-02,4.353887488459560855e-03,7.155243679726351093e-03,1.291170018831750387e-02,6.473882757525717402e-02,2.391670775073223565e-02
7.932721658530731898e-03,3.178785697484906147e-03,4.644748103175466193e-03,9.574123488290604486e-03,4.603635387154603881e-02,1.594559108343462234e-02
7.318921186738786694e-03,2.970087460975208687e-03,4.510159382636568827e-03,7.823630477329876834e-03,4.056404812483029726e-02,1.552069944430501183e-02
6.838064229763201989e-03,2.843669248755236519e-03,3.722536727698514108e-03,7.670888668179048388e-03,3.454075039182925161e-02,1.336069312206224734e-02
5.337961391556258345e-03,2.509689872091654811e-03,2.871401906062033983e-03,5.695773164082151840e-03,3.134082720460489718e-02,1.001065764574422291e-02
3.337807728113113999e-03,2.116744277420234185e-03,2.986348280607491884e-03,3.792252422849010009e-03,2.674718169735280579e-02,1.023521338451778041e-02
2.504986806290832990e-03,2.134879848948847535e-03,1.838288600531511009e-03,2.907896318303270985e-03,2.573549185419720178e-02,6.650124663302984032e-03
2.287928772875699908e-03,1.993351724547984954e-03,1.652956585530281075e-03,2.440521430874658185e-03,2.412365666884071572e-02,6.290291484089713565e-03
2.160496004147453245e-03,1.562777499174675556e-03,1.702267892745113875e-03,2.427876609838857183e-03,1.976234863008658610e-02,6.321185640425503426e-03
2.244838824429810312e-03,1.661565962769693877e-03,1.705466491787780087e-03,2.445453443483996698e-03,2.038223690343627173e-02,6.644208688499355156e-03
2.383174428033953823e-03,1.635348073196106304e-03,1.942319736929812172e-03,2.411706821576712050e-03,2.059523365336500891e-02,7.304010895026865659e-03
2.736935864301506469e-03,1.491104216678252204e-03,1.902524806580679255e-03,2.755424181588071644e-03,1.901015643049734638e-02,7.258948793611981129e-03
2.262318544272105825e-03,1.386218721149266647e-03,1.939823947253207538e-03,2.366501031201363129e-03,1.812057648574528362e-02,7.308610236953187213e-03
2.511681967590525914e-03,1.225341289440590219e-03,1.541910174368211995e-03,2.693750489835603466e-03,1.628906008990449114e-02,6.249218937897376910e-03
2.687154308651436632e-03,1.256684690523554235e-03,1.696160539635276293e-03,2.877795801047501167e-03,1.692492774680159212e-02,6.714234733880902577e-03
2.426828130042267117e-03,1.250579976759818787e-03,1.697767229013179280e-03,2.740716422744603024e-03,1.711820377852745281e-02,6.652153828512303961e-03
2.079702518245096689e-03,1.262971142204036626e-03,1.563931627507114805e-03,2.439713144428385088e-03,1.704025416570727897e-02,6.023164512275406245e-03
1.816576568726011249e-03,1.168249387204881766e-03,1.638512159128583745e-03,2.078035719518213885e-03,1.585964512887159256e-02,6.007155026837286867e-03
1.915911725260310318e-03,9.653668071020452988e-04,1.449810322382053939e-03,2.281714697238308980e-03,1.321439339772027474e-02,5.140789683551335101e-03
2.160117556991452553e-03,9.585168322698832963e-04,1.619174953106981060e-03,2.511138733580367023e-03,1.295283862836818164e-02,5.597220376510145950e-03
2.018760713144109823e-03,8.881099707102024223e-04,1.671589336877273273e-03,2.323997712096454674e-03,1.200989744482938194e-02,5.797663586222330870e-03
1.876994899322379905e-03,9.615669918747092810e-04,1.586443615900452915e-03,1.997137474149711205e-03,1.210043189843502433e-02,5.538395894883902867e-03
1.718735815635774513e-03,8.722069932598678450e-04,1.625491481968232427e-03,1.930145785247327312e-03,1.146848022604306586e-02,5.728818018868733070e-03
1.843408816746238505e-03,9.061640686319012618e-04,1.730910387021345961e-03,2.060303323708559398e-03,1.182006078248538580e-02,5.932622615256511779e-03
1.863978806088078307e-03,9.669910539257550817e-04,1.717709299070273960e-03,2.086607067446992307e-03,1.245310652535791193e-02,5.800212864634801159e-03
1.682677108761470577e-03,9.226336284312193492e-04,1.615422789362688967e-03,1.837474962650061843e-03,1.184381787992079375e-02,5.416526924611529334e-03
1.674739819192117745e-03,9.035170739983165375e-04,1.667762479730322458e-03,1.841900352040072922e-03,1.155204708575559291e-02,5.573114143800636001e-03
1.690365929547773486e-03,8.442765319838375481e-04,1.564434632329392803e-03,1.899906991687944470e-03,1.104969949319573562e-02,5.262582883937483129e-03
1.644179243916820288e-03,8.580261635857464172e-04,1.430605746888398509e-03,1.835745724784771651e-03,1.096141260165189348e-02,4.823637334074103861e-03
1.612329149647128259e-03,8.058079034881030899e-04,1.377117717009986725e-03,1.814368339489083127e-03,1.038492527577435272e-02,4.513318642398847329e-03
1.532701857913334369e-03,8.108204379459078024e-04,1.294625702301651715e-03,1.705894696309858630e-03,1.029109443855516330e-02,4.288687441488460601e-03
1.437311839686454410e-03,8.217176640289064254e-04,1.221907914744301948e-03,1.607605695913626436e-03,1.044885528290311234e-02,4.034949033374766840e-03
1.566109158824079096e-03,8.504775310797205471e-04,1.236171501797501873e-03,1.766006391685323584e-03,1.054274554862942408e-02,4.113006435022810089e-03
1.709978410800649159e-03,8.870792773834574934e-04,1.268448241669215383e-03,1.851697706317008158e-03,1.119342225549080014e-02,4.299835374466320047e-03
1.713152590868141428e-03,8.972204935228387038e-04,1.159185309175478048e-03,1.865989535092416962e-03,1.148926073556351055e-02,3.895064393140277009e-03
1.656619830794370815e-03,8.368559432291178138e-04,1.173751104054104313e-03,1.838155836650944876e-03,1.062051912828417682e-02,3.979979193460585034e-03
1.642087459642797105e-03,8.865035926354673584e-04,1.062657538239224295e-03,1.842409803125821853e-03,1.142851975331985251e-02,3.700315368862022551e-03
1.620563394801514175e-03,9.380498588823920096e-04,1.113904779081529087e-03,1.806370913098639518e-03,1.227162009619522931e-02,3.864420794510546684e-03
1.555399094379575830e-03,8.110709937913998654e-04,1.012030298992153653e-03,1.740787528916947066e-03,1.058483875568034561e-02,3.436221067827484668e-03
1.277965291657170684e-03,7.315473222207494663e-04,9.260498383719312004e-04,1.426190548027038603e-03,9.622015807967881224e-03,3.208733371011328502e-03
1.325708525061123581e-03,7.530879088288216019e-04,9.507069454225575708e-04,1.495841546252651760e-03,9.742681736516659724e-03,3.260020646395407878e-03
1.248687555564627133e-03,7.066704496783057224e-04,9.502491658556748043e-04,1.393991577959829975e-03,9.258673467493025444e-03,3.275347191502507496e-03
1.298966601428718599e-03,6.818888812623573195e-04,8.856088574157537077e-04,1.414109204133346927e-03,9.207281470780316959e-03,3.106220065652502346e-03
1.221756128977914560e-03,7.313597663980497343e-04,8.187876823223298956e-04,1.344607592999789731e-03,9.826136639504415640e-03,2.866983702264175662e-03
1.252184357866575502e-03,7.116176505327058291e-04,7.387169135920012512e-04,1.366188764854168666e-03,9.503080642473906228e-03,2.551090591091085148e-03
1.245744613571703879e-03,6.733373853176550421e-04,7.244003088613306524e-04,1.330717920174449582e-03,8.952771663026022966e-03,2.536984224444862809e-03
1.208327782516659685e-03,6.532999675226733955e-04,6.669843511758763790e-04,1.319684018880246112e-03,8.776393704102318505e-03,2.341166716992678764e-03
1.153808284786774765e-03,5.938742385291133309e-04,6.662425315625417543e-04,1.264187399589251611e-03,8.113825222852349278e-03,2.319711874557900400e-03
1.103800153122807886e-03,6.005384177070402507e-04,6.945558328642692167e-04,1.198284571548515962e-03,8.267901950026770169e-03,2.394109610888120639e-03
1.069914195857738599e-03,5.763250978594857419e-04,7.169974692755783910e-04,1.161309358202841646e-03,8.315163576300330789e-03,2.459500919987569513e-03
1.076588903268599091e-03,5.603819068851715463e-04,7.356925370222881051e-04,1.172737318712681982e-03,8.037208333732052956e-03,2.504902865784318193e-03
1.005867732148868357e-03,5.191667479205139832e-04,7.163917101026343872e-04,1.101189208933936806e-03,7.526807437804762003e-03,2.402788976341442909e-03
1.035370196874766573e-03,5.500404043036246629e-04,7.244837586938684135e-04,1.123806430195181758e-03,7.738285612869899056e-03,2.476679471884181763e-03
1.072938951586730480e-03,5.371992142943594157e-04,7.209093792733865065e-04,1.169184048956755729e-03,7.638058323677309434e-03,2.459781938645632434e-03
1.060476654765811749e-03,5.480372485662360869e-04,7.190780920444302940e-04,1.177039378822397229e-03,7.759397542038091837e-03,2.442812435602275539e-03
1.121748598395211956e-03,5.553442163784477531e-04,6.916272202699069119e-04,1.240792996644199137e-03,7.800909668054434656e-03,2.348135535329354956e-03
1.066624256092793630e-03,5.960454394701058308e-04,7.094245992458116665e-04,1.165627082181545883e-03,8.046369387163087444e-03,2.456200006189320287e-03
1.043219093878492614e-03,5.841692865868324414e-04,6.634217415934104628e-04,1.118316028625999199e-03,7.850464140977271230e-03,2.306488278251916067e-03
9.665404409615335627e-04,5.383065997591857891e-04,6.493609441120160811e-04,1.035121318071416602e-03,7.239162255788300637e-03,2.270687194905577754e-03
1.100228395477553453e-03,5.306442332433309369e-04,7.234870272752922478e-04,1.179024437299971929e-03,7.123869590115370319e-03,2.483357952870461627e-03
1.075191647394429162e-03,5.533515966938099169e-04,6.761747245360362913e-04,1.181669562477073157e-03,7.321027708554367006e-03,2.408688303883289167e-03
1.050741022415159140e-03,5.324549063356959688e-04,6.480058521322747903e-04,1.145788740446291969e-03,7.045909696444951562e-03,2.278283986263239785e-03
9.618063443304290241e-04,4.991253506764328817e-04,6.154365779596762329e-04,1.088922313214168557e-03,6.591652506572016033e-03,2.165728817897087741e-03
9.908674685281931155e-04,5.118166584318597145e-04,6.028233988539797358e-04,1.129034659974051218e-03,6.841818661406210561e-03,2.128453624716141867e-03
9.297839052774596559e-04,5.029192293228164877e-04,6.271082818143602867e-04,1.062482492550008819e-03,6.594425929285580891e-03,2.219041605325081882e-03
1.022011315294466286e-03,5.061195547163050866e-04,6.386273738899837620e-04,1.148735541961887815e-03,6.692049921819412731e-03,2.261731067922112710e-03
9.985205258922858016e-04,4.881737700611376348e-04,6.361735715490747468e-04,1.110221256801239339e-03,6.359641233678807286e-03,2.213115088724583977e-03
9.153575188881047904e-04,4.866282359444694373e-04,6.326169409476554203e-04,1.021937535442756211e-03,6.391091568285704738e-03,2.216527172141866554e-03
8.858890348041520207e-04,4.817707062504206846e-04,6.061281709701326313e-04,9.814090613129145251e-04,6.307399943084369270e-03,2.103395229673599674e-03
8.640674213894463870e-04,4.927276010221634485e-04,5.991846183940538473e-04,9.680784043233067520e-04,6.415722623347093131e-03,2.078970425242899350e-03
9.810184630146814508e-04,5.444644653229428668e-04,5.918607902471977999e-04,1.083008680223415243e-03,6.934150396835351074e-03,2.075012933316303793e-03
9.603310997325454961e-04,5.184033878859007705e-04,5.747861017667540767e-04,1.067147485549014467e-03,6.673044729035462579e-03,2.044160392940919113e-03
9.757755746454574268e-04,5.368005241174460956e-04,5.936665785681077747e-04,1.068770153426638284e-03,6.870634764984465993e-03,2.091823217047449057e-03
9.564735496359279190e-04,5.462927394462432570e-04,5.786048398166314171e-04,1.032828832215967971e-03,6.946376858713803823e-03,2.043739715568940619e-03
9.538179650068396610e-04,5.281966814575633209e-04,5.844936390442736097e-04,1.027687730452507510e-03,6.677126144312360047e-03,2.050827244486806960e-03
9.829516589458429064e-04,5.336626681772961133e-04,5.935963344170779596e-04,1.057947401911451223e-03,6.725832139507737992e-03,2.098430775918825805e-03
9.183614600052784687e-04,5.001965944233934891e-04,6.050098819236584451e-04,9.874902018677915189e-04,6.297227674784020186e-03,2.126499325227915356e-03
9.205424322746727592e-04,4.697234735524115465e-04,5.798158464923046547e-04,1.002514433281003012e-03,6.005138725736713923e-03,2.024913952393059963e-03
9.118856706736563423e-04,4.743562835415559534e-04,5.952713977028917507e-04,1.009449555805330299e-03,6.068190720142097212e-03,2.074730569084980419e-03
9.044970468326294461e-04,4.669843197760410822e-04,5.997956262186310674e-04,1.003040798749687884e-03,6.081017161440814035e-03,2.077540204274926517e-03
9.272671224364780135e-04,4.637016170108417901e-04,6.215462887109475662e-04,9.976910048811471216e-04,6.071749758030192852e-03,2.136818655284491997e-03
8.905876507238678864e-04,4.630657206562434195e-04,6.250843004191103044e-04,9.648711490848046806e-04,6.089070229732467671e-03,2.152932194672235993e-03
8.431790787781078423e-04,4.497897452331595515e-04,6.453015262006930788e-04,9.300217553775356463e-04,5.930590534451397541e-03,2.215595049280238635e-03
8.777927817882211431e-04,4.546152802513069263e-04,6.573192880866059618e-04,9.741572277900371760e-04,5.951451473714869378e-03,2.260845331630140925e-03
9.259825776695182302e-04,4.575030342840135625e-04,6.896447323312192117e-04,1.014348602433497388e-03,5.920128274881241229e-03,2.367604678938190974e-03
8.867935091403684068e-04,4.356762292253809395e-04,6.724772005824409486e-04,9.743406700392389080e-04,5.689267055051849820e-03,2.295093126456009946e-03
9.072293797677680790e-04,4.279166193456728656e-04,6.942234231065514197e-04,1.021556982725537951e-03,5.634066608708241004e-03,2.375625580842556910e-03
9.552021747310589879e-04,4.475322953326057529e-04,6.735171013288775762e-04,1.080392681986815442e-03,5.875374001982183562e-03,2.326974445534833735e-03
9.053382351440344500e-04,4.388316541363317309e-04,6.484155177162631480e-04,1.031062878828026101e-03,5.877921130395097858e-03,2.204583490528245170e-03
9.138169770188338042e-04,4.300450632014283505e-04,6.154199458907199955e-04,1.041668555025279577e-03,5.719841867960455059e-03,2.097303995959536645e-03
