# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,1.005782008171081543e+00,7.233990728855133057e-02,2.842829525470733643e-01,9.994952678680419922e-01,1.186791300773620605e+00,1.077151656150817871e+00
4.000000000000000000e+01,4.568999111652374268e-01,6.467160582542419434e-02,8.210995048284530640e-02,5.084490776062011719e-01,1.032216668128967285e+00,2.947981059551239014e-01
4.000000000000000000e+01,3.794690668582916260e-01,6.595272570848464966e-02,6.417635083198547363e-02,4.175606966018676758e-01,1.103658199310302734e+00,2.438115775585174561e-01
4.000000000000000000e+01,7.390002906322479248e-02,3.713649511337280273e-02,4.502291604876518250e-02,8.328619599342346191e-02,6.497421860694885254e-01,1.689583808183670044e-01
4.000000000000000000e+01,7.016673684120178223e-02,3.303500637412071228e-02,3.580947592854499817e-02,7.832636684179306030e-02,5.983598232269287109e-01,1.359893083572387695e-01
4.000000000000000000e+01,6.677825003862380981e-02,2.921992167830467224e-02,4.004197940230369568e-02,7.035644352436065674e-02,5.252424478530883789e-01,1.522914320230484009e-01
4.000000000000000000e+01,5.104234069585800171e-02,2.219188399612903595e-02,6.189639866352081299e-02,5.361603200435638428e-02,4.194184243679046631e-01,2.292709946632385254e-01
4.000000000000000000e+01,3.538238629698753357e-02,2.204998396337032318e-02,4.274411126971244812e-02,3.936928883194923401e-02,4.053757488727569580e-01,1.570994108915328979e-01
4.000000000000000000e+01,3.253081068396568298e-02,1.934017986059188843e-02,3.684648871421813965e-02,3.688672184944152832e-02,3.684117496013641357e-01,1.367570161819458008e-01
4.000000000000000000e+01,3.770389780402183533e-02,1.952729001641273499e-02,4.266078025102615356e-02,4.249842837452888489e-02,3.697220385074615479e-01,1.562286317348480225e-01
4.000000000000000000e+01,3.244378790259361267e-02,1.894952170550823212e-02,2.854458242654800415e-02,3.661094605922698975e-02,3.610394001007080078e-01,1.079737916588783264e-01
4.000000000000000000e+01,3.451559320092201233e-02,1.782582700252532959e-02,3.003675863146781921e-02,3.812877088785171509e-02,3.425077199935913086e-01,1.111857891082763672e-01
4.000000000000000000e+01,2.809232473373413086e-02,1.755771599709987640e-02,2.780579216778278351e-02,3.146376088261604309e-02,3.245335519313812256e-01,1.028888821601867676e-01
4.000000000000000000e+01,5.783205479383468628e-02,1.874677650630474091e-02,2.509601972997188568e-02,6.194665655493736267e-02,3.384535312652587891e-01,9.639942646026611328e-02
4.000000000000000000e+01,2.371942251920700073e-02,1.603109203279018402e-02,3.052776493132114410e-02,2.800893038511276245e-02,3.076189458370208740e-01,1.119729429483413696e-01
4.000000000000000000e+01,4.182840138673782349e-02,1.540023181587457657e-02,2.758804894983768463e-02,4.497381672263145447e-02,2.908161878585815430e-01,1.010933592915534973e-01
4.000000000000000000e+01,2.745686285197734833e-02,1.331082452088594437e-02,1.772296428680419922e-02,3.050108626484870911e-02,2.639997601509094238e-01,7.029341906309127808e-02
4.000000000000000000e+01,2.842933870851993561e-02,1.972984150052070618e-02,6.373708695173263550e-02,3.084840811789035797e-02,3.462434709072113037e-01,2.388120591640472412e-01
4.000000000000000000e+01,3.593432530760765076e-02,1.722968183457851410e-02,3.099282830953598022e-02,3.898628801107406616e-02,2.976848185062408447e-01,1.182046756148338318e-01
4.000000000000000000e+01,2.074534446001052856e-02,1.350903045386075974e-02,2.435288950800895691e-02,2.402860671281814575e-02,2.577725350856781006e-01,9.257009625434875488e-02
4.000000000000000000e+01,4.770705103874206543e-02,4.304324463009834290e-02,1.874139159917831421e-02,5.907913669943809509e-02,6.836907267570495605e-01,7.245752960443496704e-02
4.000000000000000000e+01,2.354740537703037262e-02,1.189882308244705200e-02,2.525831200182437897e-02,2.645091153681278229e-02,2.321074455976486206e-01,9.108160436153411865e-02
4.000000000000000000e+01,2.136790007352828979e-02,1.217429339885711670e-02,2.170450054109096527e-02,2.305331826210021973e-02,2.287790179252624512e-01,7.946935296058654785e-02
4.000000000000000000e+01,1.871652901172637939e-02,1.114734169095754623e-02,1.903926581144332886e-02,2.077684924006462097e-02,2.154454737901687622e-01,7.273522019386291504e-02
4.000000000000000000e+01,1.760360598564147949e-02,1.494206860661506653e-02,1.605973951518535614e-02,2.087873965501785278e-02,2.708387970924377441e-01,6.251776963472366333e-02
4.000000000000000000e+01,2.821807935833930969e-02,1.186784356832504272e-02,2.570127882063388824e-02,3.224477171897888184e-02,2.219566106796264648e-01,9.170634299516677856e-02
