Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,2.036836296319961548e-01,1.191238388419151306e-01,8.770726621150970459e-02,2.600166797637939453e-01,9.447520971298217773e-01,2.175505757331848145e-01
2.000000000000000000e+00,1.559949964284896851e-01,1.061687618494033813e-01,8.187779039144515991e-02,2.035426795482635498e-01,8.924851417541503906e-01,2.038028389215469360e-01
3.000000000000000000e+00,1.333142071962356567e-01,9.782448410987854004e-02,8.142703771591186523e-02,1.724345982074737549e-01,8.577166795730590820e-01,2.101200371980667114e-01
4.000000000000000000e+00,1.191530749201774597e-01,9.120628982782363892e-02,8.199203759431838989e-02,1.522370427846908569e-01,8.295282125473022461e-01,2.174910902976989746e-01
5.000000000000000000e+00,1.094111204147338867e-01,8.553416281938552856e-02,8.267027884721755981e-02,1.380109041929244995e-01,8.043744564056396484e-01,2.229043990373611450e-01
6.000000000000000000e+00,1.022942364215850830e-01,8.056139945983886719e-02,8.318097144365310669e-02,1.274310052394866943e-01,7.808420658111572266e-01,2.262113541364669800e-01
7.000000000000000000e+00,9.683501720428466797e-02,7.606898248195648193e-02,8.342697471380233765e-02,1.192065551877021790e-01,7.583116292953491211e-01,2.277607321739196777e-01
8.000000000000000000e+00,9.245895594358444214e-02,7.194700837135314941e-02,8.331225067377090454e-02,1.125556826591491699e-01,7.365061640739440918e-01,2.279262691736221313e-01
9.000000000000000000e+00,8.884910494089126587e-02,6.813854724168777466e-02,8.284020423889160156e-02,1.069837734103202820e-01,7.153094410896301270e-01,2.270197421312332153e-01
1.000000000000000000e+01,8.573723584413528442e-02,6.460552662611007690e-02,8.206357061862945557e-02,1.021712347865104675e-01,6.946845054626464844e-01,2.252852022647857666e-01
1.100000000000000000e+01,8.297087252140045166e-02,6.132153421640396118e-02,8.102267235517501831e-02,9.790981560945510864e-02,6.746299266815185547e-01,2.229108810424804688e-01
1.200000000000000000e+01,8.045387268066406250e-02,5.826231837272644043e-02,7.975189387798309326e-02,9.406294673681259155e-02,6.551593542098999023e-01,2.200415879487991333e-01
1.300000000000000000e+01,7.811119407415390015e-02,5.541161447763442993e-02,7.829691469669342041e-02,9.054098278284072876e-02,6.362906694412231445e-01,2.167893946170806885e-01
1.400000000000000000e+01,7.590009272098541260e-02,5.274832248687744141e-02,7.669524103403091431e-02,8.728446811437606812e-02,6.180388927459716797e-01,2.132421582937240601e-01
1.500000000000000000e+01,7.379782944917678833e-02,5.025851726531982422e-02,7.497963309288024902e-02,8.425344526767730713e-02,6.004148721694946289e-01,2.094679623842239380e-01
1.600000000000000000e+01,7.178945839405059814e-02,4.792876169085502625e-02,7.317768782377243042e-02,8.142058551311492920e-02,5.834240913391113281e-01,2.055212706327438354e-01
1.700000000000000000e+01,6.986749917268753052e-02,4.574842751026153564e-02,7.131237536668777466e-02,7.876642048358917236e-02,5.670678615570068359e-01,2.014451324939727783e-01
