Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,9.345775097608566284e-02,9.547416120767593384e-02,7.732399553060531616e-02,1.140021607279777527e-01,8.169208168983459473e-01,1.973236799240112305e-01
2.000000000000000000e+00,9.218685328960418701e-02,8.822758495807647705e-02,7.880942523479461670e-02,1.104731261730194092e-01,7.872350811958312988e-01,2.026104331016540527e-01
3.000000000000000000e+00,9.080321341753005981e-02,8.267176151275634766e-02,7.838685065507888794e-02,1.080827936530113220e-01,7.629703283309936523e-01,2.033997774124145508e-01
4.000000000000000000e+00,8.908079564571380615e-02,7.777554541826248169e-02,7.715018093585968018e-02,1.056499779224395752e-01,7.403585314750671387e-01,2.021159976720809937e-01
5.000000000000000000e+00,8.703101426362991333e-02,7.324748486280441284e-02,7.546150684356689453e-02,1.029672846198081970e-01,7.183883190155029297e-01,1.996199190616607666e-01
6.000000000000000000e+00,8.468721061944961548e-02,6.899708509445190430e-02,7.349798828363418579e-02,1.000181585550308228e-01,6.967282891273498535e-01,1.963430792093276978e-01
7.000000000000000000e+00,8.210157603025436401e-02,6.499055773019790649e-02,7.136672735214233398e-02,9.683973342180252075e-02,6.752906441688537598e-01,1.925469338893890381e-01
8.000000000000000000e+00,7.934139668941497803e-02,6.121189147233963013e-02,6.913817673921585083e-02,9.348514676094055176e-02,6.540890932083129883e-01,1.884073615074157715e-01
9.000000000000000000e+00,7.645561546087265015e-02,5.765296146273612976e-02,6.686232984066009521e-02,9.000941365957260132e-02,6.331784129142761230e-01,1.840511113405227661e-01
1.000000000000000000e+01,7.349327951669692993e-02,5.430797114968299866e-02,6.457559019327163696e-02,8.646448701620101929e-02,6.126260161399841309e-01,1.795718967914581299e-01
1.100000000000000000e+01,7.049684226512908936e-02,5.116837099194526672e-02,6.230505555868148804e-02,8.289633691310882568e-02,5.924973487854003906e-01,1.750397682189941406e-01
1.200000000000000000e+01,6.750787049531936646e-02,4.822549968957901001e-02,6.007242575287818909e-02,7.934443652629852295e-02,5.728479623794555664e-01,1.705068647861480713e-01
1.300000000000000000e+01,6.455502659082412720e-02,4.547126963734626770e-02,5.789237096905708313e-02,7.584147155284881592e-02,5.537227392196655273e-01,1.660117805004119873e-01
1.400000000000000000e+01,6.166406720876693726e-02,4.289471358060836792e-02,5.577368661761283875e-02,7.241386920213699341e-02,5.351529121398925781e-01,1.615827083587646484e-01
1.500000000000000000e+01,5.885493755340576172e-02,4.048379138112068176e-02,5.372242256999015808e-02,6.908202171325683594e-02,5.171589255332946777e-01,1.572387665510177612e-01
1.600000000000000000e+01,5.613976344466209412e-02,3.822777792811393738e-02,5.174288898706436157e-02,6.586148589849472046e-02,4.997505843639373779e-01,1.529935002326965332e-01
1.700000000000000000e+01,5.352964997291564941e-02,3.611609339714050293e-02,4.983669519424438477e-02,6.276308000087738037e-02,4.829306602478027344e-01,1.488550901412963867e-01
1.800000000000000000e+01,5.103317275643348694e-02,3.413848206400871277e-02,4.800488799810409546e-02,5.979421734809875488e-02,4.666938483715057373e-01,1.448282450437545776e-01
1.900000000000000000e+01,4.865476116538047791e-02,3.228514268994331360e-02,4.624716192483901978e-02,5.695910379290580750e-02,4.510311186313629150e-01,1.409156173467636108e-01
2.000000000000000000e+01,4.639462754130363464e-02,3.054814785718917847e-02,4.456166550517082214e-02,5.425954610109329224e-02,4.359294474124908447e-01,1.371170729398727417e-01
2.100000000000000000e+01,4.425401613116264343e-02,2.891955338418483734e-02,4.294626042246818542e-02,5.169518664479255676e-02,4.213733673095703125e-01,1.334315091371536255e-01
2.200000000000000000e+01,4.223486408591270447e-02,2.739102765917778015e-02,4.139860719442367554e-02,4.926434159278869629e-02,4.073456227779388428e-01,1.298573613166809082e-01
2.300000000000000000e+01,4.033654928207397461e-02,2.595569379627704620e-02,3.991518169641494751e-02,4.696393385529518127e-02,3.938289582729339600e-01,1.263919770717620850e-01
2.400000000000000000e+01,3.855724632740020752e-02,2.460714057087898254e-02,3.849254921078681946e-02,4.479017108678817749e-02,3.808052837848663330e-01,1.230324283242225647e-01
2.500000000000000000e+01,3.688586503267288208e-02,2.333979122340679169e-02,3.712746128439903259e-02,4.273850470781326294e-02,3.682567477226257324e-01,1.197762116789817810e-01
2.600000000000000000e+01,3.531289100646972656e-02,2.214999310672283173e-02,3.581353276968002319e-02,4.080396890640258789e-02,3.561659455299377441e-01,1.166200637817382812e-01
2.700000000000000000e+01,3.383348509669303894e-02,2.103244885802268982e-02,3.454732149839401245e-02,3.898137062788009644e-02,3.445160984992980957e-01,1.135612949728965759e-01
