# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,1.000127434730529785e+00,6.009809672832489014e-02,2.763053178787231445e-01,9.949164390563964844e-01,9.806872606277465820e-01,9.781754612922668457e-01
4.000000000000000000e+01,4.460204243659973145e-01,6.216374039649963379e-02,5.775906518101692200e-02,4.915162622928619385e-01,1.000919342041015625e+00,2.070620954036712646e-01
4.000000000000000000e+01,4.090617299079895020e-01,6.067917495965957642e-02,6.159557029604911804e-02,4.513047337532043457e-01,9.822133779525756836e-01,2.211083769798278809e-01
4.000000000000000000e+01,3.915578722953796387e-01,6.061939150094985962e-02,5.752509832382202148e-02,4.359162747859954834e-01,9.818584322929382324e-01,2.071775943040847778e-01
4.000000000000000000e+01,3.879038691520690918e-01,6.055045872926712036e-02,5.337134376168251038e-02,4.298285543918609619e-01,9.800635576248168945e-01,1.915674507617950439e-01
4.000000000000000000e+01,2.154494076967239380e-01,6.172714754939079285e-02,4.949057474732398987e-02,2.384784817695617676e-01,9.996038079261779785e-01,1.819506287574768066e-01
4.000000000000000000e+01,1.169615983963012695e-01,5.752101913094520569e-02,4.459595307707786560e-02,1.314172446727752686e-01,9.383562207221984863e-01,1.627804040908813477e-01
4.000000000000000000e+01,9.955295175313949585e-02,4.431230947375297546e-02,4.927782714366912842e-02,1.054672747850418091e-01,7.413790225982666016e-01,1.795140951871871948e-01
4.000000000000000000e+01,8.930715173482894897e-02,3.869780153036117554e-02,5.150082334876060486e-02,9.499628841876983643e-02,6.484273076057434082e-01,1.860511898994445801e-01
4.000000000000000000e+01,8.380123227834701538e-02,3.149904683232307434e-02,5.446740239858627319e-02,8.936679363250732422e-02,5.506992936134338379e-01,1.953788101673126221e-01
4.000000000000000000e+01,7.590046525001525879e-02,3.174754232168197632e-02,4.389202967286109924e-02,8.164688199758529663e-02,5.327491760253906250e-01,1.581683903932571411e-01
4.000000000000000000e+01,6.700919568538665771e-02,5.386994779109954834e-02,4.882827773690223694e-02,7.458822429180145264e-02,8.605089187622070312e-01,1.750423461198806763e-01
4.000000000000000000e+01,6.638348847627639771e-02,2.549644745886325836e-02,4.373420029878616333e-02,7.413082569837570190e-02,4.587475955486297607e-01,1.524160802364349365e-01
4.000000000000000000e+01,5.648423358798027039e-02,1.941634155809879303e-02,4.707919433712959290e-02,6.349737942218780518e-02,3.523013889789581299e-01,1.611581891775131226e-01
4.000000000000000000e+01,4.284116625785827637e-02,2.421895787119865417e-02,2.778311818838119507e-02,4.818144068121910095e-02,4.155079126358032227e-01,9.726055711507797241e-02
4.000000000000000000e+01,4.547568410634994507e-02,1.449744589626789093e-02,2.828331664204597473e-02,5.140136182308197021e-02,2.672240734100341797e-01,9.739934653043746948e-02
4.000000000000000000e+01,4.740503430366516113e-02,1.885734312236309052e-02,2.922429889440536499e-02,5.354818701744079590e-02,3.290926516056060791e-01,1.005315780639648438e-01
4.000000000000000000e+01,3.645576536655426025e-02,1.509799621999263763e-02,2.216708287596702576e-02,4.149888828396797180e-02,2.793236970901489258e-01,7.724840939044952393e-02
4.000000000000000000e+01,6.774984300136566162e-02,1.455927453935146332e-02,2.647113054990768433e-02,7.118399441242218018e-02,2.640491724014282227e-01,9.162402898073196411e-02
4.000000000000000000e+01,3.371758386492729187e-02,1.422361563891172409e-02,2.126533351838588715e-02,3.845745697617530823e-02,2.594714164733886719e-01,7.423008978366851807e-02
4.000000000000000000e+01,3.379110246896743774e-02,1.622468046844005585e-02,2.267444878816604614e-02,3.822144120931625366e-02,2.836441099643707275e-01,7.937014102935791016e-02
4.000000000000000000e+01,3.662803024053573608e-02,1.781865768134593964e-02,2.713878452777862549e-02,4.393615573644638062e-02,3.159645497798919678e-01,9.325309842824935913e-02
4.000000000000000000e+01,3.553307428956031799e-02,1.364904455840587616e-02,2.841597236692905426e-02,4.134514927864074707e-02,2.476570904254913330e-01,9.708195179700851440e-02
4.000000000000000000e+01,4.256119206547737122e-02,1.148059871047735214e-02,1.514224242419004440e-02,5.263000726699829102e-02,2.137324661016464233e-01,5.276929959654808044e-02
4.000000000000000000e+01,4.307785630226135254e-02,1.315626874566078186e-02,2.069677226245403290e-02,4.703853651881217957e-02,2.297314405441284180e-01,7.200262695550918579e-02
4.000000000000000000e+01,3.047201223671436310e-02,1.730419881641864777e-02,2.525811828672885895e-02,3.442286700010299683e-02,2.816603779792785645e-01,8.619096875190734863e-02
