Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,1.221284419298171997e-01,9.087377786636352539e-02,1.047129034996032715e-01,1.407399028539657593e-01,7.752505540847778320e-01,2.673498094081878662e-01
2.000000000000000000e+00,1.198627576231956482e-01,8.461830019950866699e-02,1.008096784353256226e-01,1.375010758638381958e-01,7.534871697425842285e-01,2.600195109844207764e-01
3.000000000000000000e+00,1.171908900141716003e-01,7.926788926124572754e-02,9.705919027328491211e-02,1.342258453369140625e-01,7.325736284255981445e-01,2.531993091106414795e-01
4.000000000000000000e+00,1.142139285802841187e-01,7.443568110466003418e-02,9.343076497316360474e-02,1.307305693626403809e-01,7.117720246315002441e-01,2.465811818838119507e-01
5.000000000000000000e+00,1.109662577509880066e-01,6.997973471879959106e-02,8.990183472633361816e-02,1.269755810499191284e-01,6.909280419349670410e-01,2.400560528039932251e-01
6.000000000000000000e+00,1.075025498867034912e-01,6.583154946565628052e-02,8.646439015865325928e-02,1.229749768972396851e-01,6.700564622879028320e-01,2.335868477821350098e-01
7.000000000000000000e+00,1.038692966103553772e-01,6.195659190416336060e-02,8.311420679092407227e-02,1.187672913074493408e-01,6.492364406585693359e-01,2.271702438592910767e-01
8.000000000000000000e+00,1.001118198037147522e-01,5.833081156015396118e-02,7.985912263393402100e-02,1.144013255834579468e-01,6.285689473152160645e-01,2.208171486854553223e-01
9.000000000000000000e+00,9.627874940633773804e-02,5.493881180882453918e-02,7.670155912637710571e-02,1.099283248186111450e-01,6.081550717353820801e-01,2.145455926656723022e-01
1.000000000000000000e+01,9.241815656423568726e-02,5.176743865013122559e-02,7.365213334560394287e-02,1.053978353738784790e-01,5.880878567695617676e-01,2.083736658096313477e-01
1.100000000000000000e+01,8.856329321861267090e-02,4.880638793110847473e-02,7.071281969547271729e-02,1.008546948432922363e-01,5.684456229209899902e-01,2.023170441389083862e-01
1.200000000000000000e+01,8.472917973995208740e-02,4.605122655630111694e-02,6.788764894008636475e-02,9.633818268775939941e-02,5.492897629737854004e-01,1.963880360126495361e-01
1.300000000000000000e+01,8.093240112066268921e-02,4.350200295448303223e-02,6.517916172742843628e-02,9.188146144151687622e-02,5.306674242019653320e-01,1.905954331159591675e-01
1.400000000000000000e+01,7.719219475984573364e-02,4.115589335560798645e-02,6.258951127529144287e-02,8.751141279935836792e-02,5.126105546951293945e-01,1.849445849657058716e-01
1.500000000000000000e+01,7.352761179208755493e-02,3.899355605244636536e-02,6.012181565165519714e-02,8.324941992759704590e-02,4.951389431953430176e-01,1.794373095035552979e-01
1.600000000000000000e+01,6.995500624179840088e-02,3.699929267168045044e-02,5.777413770556449890e-02,7.911155372858047485e-02,4.782633483409881592e-01,1.740739643573760986e-01
1.700000000000000000e+01,6.648538261651992798e-02,3.515130281448364258e-02,5.553751811385154724e-02,7.510947436094284058e-02,4.619859755039215088e-01,1.688521653413772583e-01
1.800000000000000000e+01,6.312913447618484497e-02,3.343172743916511536e-02,5.340221524238586426e-02,7.125127315521240234e-02,4.463036358356475830e-01,1.637687981128692627e-01
1.900000000000000000e+01,5.989404395222663879e-02,3.182747215032577515e-02,5.135929584503173828e-02,6.754169613122940063e-02,4.312088191509246826e-01,1.588200032711029053e-01
2.000000000000000000e+01,5.678267031908035278e-02,3.032663837075233459e-02,4.939809441566467285e-02,6.398312747478485107e-02,4.166914224624633789e-01,1.540009975433349609e-01
2.100000000000000000e+01,5.379851162433624268e-02,2.891871705651283264e-02,4.751074686646461487e-02,6.057586148381233215e-02,4.027391970157623291e-01,1.493069678544998169e-01
2.200000000000000000e+01,5.094690248370170593e-02,2.759596332907676697e-02,4.569350928068161011e-02,5.731873214244842529e-02,3.893389999866485596e-01,1.447336524724960327e-01
2.300000000000000000e+01,4.822561517357826233e-02,2.635230123996734619e-02,4.394093900918960571e-02,5.420951917767524719e-02,3.764777481555938721e-01,1.402760297060012817e-01
2.400000000000000000e+01,4.563183709979057312e-02,2.518170699477195740e-02,4.224935173988342285e-02,5.124505981802940369e-02,3.641421496868133545e-01,1.359296888113021851e-01
2.500000000000000000e+01,4.316391795873641968e-02,2.407769858837127686e-02,4.061203822493553162e-02,4.842172563076019287e-02,3.523189723491668701e-01,1.316906809806823730e-01
2.600000000000000000e+01,4.082238301634788513e-02,2.303549088537693024e-02,3.902592509984970093e-02,4.573569074273109436e-02,3.409959971904754639e-01,1.275551766157150269e-01
2.700000000000000000e+01,3.860071673989295959e-02,2.205038815736770630e-02,3.748976066708564758e-02,4.318286851048469543e-02,3.301613330841064453e-01,1.235197857022285461e-01
2.800000000000000000e+01,3.649567440152168274e-02,2.111864648759365082e-02,3.600250557065010071e-02,4.075932130217552185e-02,3.198042809963226318e-01,1.195810511708259583e-01
2.900000000000000000e+01,3.450528159737586975e-02,2.023711241781711578e-02,3.455782309174537659e-02,3.846124932169914246e-02,3.099141418933868408e-01,1.157362237572669983e-01
3.000000000000000000e+01,3.262588009238243103e-02,1.940149441361427307e-02,3.315111994743347168e-02,3.628514334559440613e-02,3.004815280437469482e-01,1.119826436042785645e-01
3.100000000000000000e+01,3.085915744304656982e-02,1.860843226313591003e-02,3.178001940250396729e-02,3.422782197594642639e-02,2.914973795413970947e-01,1.083179637789726257e-01
3.200000000000000000e+01,2.919937111437320709e-02,1.785592734813690186e-02,3.044279851019382477e-02,3.228656575083732605e-02,2.829533219337463379e-01,1.047401875257492065e-01
3.300000000000000000e+01,2.764051593840122223e-02,1.714211702346801758e-02,2.913959324359893799e-02,3.045904822647571564e-02,2.748413383960723877e-01,1.012473031878471375e-01
3.400000000000000000e+01,2.618034929037094116e-02,1.646517403423786163e-02,2.787123806774616241e-02,2.874358929693698883e-02,2.671537995338439941e-01,9.783741086721420288e-02
3.500000000000000000e+01,2.481355890631675720e-02,1.582338847219944000e-02,2.663805522024631500e-02,2.713885530829429626e-02,2.598832249641418457e-01,9.450923651456832886e-02
