# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,9.906747341156005859e-01,7.404805719852447510e-02,2.824198901653289795e-01,9.873675704002380371e-01,1.192546844482421875e+00,9.873498082160949707e-01
4.000000000000000000e+01,4.556820392608642578e-01,6.327596306800842285e-02,5.848885327577590942e-02,5.042572617530822754e-01,1.014264106750488281e+00,2.104426622390747070e-01
4.000000000000000000e+01,3.937702775001525879e-01,6.018132343888282776e-02,8.947464078664779663e-02,4.309227466583251953e-01,9.841460585594177246e-01,3.233790695667266846e-01
4.000000000000000000e+01,3.987462818622589111e-01,6.082396209239959717e-02,5.248934403061866760e-02,4.407176971435546875e-01,9.820104241371154785e-01,1.897732764482498169e-01
4.000000000000000000e+01,4.137069880962371826e-01,6.161040067672729492e-02,5.145414546132087708e-02,4.492987692356109619e-01,9.935130476951599121e-01,1.869326084852218628e-01
4.000000000000000000e+01,3.115699589252471924e-01,6.632859259843826294e-02,6.750678271055221558e-02,3.456936180591583252e-01,1.084381222724914551e+00,2.529238760471343994e-01
4.000000000000000000e+01,1.182087510824203491e-01,4.494426771998405457e-02,5.466054752469062805e-02,1.441129297018051147e-01,7.440797686576843262e-01,2.035835236310958862e-01
4.000000000000000000e+01,7.075551897287368774e-02,4.047081992030143738e-02,5.470733717083930969e-02,8.096744120121002197e-02,6.847968101501464844e-01,2.081353068351745605e-01
4.000000000000000000e+01,5.505626276135444641e-02,2.857977524399757385e-02,5.040678754448890686e-02,6.002621352672576904e-02,5.165379643440246582e-01,1.943253874778747559e-01
4.000000000000000000e+01,4.057584330439567566e-02,2.560972049832344055e-02,4.551280662417411804e-02,4.569784551858901978e-02,4.688484668731689453e-01,1.731263250112533569e-01
4.000000000000000000e+01,5.101256817579269409e-02,2.143399417400360107e-02,3.858060762286186218e-02,5.374171957373619080e-02,4.037074148654937744e-01,1.474456042051315308e-01
4.000000000000000000e+01,3.755388781428337097e-02,1.910790242254734039e-02,3.565492480993270874e-02,4.093728214502334595e-02,3.722429275512695312e-01,1.362277716398239136e-01
4.000000000000000000e+01,4.351266473531723022e-02,1.872020587325096130e-02,3.492074459791183472e-02,4.794942215085029602e-02,3.579356372356414795e-01,1.322898268699645996e-01
4.000000000000000000e+01,3.334880247712135315e-02,1.655324175953865051e-02,3.046711720526218414e-02,3.643361479043960571e-02,3.221430778503417969e-01,1.165043190121650696e-01
4.000000000000000000e+01,3.447239100933074951e-02,1.575210504233837128e-02,3.199182450771331787e-02,3.661601245403289795e-02,3.102162480354309082e-01,1.217753365635871887e-01
4.000000000000000000e+01,3.601273149251937866e-02,1.499992981553077698e-02,3.127753734588623047e-02,3.810321167111396790e-02,3.005055785179138184e-01,1.198529973626136780e-01
4.000000000000000000e+01,3.033387474715709686e-02,1.422170735895633698e-02,2.836537174880504608e-02,3.385264053940773010e-02,2.868895828723907471e-01,1.084235012531280518e-01
4.000000000000000000e+01,2.736017853021621704e-02,1.367348153144121170e-02,2.633586153388023376e-02,2.980911359190940857e-02,2.685563266277313232e-01,1.007920429110527039e-01
4.000000000000000000e+01,3.734111413359642029e-02,1.284071151167154312e-02,2.955380827188491821e-02,3.938202932476997375e-02,2.564438879489898682e-01,1.131076365709304810e-01
4.000000000000000000e+01,3.566111624240875244e-02,1.211116649210453033e-02,1.876849494874477386e-02,3.656713292002677917e-02,2.467810958623886108e-01,7.225188612937927246e-02
4.000000000000000000e+01,3.591950610280036926e-02,1.400694996118545532e-02,1.865100488066673279e-02,4.056285694241523743e-02,2.612695991992950439e-01,7.218403369188308716e-02
4.000000000000000000e+01,1.977561414241790771e-02,1.349369809031486511e-02,2.391719445586204529e-02,2.361090667545795441e-02,2.476800382137298584e-01,9.236215054988861084e-02
4.000000000000000000e+01,2.685559727251529694e-02,1.198784168809652328e-02,2.113037928938865662e-02,3.025571815669536591e-02,2.314339280128479004e-01,8.143246173858642578e-02
4.000000000000000000e+01,2.553423494100570679e-02,1.213613245636224747e-02,2.811419591307640076e-02,2.764962054789066315e-02,2.279080748558044434e-01,1.055673956871032715e-01
4.000000000000000000e+01,4.308899492025375366e-02,1.062940154224634171e-02,2.257634326815605164e-02,4.529262706637382507e-02,2.095373719930648804e-01,8.709423243999481201e-02
4.000000000000000000e+01,2.344102039933204651e-02,1.140054035931825638e-02,2.468610741198062897e-02,2.692751586437225342e-02,2.284829467535018921e-01,9.403256326913833618e-02
