Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,1.796326488256454468e-01,8.459632098674774170e-02,8.420193195343017578e-02,2.084649205207824707e-01,7.590829730033874512e-01,2.337134182453155518e-01
2.000000000000000000e+00,1.774030327796936035e-01,8.064592629671096802e-02,8.375857025384902954e-02,2.031442373991012573e-01,7.319232821464538574e-01,2.329414784908294678e-01
3.000000000000000000e+00,1.760308891534805298e-01,7.662964612245559692e-02,8.237882703542709351e-02,2.007420361042022705e-01,7.084026336669921875e-01,2.293979078531265259e-01
4.000000000000000000e+00,1.735248863697052002e-01,7.260040193796157837e-02,8.047392219305038452e-02,1.975642591714859009e-01,6.855133771896362305e-01,2.243941873311996460e-01
5.000000000000000000e+00,1.699826270341873169e-01,6.863258779048919678e-02,7.821203023195266724e-02,1.934626400470733643e-01,6.626538038253784180e-01,2.184538841247558594e-01
6.000000000000000000e+00,1.657363623380661011e-01,6.475385278463363647e-02,7.568776607513427734e-02,1.886407136917114258e-01,6.397219300270080566e-01,2.118648290634155273e-01
7.000000000000000000e+00,1.610540300607681274e-01,6.099262833595275879e-02,7.296634465456008911e-02,1.833180636167526245e-01,6.167744994163513184e-01,2.048160433769226074e-01
8.000000000000000000e+00,1.560547798871994019e-01,5.738348513841629028e-02,7.009886950254440308e-02,1.776831448078155518e-01,5.939244031906127930e-01,1.974441409111022949e-01
9.000000000000000000e+00,1.509243100881576538e-01,5.394943058490753174e-02,6.712774187326431274e-02,1.718901991844177246e-01,5.712984800338745117e-01,1.898551732301712036e-01
1.000000000000000000e+01,1.457629799842834473e-01,5.070261284708976746e-02,6.408824771642684937e-02,1.660632938146591187e-01,5.490201115608215332e-01,1.821329146623611450e-01
1.100000000000000000e+01,1.406869441270828247e-01,4.764650762081146240e-02,6.100822612643241882e-02,1.603010445833206177e-01,5.271983742713928223e-01,1.743447929620742798e-01
1.200000000000000000e+01,1.357427090406417847e-01,4.478066042065620422e-02,5.791057273745536804e-02,1.546797752380371094e-01,5.059254765510559082e-01,1.665457338094711304e-01
1.300000000000000000e+01,1.309972107410430908e-01,4.210262000560760498e-02,5.481859669089317322e-02,1.492577642202377319e-01,4.852761924266815186e-01,1.587809026241302490e-01
1.400000000000000000e+01,1.264977753162384033e-01,3.960671275854110718e-02,5.175362527370452881e-02,1.440771520137786865e-01,4.653079509735107422e-01,1.510876119136810303e-01
1.500000000000000000e+01,1.222660914063453674e-01,3.728377446532249451e-02,4.872982949018478394e-02,1.391670852899551392e-01,4.460638463497161865e-01,1.434966623783111572e-01
1.600000000000000000e+01,1.183589249849319458e-01,3.512575477361679077e-02,4.576108232140541077e-02,1.345454603433609009e-01,4.275747537612915039e-01,1.360342055559158325e-01
1.700000000000000000e+01,1.147644892334938049e-01,3.312375396490097046e-02,4.286244139075279236e-02,1.302213668823242188e-01,4.098615944385528564e-01,1.287226378917694092e-01
1.800000000000000000e+01,1.114959195256233215e-01,3.126792982220649719e-02,4.004194587469100952e-02,1.261961311101913452e-01,3.929372131824493408e-01,1.215815469622612000e-01
1.900000000000000000e+01,1.085694208741188049e-01,2.955001778900623322e-02,3.730874881148338318e-02,1.224652603268623352e-01,3.768087625503540039e-01,1.146284341812133789e-01
2.000000000000000000e+01,1.059996932744979858e-01,2.796065993607044220e-02,3.467160463333129883e-02,1.190197467803955078e-01,3.614788949489593506e-01,1.078791841864585876e-01
2.100000000000000000e+01,1.037639677524566650e-01,2.649150043725967407e-02,3.214144706726074219e-02,1.158467829227447510e-01,3.469470143318176270e-01,1.013490781188011169e-01
2.200000000000000000e+01,1.018981337547302246e-01,2.513487637042999268e-02,2.972219511866569519e-02,1.129311025142669678e-01,3.332103490829467773e-01,9.505309164524078369e-02
2.300000000000000000e+01,1.003730222582817078e-01,2.388440445065498352e-02,2.741929888725280762e-02,1.102559641003608704e-01,3.202639818191528320e-01,8.900593966245651245e-02
2.400000000000000000e+01,9.916838258504867554e-02,2.273298613727092743e-02,2.523914538323879242e-02,1.078032106161117554e-01,3.081027269363403320e-01,8.322279900312423706e-02
2.500000000000000000e+01,9.826009720563888550e-02,2.167230099439620972e-02,2.318706363439559937e-02,1.055544912815093994e-01,2.967191636562347412e-01,7.771995663642883301e-02
2.600000000000000000e+01,9.759932011365890503e-02,2.069351077079772949e-02,2.126936614513397217e-02,1.034914031624794006e-01,2.861055135726928711e-01,7.251443713903427124e-02
2.700000000000000000e+01,9.700976312160491943e-02,1.978907734155654907e-02,1.949426345527172089e-02,1.015961915254592896e-01,2.762527167797088623e-01,6.762482970952987671e-02
2.800000000000000000e+01,9.642569720745086670e-02,1.895380392670631409e-02,1.786841452121734619e-02,9.985150396823883057e-02,2.671502232551574707e-01,6.307120621204376221e-02
2.900000000000000000e+01,9.585691243410110474e-02,1.818369515240192413e-02,1.640229485929012299e-02,9.824106842279434204e-02,2.587862908840179443e-01,5.887486785650253296e-02
3.000000000000000000e+01,9.530002623796463013e-02,1.747314818203449249e-02,1.511729136109352112e-02,9.674973040819168091e-02,2.511471211910247803e-01,5.505855008959770203e-02
3.100000000000000000e+01,9.475414454936981201e-02,1.681890897452831268e-02,1.401217188686132431e-02,9.536345303058624268e-02,2.442167699337005615e-01,5.164493992924690247e-02
3.200000000000000000e+01,9.421563148498535156e-02,1.621802337467670441e-02,1.305438391864299774e-02,9.406941384077072144e-02,2.379774004220962524e-01,4.865569993853569031e-02
