# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,1.153225541114807129e+00,1.390534192323684692e-01,3.393381834030151367e-01,1.120858430862426758e+00,2.186781644821166992e+00,1.193181514739990234e+00
4.000000000000000000e+01,4.760323166847229004e-01,7.526869326829910278e-02,8.093703538179397583e-02,5.040939450263977051e-01,1.205645918846130371e+00,3.107821941375732422e-01
4.000000000000000000e+01,2.768832147121429443e-01,6.835436820983886719e-02,1.298802942037582397e-01,2.934031188488006592e-01,1.139535188674926758e+00,4.551176726818084717e-01
4.000000000000000000e+01,1.920981407165527344e-01,4.654958099126815796e-02,5.322382226586341858e-02,2.119451314210891724e-01,8.054874539375305176e-01,2.039647698402404785e-01
4.000000000000000000e+01,1.543976515531539917e-01,3.840335831046104431e-02,8.744933456182479858e-02,1.583430171012878418e-01,6.540647149085998535e-01,3.117142617702484131e-01
4.000000000000000000e+01,1.914409250020980835e-01,3.343173488974571228e-02,8.519192039966583252e-02,1.878540366888046265e-01,5.585157275199890137e-01,2.951070964336395264e-01
4.000000000000000000e+01,2.665889561176300049e-01,2.892024628818035126e-02,8.704108744859695435e-02,2.824062108993530273e-01,4.720795452594757080e-01,2.992061674594879150e-01
4.000000000000000000e+01,1.796669363975524902e-01,2.436301484704017639e-02,8.345806598663330078e-02,1.764257997274398804e-01,4.098474085330963135e-01,2.870250046253204346e-01
4.000000000000000000e+01,1.857915669679641724e-01,2.361534349620342255e-02,8.337812125682830811e-02,1.805004924535751343e-01,3.919978439807891846e-01,2.837737500667572021e-01
4.000000000000000000e+01,1.514565050601959229e-01,2.029365301132202148e-02,7.526568323373794556e-02,1.467238664627075195e-01,3.439078330993652344e-01,2.574072182178497314e-01
4.000000000000000000e+01,1.561655104160308838e-01,2.178003266453742981e-02,7.356476038694381714e-02,1.520758122205734253e-01,3.624443113803863525e-01,2.501050233840942383e-01
4.000000000000000000e+01,1.418606489896774292e-01,2.087726257741451263e-02,6.810264289379119873e-02,1.403440237045288086e-01,3.485286533832550049e-01,2.337827682495117188e-01
4.000000000000000000e+01,1.788593083620071411e-01,2.408909983932971954e-02,5.583676695823669434e-02,1.743005663156509399e-01,4.041542708873748779e-01,1.954998821020126343e-01
4.000000000000000000e+01,2.946003079414367676e-01,4.216809570789337158e-02,8.424132317304611206e-02,3.291760683059692383e-01,6.620889306068420410e-01,2.952983975410461426e-01
4.000000000000000000e+01,1.431593000888824463e-01,2.138012833893299103e-02,6.034499034285545349e-02,1.393842250108718872e-01,3.557853996753692627e-01,2.080944180488586426e-01
4.000000000000000000e+01,1.522261649370193481e-01,2.159645594656467438e-02,6.902466714382171631e-02,1.515462249517440796e-01,3.557031750679016113e-01,2.370820343494415283e-01
4.000000000000000000e+01,1.276934146881103516e-01,1.896196417510509491e-02,6.350824981927871704e-02,1.234602555632591248e-01,3.254895806312561035e-01,2.175996601581573486e-01
4.000000000000000000e+01,1.149847880005836487e-01,1.856173761188983917e-02,6.236201152205467224e-02,1.119715347886085510e-01,3.133611977100372314e-01,2.141297757625579834e-01
4.000000000000000000e+01,5.182303488254547119e-02,1.444520428776741028e-02,4.597054794430732727e-02,5.689045786857604980e-02,2.544490694999694824e-01,1.590551286935806274e-01
4.000000000000000000e+01,1.237847283482551575e-01,1.948118023574352264e-02,6.209092959761619568e-02,1.192682832479476929e-01,3.324349820613861084e-01,2.118156999349594116e-01
4.000000000000000000e+01,1.295888721942901611e-01,1.337488275021314621e-02,4.748006165027618408e-02,1.283738911151885986e-01,2.546822428703308105e-01,1.667973846197128296e-01
4.000000000000000000e+01,1.176105737686157227e-01,1.826462708413600922e-02,5.679145082831382751e-02,1.140549704432487488e-01,3.162265121936798096e-01,1.945370882749557495e-01
4.000000000000000000e+01,1.175141334533691406e-01,1.765887998044490814e-02,5.559910833835601807e-02,1.134664416313171387e-01,3.136075437068939209e-01,1.900487244129180908e-01
4.000000000000000000e+01,1.112649664282798767e-01,1.826880872249603271e-02,5.718328431248664856e-02,1.079355031251907349e-01,3.155624568462371826e-01,1.949489265680313110e-01
4.000000000000000000e+01,1.017769724130630493e-01,1.656334474682807922e-02,5.067466199398040771e-02,9.981958568096160889e-02,2.979217469692230225e-01,1.747390180826187134e-01
4.000000000000000000e+01,1.053228601813316345e-01,1.824859157204627991e-02,4.959519580006599426e-02,1.063519939780235291e-01,3.112501800060272217e-01,1.703763157129287720e-01
