# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,1.099553108215332031e+00,7.217985391616821289e-02,3.951959311962127686e-01,1.076505780220031738e+00,1.251941323280334473e+00,1.381660342216491699e+00
4.000000000000000000e+01,4.157846271991729736e-01,6.397657841444015503e-02,5.804612860083580017e-02,4.638224840164184570e-01,1.032582879066467285e+00,2.211753129959106445e-01
4.000000000000000000e+01,6.123830005526542664e-02,3.815777599811553955e-02,4.560735076665878296e-02,6.936475634574890137e-02,6.470907330513000488e-01,1.680557578802108765e-01
4.000000000000000000e+01,5.821807682514190674e-02,2.411892265081405640e-02,2.234600670635700226e-02,6.634297221899032593e-02,4.362751543521881104e-01,8.795154094696044922e-02
4.000000000000000000e+01,3.445022925734519958e-02,2.033582143485546112e-02,1.648452691733837128e-02,3.943133354187011719e-02,3.743163347244262695e-01,6.372203677892684937e-02
4.000000000000000000e+01,3.219961747527122498e-02,2.127348259091377258e-02,3.790665417909622192e-02,3.482681512832641602e-02,3.808240592479705811e-01,1.376161724328994751e-01
4.000000000000000000e+01,3.269564360380172729e-02,1.777648553252220154e-02,1.368119381368160248e-02,3.722655773162841797e-02,3.295358717441558838e-01,5.833238735795021057e-02
4.000000000000000000e+01,2.812530845403671265e-02,1.758343540132045746e-02,2.835552394390106201e-02,3.045645914971828461e-02,3.176097869873046875e-01,1.043993234634399414e-01
4.000000000000000000e+01,1.935475692152976990e-02,1.501554436981678009e-02,2.410862781107425690e-02,2.165456488728523254e-02,2.802923917770385742e-01,8.915351331233978271e-02
4.000000000000000000e+01,2.118335850536823273e-02,1.418141648173332214e-02,2.053581923246383667e-02,2.282291464507579803e-02,2.673302888870239258e-01,7.817826420068740845e-02
4.000000000000000000e+01,2.628262341022491455e-02,1.279267668724060059e-02,3.707978501915931702e-02,2.931121923029422760e-02,2.443269044160842896e-01,1.328652650117874146e-01
4.000000000000000000e+01,2.143835090100765228e-02,1.213578134775161743e-02,2.127363160252571106e-02,2.277403883635997772e-02,2.277659773826599121e-01,7.618020474910736084e-02
4.000000000000000000e+01,2.140631340444087982e-02,1.076271291822195053e-02,1.769140549004077911e-02,2.241363376379013062e-02,1.983450502157211304e-01,6.587526202201843262e-02
4.000000000000000000e+01,9.297382086515426636e-02,1.201383024454116821e-02,1.035352330654859543e-02,9.169512987136840820e-02,2.228236943483352661e-01,4.267358407378196716e-02
4.000000000000000000e+01,2.139385417103767395e-02,1.077259145677089691e-02,1.767590828239917755e-02,2.196638844907283783e-02,2.036499381065368652e-01,6.475917994976043701e-02
4.000000000000000000e+01,1.889637485146522522e-02,8.639330975711345673e-03,1.595344766974449158e-02,2.092032507061958313e-02,1.708856225013732910e-01,6.053393706679344177e-02
4.000000000000000000e+01,2.324371039867401123e-02,9.429707191884517670e-03,1.131843216717243195e-02,2.517072483897209167e-02,1.695181578397750854e-01,4.588215053081512451e-02
4.000000000000000000e+01,6.819742172956466675e-02,1.036875415593385696e-02,4.687413200736045837e-02,7.127685099840164185e-02,1.982933580875396729e-01,1.627596169710159302e-01
4.000000000000000000e+01,2.871883288025856018e-02,8.527225814759731293e-03,1.404755841940641403e-02,3.135060518980026245e-02,1.631544381380081177e-01,5.313974246382713318e-02
4.000000000000000000e+01,1.681600511074066162e-02,8.324581198394298553e-03,1.420139893889427185e-02,1.836896501481533051e-02,1.580309718847274780e-01,5.193063989281654358e-02
4.000000000000000000e+01,3.126282244920730591e-02,8.114520460367202759e-03,2.293247170746326447e-02,3.226982802152633667e-02,1.568900197744369507e-01,8.143331855535507202e-02
4.000000000000000000e+01,1.592363044619560242e-02,8.598380722105503082e-03,1.185248978435993195e-02,1.706388033926486969e-02,1.629908680915832520e-01,4.555365815758705139e-02
4.000000000000000000e+01,1.464545261114835739e-02,7.211600430309772491e-03,1.243380550295114517e-02,1.512007322162389755e-02,1.363537162542343140e-01,4.657571017742156982e-02
4.000000000000000000e+01,1.168512739241123199e-02,6.337149534374475479e-03,1.075332611799240112e-02,1.266400888562202454e-02,1.250946372747421265e-01,4.098286479711532593e-02
4.000000000000000000e+01,2.667945623397827148e-02,7.509441580623388290e-03,1.574390195310115814e-02,2.758092246949672699e-02,1.387088596820831299e-01,5.898778885602951050e-02
4.000000000000000000e+01,8.927519619464874268e-02,1.291817333549261093e-02,9.904990904033184052e-03,8.587250113487243652e-02,2.099273353815078735e-01,4.041420668363571167e-02
