Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.020000000000000000e+02,1.865822449326515198e-02,7.555969990789890289e-03,4.431069362908601761e-03,1.953783817589282990e-02,2.440131306648254395e-01,3.391140326857566833e-02
1.030000000000000000e+02,1.872767880558967590e-02,7.542678620666265488e-03,4.401999525725841522e-03,1.960925944149494171e-02,2.453890293836593628e-01,3.395392000675201416e-02
1.040000000000000000e+02,1.879521086812019348e-02,7.529618218541145325e-03,4.373446572571992874e-03,1.967960596084594727e-02,2.467816770076751709e-01,3.399839997291564941e-02
1.050000000000000000e+02,1.886087283492088318e-02,7.516812067478895187e-03,4.345351364463567734e-03,1.974890381097793579e-02,2.481911480426788330e-01,3.404402732849121094e-02
1.060000000000000000e+02,1.892472989857196808e-02,7.504312321543693542e-03,4.317643586546182632e-03,1.981713436543941498e-02,2.496194094419479370e-01,3.409051522612571716e-02
1.070000000000000000e+02,1.898748800158500671e-02,7.492102682590484619e-03,4.290170036256313324e-03,1.988440938293933868e-02,2.510657310485839844e-01,3.413704782724380493e-02
1.080000000000000000e+02,1.904899068176746368e-02,7.480225525796413422e-03,4.262820351868867874e-03,1.995049044489860535e-02,2.525299191474914551e-01,3.418313711881637573e-02
1.090000000000000000e+02,1.910949684679508209e-02,7.468751631677150726e-03,4.235857166349887848e-03,2.001570351421833038e-02,2.540130913257598877e-01,3.422877565026283264e-02
1.100000000000000000e+02,1.916912011802196503e-02,7.457649335265159607e-03,4.209017381072044373e-03,2.007983438670635223e-02,2.555158734321594238e-01,3.427312150597572327e-02
1.110000000000000000e+02,1.922728866338729858e-02,7.446925155818462372e-03,4.182448610663414001e-03,2.014308236539363861e-02,2.570382952690124512e-01,3.431654348969459534e-02
1.120000000000000000e+02,1.928321458399295807e-02,7.436524145305156708e-03,4.155959002673625946e-03,2.020530216395854950e-02,2.585794329643249512e-01,3.435846418142318726e-02
1.130000000000000000e+02,1.933710835874080658e-02,7.426516618579626083e-03,4.129746463149785995e-03,2.026664838194847107e-02,2.601401507854461670e-01,3.439928591251373291e-02
1.140000000000000000e+02,1.938897185027599335e-02,7.416885346174240112e-03,4.103743936866521835e-03,2.032718621194362640e-02,2.617210447788238525e-01,3.443899378180503845e-02
1.150000000000000000e+02,1.943894661962985992e-02,7.407612632960081100e-03,4.078013822436332703e-03,2.038689516484737396e-02,2.633214592933654785e-01,3.447763621807098389e-02
1.160000000000000000e+02,1.948717050254344940e-02,7.398741319775581360e-03,4.052638541907072067e-03,2.044583670794963837e-02,2.649414241313934326e-01,3.451552614569664001e-02
1.170000000000000000e+02,1.953369006514549255e-02,7.390323095023632050e-03,4.027538467198610306e-03,2.050402201712131500e-02,2.665811777114868164e-01,3.455305099487304688e-02
1.180000000000000000e+02,1.957840844988822937e-02,7.382336538285017014e-03,4.002923145890235901e-03,2.056146599352359772e-02,2.682396173477172852e-01,3.459027409553527832e-02
1.190000000000000000e+02,1.962167583405971527e-02,7.374806329607963562e-03,3.978731576353311539e-03,2.061834558844566345e-02,2.699181437492370605e-01,3.462807089090347290e-02
1.200000000000000000e+02,1.966330781579017639e-02,7.367633283138275146e-03,3.955083433538675308e-03,2.067459933459758759e-02,2.716153264045715332e-01,3.466687351465225220e-02
1.210000000000000000e+02,1.970354095101356506e-02,7.360823918133974075e-03,3.932290244847536087e-03,2.073034085333347321e-02,2.733318805694580078e-01,3.470738977193832397e-02
1.220000000000000000e+02,1.974231749773025513e-02,7.354373112320899963e-03,3.910153172910213470e-03,2.078555151820182800e-02,2.750668823719024658e-01,3.475012257695198059e-02
1.230000000000000000e+02,1.977982372045516968e-02,7.348326034843921661e-03,3.888942068442702293e-03,2.084035612642765045e-02,2.768208384513854980e-01,3.479596227407455444e-02
1.240000000000000000e+02,1.981597207486629486e-02,7.342700846493244171e-03,3.868608968332409859e-03,2.089474536478519440e-02,2.785927653312683105e-01,3.484572097659111023e-02
1.250000000000000000e+02,1.985067129135131836e-02,7.337545044720172882e-03,3.849362954497337341e-03,2.094877883791923523e-02,2.803828716278076172e-01,3.490015864372253418e-02
1.260000000000000000e+02,1.988446712493896484e-02,7.332880981266498566e-03,3.831304842606186867e-03,2.100261300802230835e-02,2.821921110153198242e-01,3.496046364307403564e-02
1.270000000000000000e+02,1.991690322756767273e-02,7.328657433390617371e-03,3.814470721408724785e-03,2.105608955025672913e-02,2.840172052383422852e-01,3.502719849348068237e-02
1.280000000000000000e+02,1.994832418859004974e-02,7.324874866753816605e-03,3.798957448452711105e-03,2.110944502055644989e-02,2.858601212501525879e-01,3.510166332125663757e-02
1.290000000000000000e+02,1.997862942516803741e-02,7.321452256292104721e-03,3.784896805882453918e-03,2.116265334188938141e-02,2.877206206321716309e-01,3.518486768007278442e-02
1.300000000000000000e+02,2.000802196562290192e-02,7.318396586924791336e-03,3.772619646042585373e-03,2.121581509709358215e-02,2.895981669425964355e-01,3.527802601456642151e-02
1.310000000000000000e+02,2.003639005124568939e-02,7.315685972571372986e-03,3.761984640732407570e-03,2.126887440681457520e-02,2.914916872978210449e-01,3.538180515170097351e-02
1.320000000000000000e+02,2.006391249597072601e-02,7.313366048038005829e-03,3.753195516765117645e-03,2.132197469472885132e-02,2.934016287326812744e-01,3.549776971340179443e-02
1.330000000000000000e+02,2.009058929979801178e-02,7.311448454856872559e-03,3.746165195479989052e-03,2.137517742812633514e-02,2.953284382820129395e-01,3.562686964869499207e-02
1.340000000000000000e+02,2.011651173233985901e-02,7.309868000447750092e-03,3.741208696737885475e-03,2.142848633229732513e-02,2.972702980041503906e-01,3.577032312750816345e-02
1.350000000000000000e+02,2.014161087572574615e-02,7.308618165552616119e-03,3.738383529707789421e-03,2.148192934691905975e-02,2.992278635501861572e-01,3.592906892299652100e-02
1.360000000000000000e+02,2.016630023717880249e-02,7.307711057364940643e-03,3.737793769687414169e-03,2.153559029102325439e-02,3.012012839317321777e-01,3.610440716147422791e-02
1.370000000000000000e+02,2.019039914011955261e-02,7.307115942239761353e-03,3.739505074918270111e-03,2.158949151635169983e-02,3.031892478466033936e-01,3.629737347364425659e-02
1.380000000000000000e+02,2.021393552422523499e-02,7.306843530386686325e-03,3.743729321286082268e-03,2.164371125400066376e-02,3.051915764808654785e-01,3.650894016027450562e-02
1.390000000000000000e+02,2.023683488368988037e-02,7.306938990950584412e-03,3.750398289412260056e-03,2.169824391603469849e-02,3.072088062763214111e-01,3.674041107296943665e-02
1.400000000000000000e+02,2.025962807238101959e-02,7.307351566851139069e-03,3.759850282222032547e-03,2.175320312380790710e-02,3.092401325702667236e-01,3.699252754449844360e-02
1.410000000000000000e+02,2.028189413249492645e-02,7.308118510991334915e-03,3.772297641262412071e-03,2.180851623415946960e-02,3.112861216068267822e-01,3.726637363433837891e-02
1.420000000000000000e+02,2.030361443758010864e-02,7.309183478355407715e-03,3.787854453548789024e-03,2.186433784663677216e-02,3.133446574211120605e-01,3.756282106041908264e-02
1.430000000000000000e+02,2.032476477324962616e-02,7.310583721846342087e-03,3.806348424404859543e-03,2.192070893943309784e-02,3.154181241989135742e-01,3.788272663950920105e-02
1.440000000000000000e+02,2.034505829215049744e-02,7.312260568141937256e-03,3.827901091426610947e-03,2.197752892971038818e-02,3.175037205219268799e-01,3.822689875960350037e-02
1.450000000000000000e+02,2.036484889686107635e-02,7.314261049032211304e-03,3.852662630379199982e-03,2.203498966991901398e-02,3.196028470993041992e-01,3.859602287411689758e-02
1.460000000000000000e+02,2.038406394422054291e-02,7.316531147807836533e-03,3.880223026499152184e-03,2.209298498928546906e-02,3.217141330242156982e-01,3.899072110652923584e-02
1.470000000000000000e+02,2.040297165513038635e-02,7.319100201129913330e-03,3.910766914486885071e-03,2.215170115232467651e-02,3.238389790058135986e-01,3.941165283322334290e-02
1.480000000000000000e+02,2.042267471551895142e-02,7.321907207369804382e-03,3.944386262446641922e-03,2.221108227968215942e-02,3.259752690792083740e-01,3.985916450619697571e-02
1.490000000000000000e+02,2.044361643493175507e-02,7.325009908527135849e-03,3.981031011790037155e-03,2.227114327251911163e-02,3.281249105930328369e-01,4.033393785357475281e-02
1.500000000000000000e+02,2.046647109091281891e-02,7.328324951231479645e-03,4.020719788968563080e-03,2.233194746077060699e-02,3.302859961986541748e-01,4.083611443638801575e-02
1.510000000000000000e+02,2.049089223146438599e-02,7.331863977015018463e-03,4.063491709530353546e-03,2.239353582262992859e-02,3.324587047100067139e-01,4.136602208018302917e-02
1.520000000000000000e+02,2.051755040884017944e-02,7.335640490055084229e-03,4.109107423573732376e-03,2.245590463280677795e-02,3.346431851387023926e-01,4.192384332418441772e-02
1.530000000000000000e+02,2.054638788104057312e-02,7.339619565755128860e-03,4.157890100032091141e-03,2.251908369362354279e-02,3.368389606475830078e-01,4.250981658697128296e-02
1.540000000000000000e+02,2.057722397148609161e-02,7.343797944486141205e-03,4.209677223116159439e-03,2.258312515914440155e-02,3.390464186668395996e-01,4.312385246157646179e-02
1.550000000000000000e+02,2.061052247881889343e-02,7.348169106990098953e-03,4.264415707439184189e-03,2.264804951846599579e-02,3.412648439407348633e-01,4.376599192619323730e-02
1.560000000000000000e+02,2.064573392271995544e-02,7.352724671363830566e-03,4.321934189647436142e-03,2.271383069455623627e-02,3.434930443763732910e-01,4.443623125553131104e-02
1.570000000000000000e+02,2.068315446376800537e-02,7.357496768236160278e-03,4.382115788757801056e-03,2.278052456676959991e-02,3.457328975200653076e-01,4.513460025191307068e-02
1.580000000000000000e+02,2.072383090853691101e-02,7.362451404333114624e-03,4.444700665771961212e-03,2.284817025065422058e-02,3.479830920696258545e-01,4.586065933108329773e-02
1.590000000000000000e+02,2.076737768948078156e-02,7.367595098912715912e-03,4.509842488914728165e-03,2.291674539446830750e-02,3.502441942691802979e-01,4.661421477794647217e-02
1.600000000000000000e+02,2.081425487995147705e-02,7.372901774942874908e-03,4.577310290187597275e-03,2.298631891608238220e-02,3.525145351886749268e-01,4.739509522914886475e-02
1.610000000000000000e+02,2.086481079459190369e-02,7.378430105745792389e-03,4.646836314350366592e-03,2.305687591433525085e-02,3.547953069210052490e-01,4.820309206843376160e-02
1.620000000000000000e+02,2.091854624450206757e-02,7.384144701063632965e-03,4.718438256531953812e-03,2.312842197716236115e-02,3.570863008499145508e-01,4.903760179877281189e-02
1.630000000000000000e+02,2.097484655678272247e-02,7.390061859041452408e-03,4.791933111846446991e-03,2.320096641778945923e-02,3.593871295452117920e-01,4.989852756261825562e-02
1.640000000000000000e+02,2.103383094072341919e-02,7.396154571324586868e-03,4.867400508373975754e-03,2.327455952763557434e-02,3.616964817047119141e-01,5.078519508242607117e-02
1.650000000000000000e+02,2.109515853226184845e-02,7.402497809380292892e-03,4.944726359099149704e-03,2.334920316934585571e-02,3.640165030956268311e-01,5.169736221432685852e-02
