Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,2.411430180072784424e-01,1.419612914323806763e-01,2.138283997774124146e-01,2.770715951919555664e-01,1.099685907363891602e+00,4.800537526607513428e-01
2.000000000000000000e+00,2.523649334907531738e-01,1.362134963274002075e-01,2.079078108072280884e-01,2.851000726222991943e-01,1.087308049201965332e+00,4.695887863636016846e-01
3.000000000000000000e+00,2.603107690811157227e-01,1.309640407562255859e-01,2.016045600175857544e-01,2.912878394126892090e-01,1.075209617614746094e+00,4.582833647727966309e-01
4.000000000000000000e+00,2.659429907798767090e-01,1.258926093578338623e-01,1.950289905071258545e-01,2.958078980445861816e-01,1.062269210815429688e+00,4.464002549648284912e-01
5.000000000000000000e+00,2.696245014667510986e-01,1.209015473723411560e-01,1.882451176643371582e-01,2.987530827522277832e-01,1.048070073127746582e+00,4.340846240520477295e-01
6.000000000000000000e+00,2.715532481670379639e-01,1.159563362598419189e-01,1.813059598207473755e-01,3.002174198627471924e-01,1.032423257827758789e+00,4.214380085468292236e-01
7.000000000000000000e+00,2.720249593257904053e-01,1.110496446490287781e-01,1.742587536573410034e-01,3.003079891204833984e-01,1.015252232551574707e+00,4.085423350334167480e-01
8.000000000000000000e+00,2.712158262729644775e-01,1.061850339174270630e-01,1.671515554189682007e-01,2.991436123847961426e-01,9.965535402297973633e-01,3.954659104347229004e-01
9.000000000000000000e+00,2.692424952983856201e-01,1.013726070523262024e-01,1.600234657526016235e-01,2.968503534793853760e-01,9.763707518577575684e-01,3.822709321975708008e-01
1.000000000000000000e+01,2.662790417671203613e-01,9.662529081106185913e-02,1.529136002063751221e-01,2.935568094253540039e-01,9.547858238220214844e-01,3.690124154090881348e-01
1.100000000000000000e+01,2.624907791614532471e-01,9.195367246866226196e-02,1.458555608987808228e-01,2.893902361392974854e-01,9.319044351577758789e-01,3.557408452033996582e-01
1.200000000000000000e+01,2.580074071884155273e-01,8.737053722143173218e-02,1.388831734657287598e-01,2.844730615615844727e-01,9.078489542007446289e-01,3.425021171569824219e-01
1.300000000000000000e+01,2.529310584068298340e-01,8.288938552141189575e-02,1.320209056138992310e-01,2.789214849472045898e-01,8.827528953552246094e-01,3.293392956256866455e-01
1.400000000000000000e+01,2.473601996898651123e-01,7.852169126272201538e-02,1.252961605787277222e-01,2.728435397148132324e-01,8.567536473274230957e-01,3.162918090820312500e-01
1.500000000000000000e+01,2.413824200630187988e-01,7.427863031625747681e-02,1.187318935990333557e-01,2.663389146327972412e-01,8.299885988235473633e-01,3.033947646617889404e-01
1.600000000000000000e+01,2.350770533084869385e-01,7.016868144273757935e-02,1.123473420739173889e-01,2.594982385635375977e-01,8.025935888290405273e-01,2.906810641288757324e-01
1.700000000000000000e+01,2.285519093275070190e-01,6.619940698146820068e-02,1.061568632721900940e-01,2.524040043354034424e-01,7.746984362602233887e-01,2.781789004802703857e-01
1.800000000000000000e+01,2.218674868345260620e-01,6.237557530403137207e-02,1.001755520701408386e-01,2.451302558183670044e-01,7.464258670806884766e-01,2.659135460853576660e-01
1.900000000000000000e+01,2.150918245315551758e-01,5.870201438665390015e-02,9.441022574901580811e-02,2.377431690692901611e-01,7.178914546966552734e-01,2.539065778255462646e-01
2.000000000000000000e+01,2.082876712083816528e-01,5.518632754683494568e-02,8.886636048555374146e-02,2.303016483783721924e-01,6.892023086547851562e-01,2.421754449605941772e-01
2.100000000000000000e+01,2.015129625797271729e-01,5.182520672678947449e-02,8.354847133159637451e-02,2.228574305772781372e-01,6.604572534561157227e-01,2.307337969541549683e-01
2.200000000000000000e+01,1.948234587907791138e-01,4.860257357358932495e-02,7.845876365900039673e-02,2.154556065797805786e-01,6.317468285560607910e-01,2.195926755666732788e-01
2.300000000000000000e+01,1.882682591676712036e-01,4.550235345959663391e-02,7.359568029642105103e-02,2.081348598003387451e-01,6.031547784805297852e-01,2.087586671113967896e-01
2.400000000000000000e+01,1.819050014019012451e-01,4.251508787274360657e-02,6.895469874143600464e-02,2.009276151657104492e-01,5.747581720352172852e-01,1.982352733612060547e-01
2.500000000000000000e+01,1.758091002702713013e-01,3.963626921176910400e-02,6.453190743923187256e-02,1.938601881265640259e-01,5.466279387474060059e-01,1.880236417055130005e-01
2.600000000000000000e+01,1.700655817985534668e-01,3.687448799610137939e-02,6.032270938158035278e-02,1.869527846574783325e-01,5.188301205635070801e-01,1.781215220689773560e-01
2.700000000000000000e+01,1.646464020013809204e-01,3.421715274453163147e-02,5.631770566105842590e-02,1.802194565534591675e-01,4.914269447326660156e-01,1.685246825218200684e-01
2.800000000000000000e+01,1.594435274600982666e-01,3.166543692350387573e-02,5.250987410545349121e-02,1.736683547496795654e-01,4.644774198532104492e-01,1.592264026403427124e-01
2.900000000000000000e+01,1.544771790504455566e-01,2.922459132969379425e-02,4.889067262411117554e-02,1.673008203506469727e-01,4.380381703376770020e-01,1.502185016870498657e-01
3.000000000000000000e+01,1.495636701583862305e-01,2.688691392540931702e-02,4.544959217309951782e-02,1.611121296882629395e-01,4.121635556221008301e-01,1.414908468723297119e-01
3.100000000000000000e+01,1.446995884180068970e-01,2.465618215501308441e-02,4.217877238988876343e-02,1.550908684730529785e-01,3.869068920612335205e-01,1.330324113368988037e-01
3.200000000000000000e+01,1.399317234754562378e-01,2.252905815839767456e-02,3.906734660267829895e-02,1.492187231779098511e-01,3.623206913471221924e-01,1.248311623930931091e-01
3.300000000000000000e+01,1.351751238107681274e-01,2.051003091037273407e-02,3.610561788082122803e-02,1.434706598520278931e-01,3.384560644626617432e-01,1.168741807341575623e-01
3.400000000000000000e+01,1.304028630256652832e-01,1.861429587006568909e-02,3.328395262360572815e-02,1.378141343593597412e-01,3.153628408908843994e-01,1.091482788324356079e-01
3.500000000000000000e+01,1.255784630775451660e-01,1.685507036745548248e-02,3.059324063360691071e-02,1.322098225355148315e-01,2.930893301963806152e-01,1.016401499509811401e-01
3.600000000000000000e+01,1.206750273704528809e-01,1.524845417588949203e-02,2.802455984055995941e-02,1.266106963157653809e-01,2.716808915138244629e-01,9.433713555335998535e-02
3.700000000000000000e+01,1.156193614006042480e-01,1.378847006708383560e-02,2.556910179555416107e-02,1.209621727466583252e-01,2.511779367923736572e-01,8.722656220197677612e-02
3.800000000000000000e+01,1.103619486093521118e-01,1.247065234929323196e-02,2.321866527199745178e-02,1.152017340064048767e-01,2.316145747900009155e-01,8.029738068580627441e-02
3.900000000000000000e+01,1.048607453703880310e-01,1.129525434225797653e-02,2.096607349812984467e-02,1.092590168118476868e-01,2.130139321088790894e-01,7.353989034891128540e-02
4.000000000000000000e+01,9.904119372367858887e-02,1.023967377841472626e-02,1.880592666566371918e-02,1.030545905232429504e-01,1.953858882188796997e-01,6.694693863391876221e-02
4.100000000000000000e+01,9.281633049249649048e-02,9.277583099901676178e-03,1.673175394535064697e-02,9.650025516748428345e-02,1.787209510803222656e-01,6.051481142640113831e-02
4.200000000000000000e+01,8.610030263662338257e-02,8.391639217734336853e-03,1.474056672304868698e-02,8.949752897024154663e-02,1.629865914583206177e-01,5.424485728144645691e-02
4.300000000000000000e+01,7.880568504333496094e-02,7.568721193820238113e-03,1.282992213964462280e-02,8.193754404783248901e-02,1.481230407953262329e-01,4.814515262842178345e-02
4.400000000000000000e+01,7.082358002662658691e-02,6.795390974730253220e-03,1.100054290145635605e-02,7.369907200336456299e-02,1.340433061122894287e-01,4.223456978797912598e-02
4.500000000000000000e+01,6.203117594122886658e-02,6.058741826564073563e-03,9.288150817155838013e-03,6.464809924364089966e-02,1.206421032547950745e-01,3.654781728982925415e-02
4.600000000000000000e+01,5.230665206909179688e-02,5.344142671674489975e-03,7.706472650170326233e-03,5.463704094290733337e-02,1.078211665153503418e-01,3.114520758390426636e-02
4.700000000000000000e+01,4.149114713072776794e-02,4.638837650418281555e-03,6.249611731618642807e-03,4.350769519805908203e-02,9.555224329233169556e-02,2.613026835024356842e-02
4.800000000000000000e+01,2.944844402372837067e-02,3.939773887395858765e-03,4.936720244586467743e-03,3.110871277749538422e-02,8.401655405759811401e-02,2.168016321957111359e-02
4.900000000000000000e+01,1.622566208243370056e-02,3.297488437965512276e-03,3.893519518896937370e-03,1.742360927164554596e-02,7.390028983354568481e-02,1.809227652847766876e-02
5.000000000000000000e+01,5.207636859267950058e-03,2.936680335551500320e-03,3.249986330047249794e-03,5.726269911974668503e-03,6.691904366016387939e-02,1.580501906573772430e-02
5.100000000000000000e+01,1.816629059612751007e-02,3.027298487722873688e-03,3.150938544422388077e-03,1.841836795210838318e-02,6.620707362890243530e-02,1.524070277810096741e-02
5.200000000000000000e+01,3.745451197028160095e-02,3.469346323981881142e-03,3.364765550941228867e-03,3.841229155659675598e-02,7.513872534036636353e-02,1.643934287130832672e-02
5.300000000000000000e+01,5.965765565633773804e-02,4.326436202973127365e-03,3.762452630326151848e-03,6.152536347508430481e-02,9.495420008897781372e-02,1.902712322771549225e-02
5.400000000000000000e+01,8.493082225322723389e-02,5.594244692474603653e-03,4.328887909650802612e-03,8.793469518423080444e-02,1.250842362642288208e-01,2.265766076743602753e-02
5.500000000000000000e+01,1.136277243494987488e-01,7.296310272067785263e-03,5.225282628089189529e-03,1.180500686168670654e-01,1.650542616844177246e-01,2.732104621827602386e-02
5.600000000000000000e+01,1.461547911167144775e-01,9.455085732042789459e-03,6.722489837557077408e-03,1.523491442203521729e-01,2.150812745094299316e-01,3.341529518365859985e-02
5.700000000000000000e+01,1.829347461462020874e-01,1.208350248634815216e-02,8.976707234978675842e-03,1.913351714611053467e-01,2.758558094501495361e-01,4.174547269940376282e-02
5.800000000000000000e+01,2.243297845125198364e-01,1.518824044615030289e-02,1.197283715009689331e-02,2.354837059974670410e-01,3.481882512569427490e-01,5.348837003111839294e-02
5.900000000000000000e+01,2.705516219139099121e-01,1.876842230558395386e-02,1.585525274276733398e-02,2.851666212081909180e-01,4.326460361480712891e-01,7.013381272554397583e-02
6.000000000000000000e+01,3.214394748210906982e-01,2.281148731708526611e-02,2.092074044048786163e-02,3.405152261257171631e-01,5.290962457656860352e-01,9.343607723712921143e-02
6.100000000000000000e+01,3.766513168811798096e-01,2.725325897336006165e-02,2.766906656324863434e-02,4.012330472469329834e-01,6.361608505249023438e-01,1.253860592842102051e-01
6.200000000000000000e+01,4.351033270359039307e-01,3.198987618088722229e-02,3.710934892296791077e-02,4.663694202899932861e-01,7.506135106086730957e-01,1.680871546268463135e-01
6.300000000000000000e+01,4.953861236572265625e-01,3.681011125445365906e-02,5.026689544320106506e-02,5.341578722000122070e-01,8.668622970581054688e-01,2.232949435710906982e-01
6.400000000000000000e+01,5.558138489723205566e-01,4.139491543173789978e-02,6.590545177459716797e-02,6.021045446395874023e-01,9.767271876335144043e-01,2.912976443767547607e-01
6.500000000000000000e+01,6.164537072181701660e-01,4.534323140978813171e-02,8.306395262479782104e-02,6.672785282135009766e-01,1.069735646247863770e+00,3.689570128917694092e-01
6.600000000000000000e+01,6.779000759124755859e-01,4.814415797591209412e-02,9.976225346326828003e-02,7.261301279067993164e-01,1.134908795356750488e+00,4.476815760135650635e-01
6.700000000000000000e+01,7.305955886840820312e-01,4.938329011201858521e-02,1.131145730614662170e-01,7.731820940971374512e-01,1.165895581245422363e+00,5.136758685111999512e-01
6.800000000000000000e+01,7.612451314926147461e-01,4.913381487131118774e-02,1.203462556004524231e-01,8.006395697593688965e-01,1.167783617973327637e+00,5.527849793434143066e-01
6.900000000000000000e+01,7.609938979148864746e-01,4.809746891260147095e-02,1.202261447906494141e-01,8.022760748863220215e-01,1.155425906181335449e+00,5.580039620399475098e-01
7.000000000000000000e+01,7.327548861503601074e-01,4.706193134188652039e-02,1.136902123689651489e-01,7.783363461494445801e-01,1.140462994575500488e+00,5.331007242202758789e-01
7.100000000000000000e+01,6.870727539062500000e-01,4.624598100781440735e-02,1.030958518385887146e-01,7.349602580070495605e-01,1.124068021774291992e+00,4.890154898166656494e-01
7.200000000000000000e+01,6.339336037635803223e-01,4.530511051416397095e-02,9.091718494892120361e-02,6.797603964805603027e-01,1.101612210273742676e+00,4.372398853302001953e-01
7.300000000000000000e+01,5.789562463760375977e-01,4.388505220413208008e-02,7.891473174095153809e-02,6.189291477203369141e-01,1.068735599517822266e+00,3.857276141643524170e-01
7.400000000000000000e+01,5.234443545341491699e-01,4.186972230672836304e-02,6.801186501979827881e-02,5.568431615829467773e-01,1.024044036865234375e+00,3.384734690189361572e-01
7.500000000000000000e+01,4.690965414047241211e-01,3.934519365429878235e-02,5.852902680635452271e-02,4.964576363563537598e-01,9.690743684768676758e-01,2.967944145202636719e-01
7.600000000000000000e+01,4.174152910709381104e-01,3.647973760962486267e-02,5.045704916119575500e-02,4.396515786647796631e-01,9.069840312004089355e-01,2.606511712074279785e-01
7.700000000000000000e+01,3.693518936634063721e-01,3.345626220107078552e-02,4.364439472556114197e-02,3.874628841876983643e-01,8.412181735038757324e-01,2.294689267873764038e-01
7.800000000000000000e+01,3.255044519901275635e-01,3.043957427144050598e-02,3.789937123656272888e-02,3.403066396713256836e-01,7.747169137001037598e-01,2.025401145219802856e-01
7.900000000000000000e+01,2.861716151237487793e-01,2.751799859106540680e-02,3.303719311952590942e-02,2.981822788715362549e-01,7.096476554870605469e-01,1.791919916868209839e-01
8.000000000000000000e+01,2.510274350643157959e-01,2.476247586309909821e-02,2.889566868543624878e-02,2.608287930488586426e-01,6.474181413650512695e-01,1.588379442691802979e-01
8.100000000000000000e+01,2.197664082050323486e-01,2.221262454986572266e-02,2.534119039773941040e-02,2.278594225645065308e-01,5.888459682464599609e-01,1.409881561994552612e-01
8.200000000000000000e+01,1.921124756336212158e-01,1.988151296973228455e-02,2.226607315242290497e-02,1.988335698843002319e-01,5.343190431594848633e-01,1.252409070730209351e-01
8.300000000000000000e+01,1.677889078855514526e-01,1.776480674743652344e-02,1.958492957055568695e-02,1.733078062534332275e-01,4.839421212673187256e-01,1.112689152359962463e-01
8.400000000000000000e+01,1.463434696197509766e-01,1.585322804749011993e-02,1.723003946244716644e-02,1.508623957633972168e-01,4.376456439495086670e-01,9.880559146404266357e-02
8.500000000000000000e+01,1.274044215679168701e-01,1.413303241133689880e-02,1.514785457402467728e-02,1.311153918504714966e-01,3.952624201774597168e-01,8.763483911752700806e-02
8.600000000000000000e+01,1.106639653444290161e-01,1.258739363402128220e-02,1.329580694437026978e-02,1.137268692255020142e-01,3.565776050090789795e-01,7.758051156997680664e-02
8.700000000000000000e+01,9.589880704879760742e-02,1.119970809668302536e-02,1.163980085402727127e-02,9.839659184217453003e-02,3.213571608066558838e-01,6.849893182516098022e-02
8.800000000000000000e+01,8.287012577056884766e-02,9.954710491001605988e-03,1.015236880630254745e-02,8.486448228359222412e-02,2.893727123737335205e-01,6.027287989854812622e-02
8.900000000000000000e+01,7.133463025093078613e-02,8.836706168949604034e-03,8.811175823211669922e-03,7.290550321340560913e-02,2.604110836982727051e-01,5.280743911862373352e-02
9.000000000000000000e+01,6.111335381865501404e-02,7.833251729607582092e-03,7.598413154482841492e-03,6.232508644461631775e-02,2.342804819345474243e-01,4.602617770433425903e-02
9.100000000000000000e+01,5.207007005810737610e-02,6.936239544302225113e-03,6.499629933387041092e-03,5.295654386281967163e-02,2.108156085014343262e-01,3.986921906471252441e-02
9.200000000000000000e+01,4.406902566552162170e-02,6.135091185569763184e-03,5.502487067133188248e-03,4.465696960687637329e-02,1.898788660764694214e-01,3.429254516959190369e-02
9.300000000000000000e+01,3.696379438042640686e-02,5.429138895124197006e-03,4.596451763063669205e-03,3.730511665344238281e-02,1.713594347238540649e-01,2.926842682063579559e-02
9.400000000000000000e+01,3.067213669419288635e-02,4.830722231417894363e-03,3.773262025788426399e-03,3.079848363995552063e-02,1.551704406738281250e-01,2.478851191699504852e-02
