Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,2.444309294223785400e-01,1.027281954884529114e-01,2.777382731437683105e-01,3.123224675655364990e-01,9.527201056480407715e-01,6.160004734992980957e-01
2.000000000000000000e+00,2.412711679935455322e-01,9.959203749895095825e-02,2.747123241424560547e-01,3.054210245609283447e-01,9.441169500350952148e-01,6.131718754768371582e-01
3.000000000000000000e+00,2.381813526153564453e-01,9.651647508144378662e-02,2.710634469985961914e-01,2.990618646144866943e-01,9.352383613586425781e-01,6.092143654823303223e-01
4.000000000000000000e+00,2.349073737859725952e-01,9.345290064811706543e-02,2.670133113861083984e-01,2.926769256591796875e-01,9.257510304450988770e-01,6.045709252357482910e-01
5.000000000000000000e+00,2.313746511936187744e-01,9.039774537086486816e-02,2.626503705978393555e-01,2.861008048057556152e-01,9.155543446540832520e-01,5.994036197662353516e-01
6.000000000000000000e+00,2.275380790233612061e-01,8.735875040292739868e-02,2.580257356166839600e-01,2.792826890945434570e-01,9.046200513839721680e-01,5.937919020652770996e-01
7.000000000000000000e+00,2.233999222517013550e-01,8.434844017028808594e-02,2.531758844852447510e-01,2.722188532352447510e-01,8.929528594017028809e-01,5.877820849418640137e-01
8.000000000000000000e+00,2.189836949110031128e-01,8.137556910514831543e-02,2.481306940317153931e-01,2.649296224117279053e-01,8.805742263793945312e-01,5.814013481140136719e-01
9.000000000000000000e+00,2.143192887306213379e-01,7.844518125057220459e-02,2.429144531488418579e-01,2.574467062950134277e-01,8.675121068954467773e-01,5.746687054634094238e-01
1.000000000000000000e+01,2.094437777996063232e-01,7.556201517581939697e-02,2.375503480434417725e-01,2.498087286949157715e-01,8.537981510162353516e-01,5.675951242446899414e-01
1.100000000000000000e+01,2.043967097997665405e-01,7.272870838642120361e-02,2.320541739463806152e-01,2.420569658279418945e-01,8.394622206687927246e-01,5.601851344108581543e-01
1.200000000000000000e+01,1.992019116878509521e-01,6.994553655385971069e-02,2.264408469200134277e-01,2.342337071895599365e-01,8.245329856872558594e-01,5.524386763572692871e-01
1.300000000000000000e+01,1.938902139663696289e-01,6.721319258213043213e-02,2.207242250442504883e-01,2.263809740543365479e-01,8.090365529060363770e-01,5.443526506423950195e-01
1.400000000000000000e+01,1.884972304105758667e-01,6.453101336956024170e-02,2.149171680212020874e-01,2.185396254062652588e-01,7.929965853691101074e-01,5.359210371971130371e-01
1.500000000000000000e+01,1.830539852380752563e-01,6.189871206879615784e-02,2.090307325124740601e-01,2.107490450143814087e-01,7.764357328414916992e-01,5.271342396736145020e-01
1.600000000000000000e+01,1.776034981012344360e-01,5.931564420461654663e-02,2.030709534883499146e-01,2.030463665723800659e-01,7.593758106231689453e-01,5.179827809333801270e-01
1.700000000000000000e+01,1.721694916486740112e-01,5.678163468837738037e-02,1.970450431108474731e-01,1.954664736986160278e-01,7.418406009674072266e-01,5.084544420242309570e-01
1.800000000000000000e+01,1.667864471673965454e-01,5.430009216070175171e-02,1.909591853618621826e-01,1.880412846803665161e-01,7.238540649414062500e-01,4.985375106334686279e-01
1.900000000000000000e+01,1.614708006381988525e-01,5.186919122934341431e-02,1.848190128803253174e-01,1.807994246482849121e-01,7.054432630538940430e-01,4.882216751575469971e-01
2.000000000000000000e+01,1.562400609254837036e-01,4.949055984616279602e-02,1.786300390958786011e-01,1.737652271986007690e-01,6.866383552551269531e-01,4.774952828884124756e-01
2.100000000000000000e+01,1.511092633008956909e-01,4.716539755463600159e-02,1.723972111940383911e-01,1.669586449861526489e-01,6.674733161926269531e-01,4.663497805595397949e-01
2.200000000000000000e+01,1.460888087749481201e-01,4.489232972264289856e-02,1.661264151334762573e-01,1.603945195674896240e-01,6.479845046997070312e-01,4.547795653343200684e-01
2.300000000000000000e+01,1.411860436201095581e-01,4.267118498682975769e-02,1.598227471113204956e-01,1.540822833776473999e-01,6.282140016555786133e-01,4.427800178527832031e-01
2.400000000000000000e+01,1.364079266786575317e-01,4.050294309854507446e-02,1.534927189350128174e-01,1.480253189802169800e-01,6.082062721252441406e-01,4.303503930568695068e-01
2.500000000000000000e+01,1.317671090364456177e-01,3.838840499520301819e-02,1.471428722143173218e-01,1.422217190265655518e-01,5.880088210105895996e-01,4.174948632717132568e-01
2.600000000000000000e+01,1.272499114274978638e-01,3.632869198918342590e-02,1.407808661460876465e-01,1.366636604070663452e-01,5.676730275154113770e-01,4.042203724384307861e-01
2.700000000000000000e+01,1.228396147489547729e-01,3.432621434330940247e-02,1.344147026538848877e-01,1.313383728265762329e-01,5.472519397735595703e-01,3.905389010906219482e-01
2.800000000000000000e+01,1.185201033949851990e-01,3.238526359200477600e-02,1.280537545680999756e-01,1.262285858392715454e-01,5.268006324768066406e-01,3.764671385288238525e-01
2.900000000000000000e+01,1.142736300826072693e-01,3.050434961915016174e-02,1.217075660824775696e-01,1.213131695985794067e-01,5.063753724098205566e-01,3.620271980762481689e-01
3.000000000000000000e+01,1.100802943110466003e-01,2.868335321545600891e-02,1.153879389166831970e-01,1.165682375431060791e-01,4.860326647758483887e-01,3.472459316253662109e-01
3.100000000000000000e+01,1.059216931462287903e-01,2.692720107734203339e-02,1.091061756014823914e-01,1.119677945971488953e-01,4.658287167549133301e-01,3.321566581726074219e-01
3.200000000000000000e+01,1.017779558897018433e-01,2.524108253419399261e-02,1.028753146529197693e-01,1.074845865368843079e-01,4.458188116550445557e-01,3.167980909347534180e-01
3.300000000000000000e+01,9.764145314693450928e-02,2.362597547471523285e-02,9.670948237180709839e-02,1.030908674001693726e-01,4.260561168193817139e-01,3.012156188488006592e-01
3.400000000000000000e+01,9.347815811634063721e-02,2.208419702947139740e-02,9.062338620424270630e-02,9.875830262899398804e-02,4.065911173820495605e-01,2.854609191417694092e-01
3.500000000000000000e+01,8.926287293434143066e-02,2.061992324888706207e-02,8.463331311941146851e-02,9.445878118276596069e-02,3.874701857566833496e-01,2.695927917957305908e-01
3.600000000000000000e+01,8.497499674558639526e-02,1.924733258783817291e-02,7.875660061836242676e-02,9.016396105289459229e-02,3.687349855899810791e-01,2.536785304546356201e-01
3.700000000000000000e+01,8.059214800596237183e-02,1.796359755098819733e-02,7.301160693168640137e-02,8.584506064653396606e-02,3.504207134246826172e-01,2.377925515174865723e-01
3.800000000000000000e+01,7.609589397907257080e-02,1.675419509410858154e-02,6.741836667060852051e-02,8.147267997264862061e-02,3.325549960136413574e-01,2.220194935798645020e-01
3.900000000000000000e+01,7.146911323070526123e-02,1.561133377254009247e-02,6.199805438518524170e-02,7.701585441827774048e-02,3.151562809944152832e-01,2.064529508352279663e-01
4.000000000000000000e+01,6.670872122049331665e-02,1.452959701418876648e-02,5.677352473139762878e-02,7.244232296943664551e-02,2.982333600521087646e-01,1.911979466676712036e-01
4.100000000000000000e+01,6.181176751852035522e-02,1.349895913153886795e-02,5.176928639411926270e-02,6.771768629550933838e-02,2.817842066287994385e-01,1.763718277215957642e-01
4.200000000000000000e+01,5.675816163420677185e-02,1.251193974167108536e-02,4.701239988207817078e-02,6.280668824911117554e-02,2.657971680164337158e-01,1.621045917272567749e-01
4.300000000000000000e+01,5.153532698750495911e-02,1.156080327928066254e-02,4.253188893198966980e-02,5.767514556646347046e-02,2.502540647983551025e-01,1.485408544540405273e-01
4.400000000000000000e+01,4.612825065851211548e-02,1.064685638993978500e-02,3.835960850119590759e-02,5.229617282748222351e-02,2.351384311914443970e-01,1.358394026756286621e-01
4.500000000000000000e+01,4.055782034993171692e-02,9.773416444659233093e-03,3.453049436211585999e-02,4.666300490498542786e-02,2.204497009515762329e-01,1.241730749607086182e-01
4.600000000000000000e+01,3.488641232252120972e-02,8.957556448876857758e-03,3.108263574540615082e-02,4.082046449184417725e-02,2.062312662601470947e-01,1.137255132198333740e-01
4.700000000000000000e+01,2.930612117052078247e-02,8.232288062572479248e-03,2.805811725556850433e-02,3.493792936205863953e-02,1.926174014806747437e-01,1.046877503395080566e-01
4.800000000000000000e+01,2.438294142484664917e-02,7.594456430524587631e-03,2.550331316888332367e-02,2.948630973696708679e-02,1.799124032258987427e-01,9.724969416856765747e-02
4.900000000000000000e+01,2.235273085534572601e-02,7.062126882374286652e-03,2.346893027424812317e-02,2.560052275657653809e-02,1.687122583389282227e-01,9.159501641988754272e-02
5.000000000000000000e+01,2.379771135747432709e-02,6.769995205104351044e-03,2.203197032213211060e-02,2.530889213085174561e-02,1.600698977708816528e-01,8.790040016174316406e-02
5.100000000000000000e+01,2.729663439095020294e-02,6.835024338215589523e-03,2.126478217542171478e-02,3.023002110421657562e-02,1.556417047977447510e-01,8.634946495294570923e-02
5.200000000000000000e+01,3.631940856575965881e-02,7.263798732310533524e-03,2.118379063904285431e-02,4.002076387405395508e-02,1.576438099145889282e-01,8.716481924057006836e-02
5.300000000000000000e+01,5.181648582220077515e-02,8.143804036080837250e-03,2.183098532259464264e-02,5.368450656533241272e-02,1.684024780988693237e-01,9.064630419015884399e-02
5.400000000000000000e+01,7.038465887308120728e-02,9.445214644074440002e-03,2.327138371765613556e-02,7.074040174484252930e-02,1.896476149559020996e-01,9.719467908143997192e-02
5.500000000000000000e+01,9.207125008106231689e-02,1.115465536713600159e-02,2.559112198650836945e-02,9.118679910898208618e-02,2.221683710813522339e-01,1.072963774204254150e-01
5.600000000000000000e+01,1.173815950751304626e-01,1.327763032168149948e-02,2.889102697372436523e-02,1.152994558215141296e-01,2.660893797874450684e-01,1.214631423354148865e-01
5.700000000000000000e+01,1.468679755926132202e-01,1.583150960505008698e-02,3.320402279496192932e-02,1.435247212648391724e-01,3.213136196136474609e-01,1.401511728763580322e-01
5.800000000000000000e+01,1.811763644218444824e-01,1.882166974246501923e-02,3.851114585995674133e-02,1.764240562915802002e-01,3.877084851264953613e-01,1.636771857738494873e-01
5.900000000000000000e+01,2.210089862346649170e-01,2.226538397371768951e-02,4.477997496724128723e-02,2.146406918764114380e-01,4.650188088417053223e-01,1.921547353267669678e-01
6.000000000000000000e+01,2.669956684112548828e-01,2.612427435815334320e-02,5.192606151103973389e-02,2.588481009006500244e-01,5.525794625282287598e-01,2.254397422075271606e-01
6.100000000000000000e+01,3.196337819099426270e-01,3.030272573232650757e-02,5.980500578880310059e-02,3.096594810485839844e-01,6.488935947418212891e-01,2.631079256534576416e-01
6.200000000000000000e+01,3.790703415870666504e-01,3.460199758410453796e-02,6.821893155574798584e-02,3.674421906471252441e-01,7.510657310485839844e-01,3.044663965702056885e-01
6.300000000000000000e+01,4.446403682231903076e-01,3.869253396987915039e-02,7.693050801753997803e-02,4.319597184658050537e-01,8.541277647018432617e-01,3.486275076866149902e-01
6.400000000000000000e+01,5.141782164573669434e-01,4.214841127395629883e-02,8.569567650556564331e-02,5.017803311347961426e-01,9.505156874656677246e-01,3.946398794651031494e-01
6.500000000000000000e+01,5.837928056716918945e-01,4.452373087406158447e-02,9.428822994232177734e-02,5.735015869140625000e-01,1.030467152595520020e+00,4.415775537490844727e-01
6.600000000000000000e+01,6.470292210578918457e-01,4.562159255146980286e-02,1.024752706289291382e-01,6.413984894752502441e-01,1.085042119026184082e+00,4.884130656719207764e-01
6.700000000000000000e+01,6.968793272972106934e-01,4.603600502014160156e-02,1.099176034331321716e-01,6.989632248878479004e-01,1.112685918807983398e+00,5.334290862083435059e-01
6.800000000000000000e+01,7.283896803855895996e-01,4.634099826216697693e-02,1.160097420215606689e-01,7.425750494003295898e-01,1.123194456100463867e+00,5.733050107955932617e-01
6.900000000000000000e+01,7.414430379867553711e-01,4.696586728096008301e-02,1.198954805731773376e-01,7.705930471420288086e-01,1.129816532135009766e+00,6.031410694122314453e-01
7.000000000000000000e+01,7.357769608497619629e-01,4.808383435010910034e-02,1.208991482853889465e-01,7.744851708412170410e-01,1.145698428153991699e+00,6.188458204269409180e-01
7.100000000000000000e+01,7.100430130958557129e-01,5.003251507878303528e-02,1.190383508801460266e-01,7.473775744438171387e-01,1.186705827713012695e+00,6.197042465209960938e-01
7.200000000000000000e+01,6.807938218116760254e-01,5.230867862701416016e-02,1.148921772837638855e-01,7.056720852851867676e-01,1.246260046958923340e+00,6.073925495147705078e-01
7.300000000000000000e+01,6.533147096633911133e-01,5.327291786670684814e-02,1.089972630143165588e-01,6.690894961357116699e-01,1.283396124839782715e+00,5.837966799736022949e-01
7.400000000000000000e+01,6.183502078056335449e-01,5.189650133252143860e-02,1.017439663410186768e-01,6.332626938819885254e-01,1.264368295669555664e+00,5.508062839508056641e-01
7.500000000000000000e+01,5.715163350105285645e-01,4.840698093175888062e-02,9.352403879165649414e-02,5.871984362602233887e-01,1.191086530685424805e+00,5.107995271682739258e-01
7.600000000000000000e+01,5.158903598785400391e-01,4.367326200008392334e-02,8.476639539003372192e-02,5.305500626564025879e-01,1.085707426071166992e+00,4.665294885635375977e-01
7.700000000000000000e+01,4.573141634464263916e-01,3.853714093565940857e-02,7.588953524827957153e-02,4.694383442401885986e-01,9.699043631553649902e-01,4.206463098526000977e-01
7.800000000000000000e+01,4.004561901092529297e-01,3.357579931616783142e-02,6.723961234092712402e-02,4.096843898296356201e-01,8.573446869850158691e-01,3.753057718276977539e-01
7.900000000000000000e+01,3.480234146118164062e-01,2.908162213861942291e-02,5.906251072883605957e-02,3.547028601169586182e-01,7.545422911643981934e-01,3.320220410823822021e-01
