Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
9.700000000000000000e+01,1.354464888572692871e-02,2.250526100397109985e-03,1.004325319081544876e-02,1.489955559372901917e-02,7.055084407329559326e-02,6.594011187553405762e-02
9.800000000000000000e+01,1.343132928013801575e-02,2.241766778752207756e-03,9.922814555466175079e-03,1.478550769388675690e-02,7.074107229709625244e-02,6.564401090145111084e-02
9.900000000000000000e+01,1.332619506865739822e-02,2.232281956821680069e-03,9.798060171306133270e-03,1.468809414654970169e-02,7.090816646814346313e-02,6.530575454235076904e-02
1.000000000000000000e+02,1.322949212044477463e-02,2.221990376710891724e-03,9.669122286140918732e-03,1.460724137723445892e-02,7.105199992656707764e-02,6.492564827203750610e-02
1.010000000000000000e+02,1.314184442162513733e-02,2.210885286331176758e-03,9.536139667034149170e-03,1.454286277294158936e-02,7.117388397455215454e-02,6.450399756431579590e-02
1.020000000000000000e+02,1.306276861578226089e-02,2.198904287070035934e-03,9.399198926985263824e-03,1.449484471231698990e-02,7.127445936203002930e-02,6.404110789299011230e-02
1.030000000000000000e+02,1.299419533461332321e-02,2.186074387282133102e-03,9.258577600121498108e-03,1.446300931274890900e-02,7.135533541440963745e-02,6.353791803121566772e-02
1.040000000000000000e+02,1.293422561138868332e-02,2.172442153096199036e-03,9.114315733313560486e-03,1.444704178720712662e-02,7.141751796007156372e-02,6.299428641796112061e-02
1.050000000000000000e+02,1.288387738168239594e-02,2.158057410269975662e-03,8.966706693172454834e-03,1.444674469530582428e-02,7.146374881267547607e-02,6.241180747747421265e-02
1.060000000000000000e+02,1.284476462751626968e-02,2.143004210665822029e-03,8.815729059278964996e-03,1.446173619478940964e-02,7.149536907672882080e-02,6.178969889879226685e-02
1.070000000000000000e+02,1.281722448766231537e-02,2.127388725057244301e-03,8.661648258566856384e-03,1.449151895940303802e-02,7.151490449905395508e-02,6.112937256693840027e-02
1.080000000000000000e+02,1.280377339571714401e-02,2.111123176291584969e-03,8.504506200551986694e-03,1.453582104295492172e-02,7.152487337589263916e-02,6.043076142668724060e-02
1.090000000000000000e+02,1.280791778117418289e-02,2.094320720061659813e-03,8.344506844878196716e-03,1.459405850619077682e-02,7.152803987264633179e-02,5.969474092125892639e-02
1.100000000000000000e+02,1.283492427319288254e-02,2.077071461826562881e-03,8.181711658835411072e-03,1.466575451195240021e-02,7.152755558490753174e-02,5.892159417271614075e-02
1.110000000000000000e+02,1.288315746933221817e-02,2.059511840343475342e-03,8.016321808099746704e-03,1.475045178085565567e-02,7.152623683214187622e-02,5.811232328414916992e-02
1.120000000000000000e+02,1.295289769768714905e-02,2.041773870587348938e-03,7.848413661122322083e-03,1.484751701354980469e-02,7.152793556451797485e-02,5.726720765233039856e-02
1.130000000000000000e+02,1.304321922361850739e-02,2.024004701524972916e-03,7.678013760596513748e-03,1.495640818029642105e-02,7.153555005788803101e-02,5.638635158538818359e-02
1.140000000000000000e+02,1.315775327384471893e-02,2.006358467042446136e-03,7.505363319069147110e-03,1.507658418267965317e-02,7.155336439609527588e-02,5.547102168202400208e-02
1.150000000000000000e+02,1.328513771295547485e-02,1.988956704735755920e-03,7.330495398491621017e-03,1.520750857889652252e-02,7.158496230840682983e-02,5.452140793204307556e-02
1.160000000000000000e+02,1.341868005692958832e-02,1.972144236788153648e-03,7.153592072427272797e-03,1.534853596240282059e-02,7.163491845130920410e-02,5.353846773505210876e-02
1.170000000000000000e+02,1.356000639498233795e-02,1.956051215529441833e-03,6.974618416279554367e-03,1.549914851784706116e-02,7.170638442039489746e-02,5.252228304743766785e-02
1.180000000000000000e+02,1.370636932551860809e-02,1.940676360391080379e-03,6.793826352804899216e-03,1.565883308649063110e-02,7.180503755807876587e-02,5.147412046790122986e-02
1.190000000000000000e+02,1.385812368243932724e-02,1.926231780089437962e-03,6.611292250454425812e-03,1.582697406411170959e-02,7.193437963724136353e-02,5.039486661553382874e-02
1.200000000000000000e+02,1.401857566088438034e-02,1.912965439260005951e-03,6.427020300179719925e-03,1.600308530032634735e-02,7.209883630275726318e-02,4.928430914878845215e-02
1.210000000000000000e+02,1.418387144804000854e-02,1.900852425023913383e-03,6.241154391318559647e-03,1.618655025959014893e-02,7.230339944362640381e-02,4.814394563436508179e-02
1.220000000000000000e+02,1.435245200991630554e-02,1.890053506940603256e-03,6.053832825273275375e-03,1.637694053351879120e-02,7.255245000123977661e-02,4.697489365935325623e-02
1.230000000000000000e+02,1.452455762773752213e-02,1.880884752608835697e-03,5.865013692528009415e-03,1.657381467521190643e-02,7.285052537918090820e-02,4.577707499265670776e-02
1.240000000000000000e+02,1.470252219587564468e-02,1.873940462246537209e-03,5.674964748322963715e-03,1.677666418254375458e-02,7.320186495780944824e-02,4.455263167619705200e-02
1.250000000000000000e+02,1.488453987985849380e-02,1.869561034254729748e-03,5.483668763190507889e-03,1.698510162532329559e-02,7.361093908548355103e-02,4.330199211835861206e-02
1.260000000000000000e+02,1.506814919412136078e-02,1.867342158220708370e-03,5.291272886097431183e-03,1.719862967729568481e-02,7.408268004655838013e-02,4.202666506171226501e-02
1.270000000000000000e+02,1.525347121059894562e-02,1.867436221800744534e-03,5.097764544188976288e-03,1.741690374910831451e-02,7.462026178836822510e-02,4.072762280702590942e-02
1.280000000000000000e+02,1.544176321476697922e-02,1.870352891273796558e-03,4.903314635157585144e-03,1.763948984444141388e-02,7.522814720869064331e-02,3.940679505467414856e-02
1.290000000000000000e+02,1.563330739736557007e-02,1.875606132671236992e-03,4.708028864115476608e-03,1.786597631871700287e-02,7.590954750776290894e-02,3.806583955883979797e-02
1.300000000000000000e+02,1.582923345267772675e-02,1.883177901618182659e-03,4.512008279561996460e-03,1.809624023735523224e-02,7.666835933923721313e-02,3.670635446906089783e-02
1.310000000000000000e+02,1.602881774306297302e-02,1.892169355414807796e-03,4.315497819334268570e-03,1.832979731261730194e-02,7.750765979290008545e-02,3.533125296235084534e-02
1.320000000000000000e+02,1.622974500060081482e-02,1.902553369291126728e-03,4.118533339351415634e-03,1.856628619134426117e-02,7.843011617660522461e-02,3.394253179430961609e-02
1.330000000000000000e+02,1.643228903412818909e-02,1.915063825435936451e-03,3.921428695321083069e-03,1.880559884011745453e-02,7.943834364414215088e-02,3.254393488168716431e-02
1.340000000000000000e+02,1.663605123758316040e-02,1.929979887790977955e-03,3.724179929122328758e-03,1.904733292758464813e-02,8.053469657897949219e-02,3.113796748220920563e-02
1.350000000000000000e+02,1.684194989502429962e-02,1.946718432009220123e-03,3.527280874550342560e-03,1.929131709039211273e-02,8.172065764665603638e-02,2.973053418099880219e-02
1.360000000000000000e+02,1.705029606819152832e-02,1.965698553249239922e-03,3.331069601699709892e-03,1.953721791505813599e-02,8.299828320741653442e-02,2.832561731338500977e-02
1.370000000000000000e+02,1.726138219237327576e-02,1.986803952604532242e-03,3.137760795652866364e-03,1.978489942848682404e-02,8.436855673789978027e-02,2.693016454577445984e-02
1.380000000000000000e+02,1.747500710189342499e-02,2.009984571486711502e-03,2.949551679193973541e-03,2.003403753042221069e-02,8.583234995603561401e-02,2.555155754089355469e-02
1.390000000000000000e+02,1.769140549004077911e-02,2.034690929576754570e-03,2.768150297924876213e-03,2.028458751738071442e-02,8.739013969898223877e-02,2.419969439506530762e-02
1.400000000000000000e+02,1.790945790708065033e-02,2.061559818685054779e-03,2.594252815470099449e-03,2.053624577820301056e-02,8.904198557138442993e-02,2.288621850311756134e-02
1.410000000000000000e+02,1.813022419810295105e-02,2.090136986225843430e-03,2.429349115118384361e-03,2.078899927437305450e-02,9.078869968652725220e-02,2.162489108741283417e-02
1.420000000000000000e+02,1.835212484002113342e-02,2.120237331837415695e-03,2.274261554703116417e-03,2.104260586202144623e-02,9.262944012880325317e-02,2.043428644537925720e-02
1.430000000000000000e+02,1.857512257993221283e-02,2.151779830455780029e-03,2.130960114300251007e-03,2.129675634205341339e-02,9.456352889537811279e-02,1.933480799198150635e-02
1.440000000000000000e+02,1.880000345408916473e-02,2.184805693104863167e-03,2.003067173063755035e-03,2.155157364904880524e-02,9.659070521593093872e-02,1.835239306092262268e-02
1.450000000000000000e+02,1.902571506798267365e-02,2.219505608081817627e-03,1.894400804303586483e-03,2.180672436952590942e-02,9.871000796556472778e-02,1.751529984176158905e-02
1.460000000000000000e+02,1.925269328057765961e-02,2.255635568872094154e-03,1.808462198823690414e-03,2.206224761903285980e-02,1.009202525019645691e-01,1.685496419668197632e-02
1.470000000000000000e+02,1.948126964271068573e-02,2.293066121637821198e-03,1.745883142575621605e-03,2.231790684163570404e-02,1.032206490635871887e-01,1.640257239341735840e-02
1.480000000000000000e+02,1.971014775335788727e-02,2.331892726942896843e-03,1.708408584818243980e-03,2.257364057004451752e-02,1.056099608540534973e-01,1.618547551333904266e-02
1.490000000000000000e+02,1.993885263800621033e-02,2.371744718402624130e-03,1.696568448096513748e-03,2.282941341400146484e-02,1.080861240625381470e-01,1.622305251657962799e-02
1.500000000000000000e+02,2.016713470220565796e-02,2.412558998912572861e-03,1.707002636976540089e-03,2.308496832847595215e-02,1.106487363576889038e-01,1.652320660650730133e-02
1.510000000000000000e+02,2.039485238492488861e-02,2.454295055940747261e-03,1.741479500196874142e-03,2.334036678075790405e-02,1.132957190275192261e-01,1.708140783011913300e-02
1.520000000000000000e+02,2.062195166945457458e-02,2.497083740308880806e-03,1.800745958462357521e-03,2.359555289149284363e-02,1.160259246826171875e-01,1.788266561925411224e-02
1.530000000000000000e+02,2.084833756089210510e-02,2.540944376960396767e-03,1.883067074231803417e-03,2.385039068758487701e-02,1.188373714685440063e-01,1.890439167618751526e-02
1.540000000000000000e+02,2.107385173439979553e-02,2.585692098364233971e-03,1.984238391742110252e-03,2.410476654767990112e-02,1.217287555336952209e-01,2.012074925005435944e-02
1.550000000000000000e+02,2.129865437746047974e-02,2.631196985021233559e-03,2.099693287163972855e-03,2.435875497758388519e-02,1.246989369392395020e-01,2.150643058121204376e-02
1.560000000000000000e+02,2.152266353368759155e-02,2.677481155842542648e-03,2.226354554295539856e-03,2.461216039955615997e-02,1.277461796998977661e-01,2.303788438439369202e-02
1.570000000000000000e+02,2.174588851630687714e-02,2.724586287513375282e-03,2.362230792641639709e-03,2.486498281359672546e-02,1.308687478303909302e-01,2.469401247799396515e-02
1.580000000000000000e+02,2.196834795176982880e-02,2.772504929453134537e-03,2.505613956600427628e-03,2.511720545589923859e-02,1.340649276971817017e-01,2.645744569599628448e-02
1.590000000000000000e+02,2.218996360898017883e-02,2.821329981088638306e-03,2.655488671734929085e-03,2.536869980394840240e-02,1.373343020677566528e-01,2.831414528191089630e-02
1.600000000000000000e+02,2.241079322993755341e-02,2.870933152735233307e-03,2.810831880196928978e-03,2.561952732503414154e-02,1.406743824481964111e-01,3.025150671601295471e-02
1.610000000000000000e+02,2.263085916638374329e-02,2.921250183135271072e-03,2.971255453303456306e-03,2.586962468922138214e-02,1.440835446119308472e-01,3.226000815629959106e-02
1.620000000000000000e+02,2.285006828606128693e-02,2.972287125885486603e-03,3.136519342660903931e-03,2.611891552805900574e-02,1.475621014833450317e-01,3.433243557810783386e-02
1.630000000000000000e+02,2.306834049522876740e-02,3.023929893970489502e-03,3.306338563561439514e-03,2.636731229722499847e-02,1.511066704988479614e-01,3.646085411310195923e-02
1.640000000000000000e+02,2.328590117394924164e-02,3.076424356549978256e-03,3.481314051896333694e-03,2.661493606865406036e-02,1.547177135944366455e-01,3.864121437072753906e-02
1.650000000000000000e+02,2.350259199738502502e-02,3.129740944132208824e-03,3.661123570054769516e-03,2.686167694628238678e-02,1.583930402994155884e-01,4.086865857243537903e-02
