Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,1.179082244634628296e-01,1.044365838170051575e-01,9.348249435424804688e-02,1.563931703567504883e-01,8.635991215705871582e-01,2.450509667396545410e-01
2.000000000000000000e+00,1.156005337834358215e-01,9.954642504453659058e-02,9.237664937973022461e-02,1.514942646026611328e-01,8.436986207962036133e-01,2.448625117540359497e-01
3.000000000000000000e+00,1.141216680407524109e-01,9.467513859272003174e-02,9.085009247064590454e-02,1.476003080606460571e-01,8.231430649757385254e-01,2.429753541946411133e-01
4.000000000000000000e+00,1.129454076290130615e-01,8.997973054647445679e-02,8.906836062669754028e-02,1.438435763120651245e-01,8.022778034210205078e-01,2.399951070547103882e-01
5.000000000000000000e+00,1.113990247249603271e-01,8.548687398433685303e-02,8.708510547876358032e-02,1.399324536323547363e-01,7.811800837516784668e-01,2.361890524625778198e-01
6.000000000000000000e+00,1.093207523226737976e-01,8.120524883270263672e-02,8.493743091821670532e-02,1.357806771993637085e-01,7.599250674247741699e-01,2.317316830158233643e-01
7.000000000000000000e+00,1.067625954747200012e-01,7.713055610656738281e-02,8.265580981969833374e-02,1.313904076814651489e-01,7.386064529418945312e-01,2.267580628395080566e-01
8.000000000000000000e+00,1.038044169545173645e-01,7.326383143663406372e-02,8.026722073554992676e-02,1.268037259578704834e-01,7.173289060592651367e-01,2.213777601718902588e-01
9.000000000000000000e+00,1.005337834358215332e-01,6.960012763738632202e-02,7.778881490230560303e-02,1.220789998769760132e-01,6.961968541145324707e-01,2.156838327646255493e-01
1.000000000000000000e+01,9.704292565584182739e-02,6.613191217184066772e-02,7.523863762617111206e-02,1.172785386443138123e-01,6.753087043762207031e-01,2.097539752721786499e-01
1.100000000000000000e+01,9.340430051088333130e-02,6.285897642374038696e-02,7.263502478599548340e-02,1.124616190791130066e-01,6.547510623931884766e-01,2.036533802747726440e-01
1.200000000000000000e+01,8.968906104564666748e-02,5.976925790309906006e-02,6.999734789133071899e-02,1.076817363500595093e-01,6.345961689949035645e-01,1.974360346794128418e-01
1.300000000000000000e+01,8.595124632120132446e-02,5.685294792056083679e-02,6.733982264995574951e-02,1.029847115278244019e-01,6.149025559425354004e-01,1.911477446556091309e-01
1.400000000000000000e+01,8.223658800125122070e-02,5.410357192158699036e-02,6.467840075492858887e-02,9.840844571590423584e-02,5.957147479057312012e-01,1.848263442516326904e-01
1.500000000000000000e+01,7.858402281999588013e-02,5.150804296135902405e-02,6.202549487352371216e-02,9.398312121629714966e-02,5.770651698112487793e-01,1.785029470920562744e-01
1.600000000000000000e+01,7.502326369285583496e-02,4.905845597386360168e-02,5.939210951328277588e-02,8.973169326782226562e-02,5.589759349822998047e-01,1.722042262554168701e-01
1.700000000000000000e+01,7.157759368419647217e-02,4.674486070871353149e-02,5.678963661193847656e-02,8.567091822624206543e-02,5.414606928825378418e-01,1.659521758556365967e-01
1.800000000000000000e+01,6.826424598693847656e-02,4.455852508544921875e-02,5.422653630375862122e-02,8.181222528219223022e-02,5.245260000228881836e-01,1.597655862569808960e-01
1.900000000000000000e+01,6.509455293416976929e-02,4.249112680554389954e-02,5.170988291501998901e-02,7.816208153963088989e-02,5.081734061241149902e-01,1.536608636379241943e-01
2.000000000000000000e+01,6.207882612943649292e-02,4.053513333201408386e-02,4.924520105123519897e-02,7.472338527441024780e-02,4.923998713493347168e-01,1.476515680551528931e-01
2.100000000000000000e+01,5.922522768378257751e-02,3.868319094181060791e-02,4.683817178010940552e-02,7.149569690227508545e-02,4.772000312805175781e-01,1.417499035596847534e-01
2.200000000000000000e+01,5.653905123472213745e-02,3.692869096994400024e-02,4.449310526251792908e-02,6.847592443227767944e-02,4.625653922557830811e-01,1.359668076038360596e-01
2.300000000000000000e+01,5.402114242315292358e-02,3.526582196354866028e-02,4.221419617533683777e-02,6.565890461206436157e-02,4.484871923923492432e-01,1.303114891052246094e-01
2.400000000000000000e+01,5.167405307292938232e-02,3.369008749723434448e-02,4.000414907932281494e-02,6.303787231445312500e-02,4.349546134471893311e-01,1.247921213507652283e-01
2.500000000000000000e+01,4.949675872921943665e-02,3.219722211360931396e-02,3.786578774452209473e-02,6.060485541820526123e-02,4.219568669795989990e-01,1.194165647029876709e-01
2.600000000000000000e+01,4.749736189842224121e-02,3.078306280076503754e-02,3.580084070563316345e-02,5.835084989666938782e-02,4.094820022583007812e-01,1.141913309693336487e-01
2.700000000000000000e+01,4.565719142556190491e-02,2.944376505911350250e-02,3.381085395812988281e-02,5.626642331480979919e-02,3.975183367729187012e-01,1.091226115822792053e-01
2.800000000000000000e+01,4.395589232444763184e-02,2.817575074732303619e-02,3.189532831311225891e-02,5.434158816933631897e-02,3.860537111759185791e-01,1.042154207825660706e-01
2.900000000000000000e+01,4.238898679614067078e-02,2.697525918483734131e-02,3.005551733076572418e-02,5.256615951657295227e-02,3.750760555267333984e-01,9.947477281093597412e-02
3.000000000000000000e+01,4.094315320253372192e-02,2.583906799554824829e-02,2.829289622604846954e-02,5.093011260032653809e-02,3.645736873149871826e-01,9.490478783845901489e-02
3.100000000000000000e+01,3.961316123604774475e-02,2.476380020380020142e-02,2.660832181572914124e-02,4.942337423563003540e-02,3.545336723327636719e-01,9.050915390253067017e-02
3.200000000000000000e+01,3.841502219438552856e-02,2.374627441167831421e-02,2.500136196613311768e-02,4.803626239299774170e-02,3.449447154998779297e-01,8.629089593887329102e-02
3.300000000000000000e+01,3.733953088521957397e-02,2.278378978371620178e-02,2.347139641642570496e-02,4.675939679145812988e-02,3.357931375503540039e-01,8.225283771753311157e-02
3.400000000000000000e+01,3.633836656808853149e-02,2.187345363199710846e-02,2.201783843338489532e-02,4.558373242616653442e-02,3.270674049854278564e-01,7.839688658714294434e-02
3.500000000000000000e+01,3.540764749050140381e-02,2.101249620318412781e-02,2.064060047268867493e-02,4.450088366866111755e-02,3.187545835971832275e-01,7.472484558820724487e-02
