Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,2.268285155296325684e-01,9.271377325057983398e-02,1.260416656732559204e-01,2.622635662555694580e-01,7.734647393226623535e-01,3.325375914573669434e-01
2.000000000000000000e+00,2.225482612848281860e-01,8.756880462169647217e-02,1.233465075492858887e-01,2.570539116859436035e-01,7.540151476860046387e-01,3.250531852245330811e-01
3.000000000000000000e+00,2.163020521402359009e-01,8.259729295969009399e-02,1.210515275597572327e-01,2.491156160831451416e-01,7.333407998085021973e-01,3.183731138706207275e-01
4.000000000000000000e+00,2.090037912130355835e-01,7.777929306030273438e-02,1.187702119350433350e-01,2.398890256881713867e-01,7.117748856544494629e-01,3.117961883544921875e-01
5.000000000000000000e+00,2.010926753282546997e-01,7.312856614589691162e-02,1.163926646113395691e-01,2.299768626689910889e-01,6.895447969436645508e-01,3.051314949989318848e-01
6.000000000000000000e+00,1.928004026412963867e-01,6.866112351417541504e-02,1.138839870691299438e-01,2.196981161832809448e-01,6.668555736541748047e-01,2.983234226703643799e-01
7.000000000000000000e+00,1.842796951532363892e-01,6.439553946256637573e-02,1.112354248762130737e-01,2.092514038085937500e-01,6.439004540443420410e-01,2.913666367530822754e-01
8.000000000000000000e+00,1.756480187177658081e-01,6.034660711884498596e-02,1.084513664245605469e-01,1.987756490707397461e-01,6.208598613739013672e-01,2.842747867107391357e-01
9.000000000000000000e+00,1.670033484697341919e-01,5.651700496673583984e-02,1.055440902709960938e-01,1.883746534585952759e-01,5.978950262069702148e-01,2.770709097385406494e-01
1.000000000000000000e+01,1.584195643663406372e-01,5.290804430842399597e-02,1.025270894169807434e-01,1.781289875507354736e-01,5.751457810401916504e-01,2.697795331478118896e-01
1.100000000000000000e+01,1.499555259943008423e-01,4.951855540275573730e-02,9.941819310188293457e-02,1.681014150381088257e-01,5.527284741401672363e-01,2.624240815639495850e-01
1.200000000000000000e+01,1.416615545749664307e-01,4.634159058332443237e-02,9.623370319604873657e-02,1.583410352468490601e-01,5.307357311248779297e-01,2.550255656242370605e-01
1.300000000000000000e+01,1.335789561271667480e-01,4.336621612310409546e-02,9.299123287200927734e-02,1.488849818706512451e-01,5.092393755912780762e-01,2.476031184196472168e-01
1.400000000000000000e+01,1.257376521825790405e-01,4.058429971337318420e-02,8.970681577920913696e-02,1.397608965635299683e-01,4.882915914058685303e-01,2.401733994483947754e-01
1.500000000000000000e+01,1.181629523634910583e-01,3.798475116491317749e-02,8.639664202928543091e-02,1.309881210327148438e-01,4.679281413555145264e-01,2.327501624822616577e-01
1.600000000000000000e+01,1.108698621392250061e-01,3.555542975664138794e-02,8.307531476020812988e-02,1.225789040327072144e-01,4.481714367866516113e-01,2.253464311361312866e-01
1.700000000000000000e+01,1.038698703050613403e-01,3.328553587198257446e-02,7.975562661886215210e-02,1.145401224493980408e-01,4.290336668491363525e-01,2.179728150367736816e-01
1.800000000000000000e+01,9.716802835464477539e-02,3.116381913423538208e-02,7.645104080438613892e-02,1.068739145994186401e-01,4.105180501937866211e-01,2.106394469738006592e-01
1.900000000000000000e+01,9.076788276433944702e-02,2.917873300611972809e-02,7.317230850458145142e-02,9.957875311374664307e-02,3.926221430301666260e-01,2.033555954694747925e-01
2.000000000000000000e+01,8.466864377260208130e-02,2.732090093195438385e-02,6.993007659912109375e-02,9.265018254518508911e-02,3.753391206264495850e-01,1.961292177438735962e-01
2.100000000000000000e+01,7.886683940887451172e-02,2.558124624192714691e-02,6.673324853181838989e-02,8.608163893222808838e-02,3.586588799953460693e-01,1.889683902263641357e-01
2.200000000000000000e+01,7.335884124040603638e-02,2.395214885473251343e-02,6.358977407217025757e-02,7.986467331647872925e-02,3.425696492195129395e-01,1.818809211254119873e-01
2.300000000000000000e+01,6.814036518335342407e-02,2.242539636790752411e-02,6.050640344619750977e-02,7.398974895477294922e-02,3.270584940910339355e-01,1.748738735914230347e-01
2.400000000000000000e+01,6.320208311080932617e-02,2.099584974348545074e-02,5.748910084366798401e-02,6.844629347324371338e-02,3.121122717857360840e-01,1.679540276527404785e-01
2.500000000000000000e+01,5.853468179702758789e-02,1.965619996190071106e-02,5.454297363758087158e-02,6.322354823350906372e-02,2.977178692817687988e-01,1.611286103725433350e-01
2.600000000000000000e+01,5.412833392620086670e-02,1.839984953403472900e-02,5.167224258184432983e-02,5.831005424261093140e-02,2.838624119758605957e-01,1.544041633605957031e-01
2.700000000000000000e+01,4.997759312391281128e-02,1.722086593508720398e-02,4.888032749295234680e-02,5.369455739855766296e-02,2.705340385437011719e-01,1.477872431278228760e-01
2.800000000000000000e+01,4.607252404093742371e-02,1.611459814012050629e-02,4.617001488804817200e-02,4.936573654413223267e-02,2.577215731143951416e-01,1.412842869758605957e-01
2.900000000000000000e+01,4.240382835268974304e-02,1.507674437016248703e-02,4.354344308376312256e-02,4.531259834766387939e-02,2.454147040843963623e-01,1.349014341831207275e-01
3.000000000000000000e+01,3.896836563944816589e-02,1.410321611911058426e-02,4.100191965699195862e-02,4.152439162135124207e-02,2.336042374372482300e-01,1.286450177431106567e-01
3.100000000000000000e+01,3.575852513313293457e-02,1.319075282663106918e-02,3.854690864682197571e-02,3.799084573984146118e-02,2.222819924354553223e-01,1.225211396813392639e-01
3.200000000000000000e+01,3.275997936725616455e-02,1.233613397926092148e-02,3.617887198925018311e-02,3.470221906900405884e-02,2.114408910274505615e-01,1.165355890989303589e-01
3.300000000000000000e+01,2.996082231402397156e-02,1.153560355305671692e-02,3.389813750982284546e-02,3.164928779006004333e-02,2.010748833417892456e-01,1.106943413615226746e-01
3.400000000000000000e+01,2.735451422631740570e-02,1.078690309077501297e-02,3.170466423034667969e-02,2.882366813719272614e-02,1.911787837743759155e-01,1.050032079219818115e-01
3.500000000000000000e+01,2.493261173367500305e-02,1.008896250277757645e-02,2.959808893501758575e-02,2.621760964393615723e-02,1.817485988140106201e-01,9.946760535240173340e-02
3.600000000000000000e+01,2.268658764660358429e-02,9.438601322472095490e-03,2.757811360061168671e-02,2.382422052323818207e-02,1.727810055017471313e-01,9.409393370151519775e-02
3.700000000000000000e+01,2.060722000896930695e-02,8.838281966745853424e-03,2.564391121268272400e-02,2.163742296397686005e-02,1.642736941576004028e-01,8.888757228851318359e-02
3.800000000000000000e+01,1.868574321269989014e-02,8.289872668683528900e-03,2.379428781569004059e-02,1.965192146599292755e-02,1.562249660491943359e-01,8.385445922613143921e-02
3.900000000000000000e+01,1.691778376698493958e-02,7.789688650518655777e-03,2.202883362770080566e-02,1.786343567073345184e-02,1.486335694789886475e-01,7.900064438581466675e-02
4.000000000000000000e+01,1.530446205288171768e-02,7.333689834922552109e-03,2.034652419388294220e-02,1.626823469996452332e-02,1.414991170167922974e-01,7.433240860700607300e-02
4.100000000000000000e+01,1.384199503809213638e-02,6.917891092598438263e-03,1.874582283198833466e-02,1.486299652606248856e-02,1.348208785057067871e-01,6.985615938901901245e-02
4.200000000000000000e+01,1.252885907888412476e-02,6.540029775351285934e-03,1.722608879208564758e-02,1.364441588521003723e-02,1.285985559225082397e-01,6.557895988225936890e-02
