Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,2.273885756731033325e-01,1.049596890807151794e-01,1.073538959026336670e-01,2.589704990386962891e-01,9.509827494621276855e-01,2.865873575210571289e-01
2.000000000000000000e+00,2.267990261316299438e-01,1.000470966100692749e-01,1.055923551321029663e-01,2.578739523887634277e-01,9.358031153678894043e-01,2.831379175186157227e-01
3.000000000000000000e+00,2.239284217357635498e-01,9.596696496009826660e-02,1.036323830485343933e-01,2.542930841445922852e-01,9.220074415206909180e-01,2.789065539836883545e-01
4.000000000000000000e+00,2.198330760002136230e-01,9.225965291261672974e-02,1.015297770500183105e-01,2.493656724691390991e-01,9.084028005599975586e-01,2.742064893245697021e-01
5.000000000000000000e+00,2.149078100919723511e-01,8.877786993980407715e-02,9.930548071861267090e-02,2.435268163681030273e-01,8.946736454963684082e-01,2.691545486450195312e-01
6.000000000000000000e+00,2.093750685453414917e-01,8.546686917543411255e-02,9.698147326707839966e-02,2.370333522558212280e-01,8.807294368743896484e-01,2.638207077980041504e-01
7.000000000000000000e+00,2.034071385860443115e-01,8.230222761631011963e-02,9.457188844680786133e-02,2.300724983215332031e-01,8.665658831596374512e-01,2.582587897777557373e-01
8.000000000000000000e+00,1.971399486064910889e-01,7.927087694406509399e-02,9.208495169878005981e-02,2.227946966886520386e-01,8.522177338600158691e-01,2.525123357772827148e-01
9.000000000000000000e+00,1.906924694776535034e-01,7.636678963899612427e-02,8.952807635068893433e-02,2.153257429599761963e-01,8.377360105514526367e-01,2.466197460889816284e-01
1.000000000000000000e+01,1.841599792242050171e-01,7.358528673648834229e-02,8.691750466823577881e-02,2.077719420194625854e-01,8.231785893440246582e-01,2.406137287616729736e-01
1.100000000000000000e+01,1.776287406682968140e-01,7.092310488224029541e-02,8.427166938781738281e-02,2.002227306365966797e-01,8.086011409759521484e-01,2.345216423273086548e-01
1.200000000000000000e+01,1.711629182100296021e-01,6.838546693325042725e-02,8.159738034009933472e-02,1.927527338266372681e-01,7.940537929534912109e-01,2.283667623996734619e-01
1.300000000000000000e+01,1.648237556219100952e-01,6.596769392490386963e-02,7.889720797538757324e-02,1.854232996702194214e-01,7.795817255973815918e-01,2.221686989068984985e-01
1.400000000000000000e+01,1.586474180221557617e-01,6.366046518087387085e-02,7.618363201618194580e-02,1.782838702201843262e-01,7.652215957641601562e-01,2.159443795680999756e-01
1.500000000000000000e+01,1.526727974414825439e-01,6.145502254366874695e-02,7.346498966217041016e-02,1.713739335536956787e-01,7.510037422180175781e-01,2.097076773643493652e-01
1.600000000000000000e+01,1.469318866729736328e-01,5.934255197644233704e-02,7.075142860412597656e-02,1.647238135337829590e-01,7.369522452354431152e-01,2.034714072942733765e-01
1.700000000000000000e+01,1.414501965045928955e-01,5.731555074453353882e-02,6.804563850164413452e-02,1.583565771579742432e-01,7.230859398841857910e-01,1.972463726997375488e-01
1.800000000000000000e+01,1.362453401088714600e-01,5.536768957972526550e-02,6.535106897354125977e-02,1.522890478372573853e-01,7.094181776046752930e-01,1.910431832075119019e-01
1.900000000000000000e+01,1.313215941190719604e-01,5.349381640553474426e-02,6.267417967319488525e-02,1.465325355529785156e-01,6.959598660469055176e-01,1.848716437816619873e-01
2.000000000000000000e+01,1.266762465238571167e-01,5.168886855244636536e-02,6.002584844827651978e-02,1.410942822694778442e-01,6.827184557914733887e-01,1.787408739328384399e-01
2.100000000000000000e+01,1.223115324974060059e-01,4.994761198759078979e-02,5.741007626056671143e-02,1.359777748584747314e-01,6.696993112564086914e-01,1.726603209972381592e-01
2.200000000000000000e+01,1.182283908128738403e-01,4.826668649911880493e-02,5.483040213584899902e-02,1.311834305524826050e-01,6.569058299064636230e-01,1.666391938924789429e-01
2.300000000000000000e+01,1.144272461533546448e-01,4.664330929517745972e-02,5.229365080595016479e-02,1.267093867063522339e-01,6.443409919738769531e-01,1.606868207454681396e-01
2.400000000000000000e+01,1.109086424112319946e-01,4.507476091384887695e-02,4.980748891830444336e-02,1.225515380501747131e-01,6.320067644119262695e-01,1.548121869564056396e-01
2.500000000000000000e+01,1.076548323035240173e-01,4.355882108211517334e-02,4.737726971507072449e-02,1.187041178345680237e-01,6.199045181274414062e-01,1.490253210067749023e-01
2.600000000000000000e+01,1.046603247523307800e-01,4.209370911121368408e-02,4.500574618577957153e-02,1.151598617434501648e-01,6.080354452133178711e-01,1.433353275060653687e-01
