# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,9.854363203048706055e-01,6.039732694625854492e-02,2.680246829986572266e-01,9.831011295318603516e-01,9.885787367820739746e-01,9.272418618202209473e-01
4.000000000000000000e+01,4.736572206020355225e-01,6.395012885332107544e-02,7.852312922477722168e-02,5.329675078392028809e-01,1.022613048553466797e+00,3.005597889423370361e-01
4.000000000000000000e+01,3.686465024948120117e-01,6.103415042161941528e-02,6.785558164119720459e-02,4.125130772590637207e-01,1.002648234367370605e+00,2.522908747196197510e-01
4.000000000000000000e+01,7.050024718046188354e-02,3.709345683455467224e-02,5.579689890146255493e-02,8.033812046051025391e-02,6.352642178535461426e-01,2.107980400323867798e-01
4.000000000000000000e+01,5.688916146755218506e-02,2.356507070362567902e-02,5.272893235087394714e-02,6.428974121809005737e-02,4.330983459949493408e-01,1.989014893770217896e-01
4.000000000000000000e+01,4.658702388405799866e-02,2.111646905541419983e-02,5.465493723750114441e-02,5.058930441737174988e-02,3.989628851413726807e-01,2.095327973365783691e-01
4.000000000000000000e+01,3.247060254216194153e-02,2.109413407742977142e-02,5.324548855423927307e-02,3.587473928928375244e-02,3.885727524757385254e-01,2.018293887376785278e-01
4.000000000000000000e+01,5.062545835971832275e-02,3.050837479531764984e-02,7.089793682098388672e-02,5.893370881676673889e-02,5.094810128211975098e-01,2.619538903236389160e-01
4.000000000000000000e+01,2.767691016197204590e-02,1.747050322592258453e-02,4.024190083146095276e-02,3.043453954160213470e-02,3.245069384574890137e-01,1.536254137754440308e-01
4.000000000000000000e+01,4.548336938023567200e-02,2.087156847119331360e-02,5.860239267349243164e-02,5.039347335696220398e-02,3.854309916496276855e-01,2.159999907016754150e-01
4.000000000000000000e+01,2.635853923857212067e-02,1.432074606418609619e-02,3.468146547675132751e-02,2.950278855860233307e-02,2.785415053367614746e-01,1.341735571622848511e-01
4.000000000000000000e+01,2.595863305032253265e-02,1.364598702639341354e-02,4.016992449760437012e-02,2.813090570271015167e-02,2.650539577007293701e-01,1.479865014553070068e-01
4.000000000000000000e+01,1.579114422202110291e-02,1.462182030081748962e-02,1.846098713576793671e-02,1.765120215713977814e-02,2.673685252666473389e-01,7.621227949857711792e-02
4.000000000000000000e+01,5.346785858273506165e-02,1.391807105392217636e-02,3.247211128473281860e-02,5.954711511731147766e-02,2.526227533817291260e-01,1.220607087016105652e-01
4.000000000000000000e+01,1.749179512262344360e-02,1.143384166061878204e-02,2.293027192354202271e-02,2.044730819761753082e-02,2.249871790409088135e-01,8.932562917470932007e-02
4.000000000000000000e+01,2.836111187934875488e-02,9.794320911169052124e-03,2.738963253796100616e-02,3.037095442414283752e-02,1.903319060802459717e-01,1.040523648262023926e-01
4.000000000000000000e+01,1.778231747448444366e-02,1.068650931119918823e-02,2.286717481911182404e-02,1.998613774776458740e-02,2.182615250349044800e-01,8.855814486742019653e-02
4.000000000000000000e+01,2.066648937761783600e-02,1.212343294173479080e-02,2.593027055263519287e-02,2.217912115156650543e-02,2.153615355491638184e-01,9.839089959859848022e-02
4.000000000000000000e+01,4.644314944744110107e-02,1.935335807502269745e-02,2.523108758032321930e-02,4.876292869448661804e-02,3.210068047046661377e-01,9.754094481468200684e-02
4.000000000000000000e+01,4.204390570521354675e-02,1.535005960613489151e-02,4.508383572101593018e-02,4.519180580973625183e-02,2.492682635784149170e-01,1.679359078407287598e-01
4.000000000000000000e+01,2.118708193302154541e-02,9.276879020035266876e-03,1.888959296047687531e-02,2.303665876388549805e-02,1.751862019300460815e-01,7.205790281295776367e-02
4.000000000000000000e+01,2.051181718707084656e-02,1.002669986337423325e-02,1.053510978817939758e-02,2.289797738194465637e-02,1.738187968730926514e-01,4.349426552653312683e-02
4.000000000000000000e+01,5.216823890805244446e-02,1.210680510848760605e-02,1.494844537228345871e-02,7.229549437761306763e-02,2.065975964069366455e-01,6.180840730667114258e-02
4.000000000000000000e+01,2.042878046631813049e-02,1.087958924472332001e-02,1.554550137370824814e-02,2.269949577748775482e-02,1.940068006515502930e-01,5.901258811354637146e-02
4.000000000000000000e+01,1.333761028945446014e-02,8.496722206473350525e-03,1.271285861730575562e-02,1.455673761665821075e-02,1.665699183940887451e-01,5.157160013914108276e-02
4.000000000000000000e+01,1.933738961815834045e-02,1.311080809682607651e-02,2.100400440394878387e-02,2.076948061585426331e-02,2.295292466878890991e-01,7.905274629592895508e-02
