# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,9.847233295440673828e-01,6.179020926356315613e-02,2.035549134016036987e-01,9.825223684310913086e-01,1.008181333541870117e+00,7.799136638641357422e-01
4.000000000000000000e+01,5.397253632545471191e-01,7.763703912496566772e-02,4.260782524943351746e-02,5.793049931526184082e-01,1.313006281852722168e+00,1.640227884054183960e-01
4.000000000000000000e+01,3.155120611190795898e-01,6.171760708093643188e-02,6.132496520876884460e-02,3.319773972034454346e-01,1.013337135314941406e+00,2.532142400741577148e-01
4.000000000000000000e+01,2.364968210458755493e-01,3.021473437547683716e-02,5.012867599725723267e-02,2.613111138343811035e-01,5.321404337882995605e-01,2.038731724023818970e-01
4.000000000000000000e+01,8.077241480350494385e-02,2.565426379442214966e-02,3.012455441057682037e-02,9.256008267402648926e-02,4.340652227401733398e-01,1.224517971277236938e-01
4.000000000000000000e+01,1.208613887429237366e-01,2.349717728793621063e-02,3.532067313790321350e-02,1.323030740022659302e-01,3.934514224529266357e-01,1.502080559730529785e-01
4.000000000000000000e+01,1.717838943004608154e-01,2.705489844083786011e-02,4.207775369286537170e-02,1.882689893245697021e-01,4.325938522815704346e-01,1.644304990768432617e-01
4.000000000000000000e+01,1.305404752492904663e-01,1.836279593408107758e-02,4.033312946557998657e-02,1.455752700567245483e-01,3.212597370147705078e-01,1.651097536087036133e-01
4.000000000000000000e+01,1.244990602135658264e-01,1.636140979826450348e-02,2.958701550960540771e-02,1.301740556955337524e-01,2.767972350120544434e-01,1.297958940267562866e-01
4.000000000000000000e+01,1.071666106581687927e-01,1.481753122061491013e-02,3.056818246841430664e-02,1.119742467999458313e-01,2.505986988544464111e-01,1.363514065742492676e-01
4.000000000000000000e+01,1.065364629030227661e-01,1.329582557082176208e-02,3.094855323433876038e-02,1.109476536512374878e-01,2.294460982084274292e-01,1.394329965114593506e-01
4.000000000000000000e+01,1.065030917525291443e-01,1.451874524354934692e-02,3.768300637602806091e-02,1.106798425316810608e-01,2.421228885650634766e-01,1.699884086847305298e-01
4.000000000000000000e+01,3.598830103874206543e-02,1.517212111502885818e-02,2.451659925282001495e-02,4.081348702311515808e-02,2.841478884220123291e-01,9.196427464485168457e-02
4.000000000000000000e+01,5.323151871562004089e-02,1.506878342479467392e-02,9.841165505349636078e-03,5.985201150178909302e-02,2.517577111721038818e-01,4.118682444095611572e-02
4.000000000000000000e+01,2.639339305460453033e-02,9.493424557149410248e-03,1.037626154720783234e-02,2.976073324680328369e-02,1.729407608509063721e-01,4.144427180290222168e-02
4.000000000000000000e+01,4.120667651295661926e-02,9.760075248777866364e-03,1.147632952779531479e-02,4.436413571238517761e-02,1.730594635009765625e-01,5.014972388744354248e-02
4.000000000000000000e+01,3.490852564573287964e-02,9.168581105768680573e-03,1.296238414943218231e-02,3.851751983165740967e-02,1.595335751771926880e-01,5.744750425219535828e-02
4.000000000000000000e+01,3.862536326050758362e-02,7.949540391564369202e-03,1.173522695899009705e-02,4.191646724939346313e-02,1.449785828590393066e-01,4.916327819228172302e-02
4.000000000000000000e+01,2.736010402441024780e-02,1.020536478608846664e-02,1.163010299205780029e-02,2.892592549324035645e-02,1.747890710830688477e-01,5.399775877594947815e-02
4.000000000000000000e+01,2.227628603577613831e-02,7.518052589148283005e-03,7.035838905721902847e-03,2.442102693021297455e-02,1.317184865474700928e-01,2.816844172775745392e-02
4.000000000000000000e+01,3.429526090621948242e-02,7.761789020150899887e-03,1.136841252446174622e-02,3.741984814405441284e-02,1.382649242877960205e-01,4.734439402818679810e-02
4.000000000000000000e+01,1.997532695531845093e-02,7.798816543072462082e-03,9.193268604576587677e-03,2.114518173038959503e-02,1.374603658914566040e-01,3.509666398167610168e-02
4.000000000000000000e+01,2.280192263424396515e-02,6.648306269198656082e-03,8.090257644653320312e-03,2.473358996212482452e-02,1.192587837576866150e-01,3.349502757191658020e-02
4.000000000000000000e+01,1.795639097690582275e-02,6.448886822909116745e-03,7.231149356812238693e-03,2.003675885498523712e-02,1.129356324672698975e-01,2.781583741307258606e-02
4.000000000000000000e+01,2.697705291211605072e-02,6.786695681512355804e-03,5.689257755875587463e-03,2.815043553709983826e-02,1.258360296487808228e-01,2.261764928698539734e-02
4.000000000000000000e+01,7.276844978332519531e-02,1.012141257524490356e-02,2.512991987168788910e-02,7.719699293375015259e-02,1.864325404167175293e-01,9.477284550666809082e-02
