# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,1.003380298614501953e+00,6.822719424962997437e-02,2.766238451004028320e-01,9.976128935813903809e-01,1.113166213035583496e+00,1.013230919837951660e+00
4.000000000000000000e+01,4.849749505519866943e-01,6.259743124246597290e-02,5.359861999750137329e-02,5.460067987442016602e-01,1.006403446197509766e+00,2.048502862453460693e-01
4.000000000000000000e+01,4.804882705211639404e-01,6.145976483821868896e-02,7.499267905950546265e-02,5.049346685409545898e-01,9.963046312332153320e-01,2.704181671142578125e-01
4.000000000000000000e+01,4.043467640876770020e-01,6.175426766276359558e-02,6.390244513750076294e-02,4.465479552745819092e-01,9.934088587760925293e-01,2.310898452997207642e-01
4.000000000000000000e+01,9.321101754903793335e-02,5.463591217994689941e-02,5.042997747659683228e-02,1.119717210531234741e-01,8.877884149551391602e-01,1.865022778511047363e-01
4.000000000000000000e+01,8.664494752883911133e-02,4.616090282797813416e-02,5.487949401140213013e-02,9.680072218179702759e-02,7.828025817871093750e-01,2.257110774517059326e-01
4.000000000000000000e+01,5.650382116436958313e-02,3.739054873585700989e-02,5.242683738470077515e-02,6.499551981687545776e-02,6.419134736061096191e-01,1.941263526678085327e-01
4.000000000000000000e+01,4.864734411239624023e-02,2.662167884409427643e-02,5.312174558639526367e-02,5.416503176093101501e-02,4.841815233230590820e-01,1.934198886156082153e-01
4.000000000000000000e+01,5.438544973731040955e-02,2.474871277809143066e-02,3.808265179395675659e-02,6.379955261945724487e-02,4.434738755226135254e-01,1.409202516078948975e-01
4.000000000000000000e+01,4.977354779839515686e-02,2.329469658434391022e-02,2.593210712075233459e-02,5.330913141369819641e-02,4.175578057765960693e-01,9.722860157489776611e-02
4.000000000000000000e+01,3.784994781017303467e-02,2.356771938502788544e-02,3.809183090925216675e-02,4.025428742170333862e-02,4.234285652637481689e-01,1.386592090129852295e-01
4.000000000000000000e+01,3.588190302252769470e-02,2.125768363475799561e-02,3.348752483725547791e-02,3.773713111877441406e-02,3.907214701175689697e-01,1.221608370542526245e-01
4.000000000000000000e+01,8.516591042280197144e-02,2.815065905451774597e-02,2.056561969220638275e-02,9.516800194978713989e-02,4.824097454547882080e-01,8.289644122123718262e-02
4.000000000000000000e+01,3.699912875890731812e-02,1.919429376721382141e-02,3.783582895994186401e-02,4.184002429246902466e-02,3.537446260452270508e-01,1.367047131061553955e-01
4.000000000000000000e+01,3.636353462934494019e-02,1.882098615169525146e-02,3.895280882716178894e-02,4.257564619183540344e-02,3.442558646202087402e-01,1.397634595632553101e-01
4.000000000000000000e+01,3.057336807250976562e-02,1.822352409362792969e-02,2.337710373103618622e-02,3.533083945512771606e-02,3.329874277114868164e-01,8.711553364992141724e-02
4.000000000000000000e+01,3.565296530723571777e-02,1.895809546113014221e-02,2.259065583348274231e-02,3.960619494318962097e-02,3.449690639972686768e-01,8.726508915424346924e-02
4.000000000000000000e+01,7.159408926963806152e-02,2.053626067936420441e-02,7.718665897846221924e-02,8.406891673803329468e-02,3.709811866283416748e-01,2.740537822246551514e-01
4.000000000000000000e+01,1.371435523033142090e-01,2.843915484845638275e-02,1.448325160890817642e-02,1.432863920927047729e-01,4.890983104705810547e-01,6.449691206216812134e-02
4.000000000000000000e+01,2.498751133680343628e-02,1.586509309709072113e-02,2.009898982942104340e-02,2.657185681164264679e-02,2.892270088195800781e-01,7.787346094846725464e-02
4.000000000000000000e+01,5.264497548341751099e-02,1.981239579617977142e-02,1.837392523884773254e-02,5.537586286664009094e-02,3.593191802501678467e-01,7.543494552373886108e-02
4.000000000000000000e+01,3.009699098765850067e-02,1.335895992815494537e-02,2.284928970038890839e-02,3.452111408114433289e-02,2.582789063453674316e-01,8.761324733495712280e-02
4.000000000000000000e+01,3.107625991106033325e-02,1.727166399359703064e-02,4.086208716034889221e-02,3.276616707444190979e-02,3.047559261322021484e-01,1.468115746974945068e-01
4.000000000000000000e+01,5.694577470421791077e-02,1.540682371705770493e-02,2.453754469752311707e-02,6.047249585390090942e-02,2.887106239795684814e-01,9.733875095844268799e-02
4.000000000000000000e+01,2.969402819871902466e-02,1.370384823530912399e-02,1.461038831621408463e-02,3.107562474906444550e-02,2.488034367561340332e-01,5.828598141670227051e-02
4.000000000000000000e+01,2.606797218322753906e-02,1.125799212604761124e-02,1.971586048603057861e-02,2.842416800558567047e-02,2.170962691307067871e-01,7.709844410419464111e-02
