Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,2.828489542007446289e-01,1.005069240927696228e-01,2.628622949123382568e-01,3.251510560512542725e-01,9.174290895462036133e-01,5.872904658317565918e-01
2.000000000000000000e+00,2.768625617027282715e-01,9.706965088844299316e-02,2.558346390724182129e-01,3.175731897354125977e-01,9.034827947616577148e-01,5.755865573883056641e-01
3.000000000000000000e+00,2.711775898933410645e-01,9.413377195596694946e-02,2.497593462467193604e-01,3.103892207145690918e-01,8.909125924110412598e-01,5.657522082328796387e-01
4.000000000000000000e+00,2.654470205307006836e-01,9.141942113637924194e-02,2.440299838781356812e-01,3.031618893146514893e-01,8.787070512771606445e-01,5.566274523735046387e-01
5.000000000000000000e+00,2.596117556095123291e-01,8.882986754179000854e-02,2.384302020072937012e-01,2.958120107650756836e-01,8.665512800216674805e-01,5.478038787841796875e-01
6.000000000000000000e+00,2.536915540695190430e-01,8.632180839776992798e-02,2.328628003597259521e-01,2.883545756340026855e-01,8.543276190757751465e-01,5.390924811363220215e-01
7.000000000000000000e+00,2.477377504110336304e-01,8.387392759323120117e-02,2.272810041904449463e-01,2.808375060558319092e-01,8.419950008392333984e-01,5.303964018821716309e-01
8.000000000000000000e+00,2.418092787265777588e-01,8.147422969341278076e-02,2.216632366180419922e-01,2.733198404312133789e-01,8.295449018478393555e-01,5.216605067253112793e-01
9.000000000000000000e+00,2.359764128923416138e-01,7.911664247512817383e-02,2.160019278526306152e-01,2.658614218235015869e-01,8.169806599617004395e-01,5.128557085990905762e-01
1.000000000000000000e+01,2.302685230970382690e-01,7.679560035467147827e-02,2.102975100278854370e-01,2.585168480873107910e-01,8.043099045753479004e-01,5.039643645286560059e-01
1.100000000000000000e+01,2.247411310672760010e-01,7.450820505619049072e-02,2.045555859804153442e-01,2.513332962989807129e-01,7.915374636650085449e-01,4.949763119220733643e-01
1.200000000000000000e+01,2.194318920373916626e-01,7.225224375724792480e-02,1.987841129302978516e-01,2.443487793207168579e-01,7.786629796028137207e-01,4.858847856521606445e-01
1.300000000000000000e+01,2.143431901931762695e-01,7.002525776624679565e-02,1.929935961961746216e-01,2.375917881727218628e-01,7.656825184822082520e-01,4.766858816146850586e-01
1.400000000000000000e+01,2.095344662666320801e-01,6.782630831003189087e-02,1.871958076953887939e-01,2.310820966958999634e-01,7.525864243507385254e-01,4.673768579959869385e-01
1.500000000000000000e+01,2.049763202667236328e-01,6.565395742654800415e-02,1.813993602991104126e-01,2.248309999704360962e-01,7.393608093261718750e-01,4.579542279243469238e-01
1.600000000000000000e+01,2.007015198469161987e-01,6.350705772638320923e-02,1.756129115819931030e-01,2.188423275947570801e-01,7.259885072708129883e-01,4.484158754348754883e-01
1.700000000000000000e+01,1.966910213232040405e-01,6.138459593057632446e-02,1.698451936244964600e-01,2.131136804819107056e-01,7.124496698379516602e-01,4.387584924697875977e-01
1.800000000000000000e+01,1.929418891668319702e-01,5.928502231836318970e-02,1.641041189432144165e-01,2.076371461153030396e-01,6.987223029136657715e-01,4.289787709712982178e-01
1.900000000000000000e+01,1.894257515668869019e-01,5.720725655555725098e-02,1.583965420722961426e-01,2.024004608392715454e-01,6.847838163375854492e-01,4.190740287303924561e-01
2.000000000000000000e+01,1.860049366950988770e-01,5.515101924538612366e-02,1.527293026447296143e-01,1.973878145217895508e-01,6.706105470657348633e-01,4.090392887592315674e-01
2.100000000000000000e+01,1.826402246952056885e-01,5.311631038784980774e-02,1.471081227064132690e-01,1.925803720951080322e-01,6.561793088912963867e-01,3.988702297210693359e-01
2.200000000000000000e+01,1.793182045221328735e-01,5.110237002372741699e-02,1.415355503559112549e-01,1.879571825265884399e-01,6.414664387702941895e-01,3.885628283023834229e-01
2.300000000000000000e+01,1.760265231132507324e-01,4.911008477210998535e-02,1.360141783952713013e-01,1.834955364465713501e-01,6.264501214027404785e-01,3.781112134456634521e-01
2.400000000000000000e+01,1.727500557899475098e-01,4.714262112975120544e-02,1.305459737777709961e-01,1.791713982820510864e-01,6.111089587211608887e-01,3.675090670585632324e-01
2.500000000000000000e+01,1.694741249084472656e-01,4.519929736852645874e-02,1.251323223114013672e-01,1.749598979949951172e-01,5.954227447509765625e-01,3.567506670951843262e-01
2.600000000000000000e+01,1.661781519651412964e-01,4.327741637825965881e-02,1.197750717401504517e-01,1.708353012800216675e-01,5.793730020523071289e-01,3.458288311958312988e-01
2.700000000000000000e+01,1.628419011831283569e-01,4.137627407908439636e-02,1.144731342792510986e-01,1.667712032794952393e-01,5.629428625106811523e-01,3.347360193729400635e-01
2.800000000000000000e+01,1.594479680061340332e-01,3.949451819062232971e-02,1.092252209782600403e-01,1.627409011125564575e-01,5.461174249649047852e-01,3.234638571739196777e-01
2.900000000000000000e+01,1.559773683547973633e-01,3.763147071003913879e-02,1.040299087762832642e-01,1.587172150611877441e-01,5.288837552070617676e-01,3.120039403438568115e-01
3.000000000000000000e+01,1.524088680744171143e-01,3.578570112586021423e-02,9.888578951358795166e-02,1.546721607446670532e-01,5.112308859825134277e-01,3.003464043140411377e-01
3.100000000000000000e+01,1.487209647893905640e-01,3.395586088299751282e-02,9.379106760025024414e-02,1.505777239799499512e-01,4.931503236293792725e-01,2.884813249111175537e-01
3.200000000000000000e+01,1.448871195316314697e-01,3.214384615421295166e-02,8.874244242906570435e-02,1.464048326015472412e-01,4.746364653110504150e-01,2.763978838920593262e-01
3.300000000000000000e+01,1.408794373273849487e-01,3.035007975995540619e-02,8.373668044805526733e-02,1.421236991882324219e-01,4.556855559349060059e-01,2.640848159790039062e-01
3.400000000000000000e+01,1.366710513830184937e-01,2.857405319809913635e-02,7.877052575349807739e-02,1.377035826444625854e-01,4.362972080707550049e-01,2.515295147895812988e-01
3.500000000000000000e+01,1.322324275970458984e-01,2.681300416588783264e-02,7.384097576141357422e-02,1.331125050783157349e-01,4.164744019508361816e-01,2.387195527553558350e-01
3.600000000000000000e+01,1.275312155485153198e-01,2.506643719971179962e-02,6.894387304782867432e-02,1.283168494701385498e-01,3.962231874465942383e-01,2.256417423486709595e-01
3.700000000000000000e+01,1.225322261452674866e-01,2.333426102995872498e-02,6.407481431961059570e-02,1.232814416289329529e-01,3.755546212196350098e-01,2.122820466756820679e-01
3.800000000000000000e+01,1.171949431300163269e-01,2.161895111203193665e-02,5.923001095652580261e-02,1.179689243435859680e-01,3.544851243495941162e-01,1.986271888017654419e-01
3.900000000000000000e+01,1.114745140075683594e-01,1.992376148700714111e-02,5.440507084131240845e-02,1.123398765921592712e-01,3.330387175083160400e-01,1.846628934144973755e-01
4.000000000000000000e+01,1.053228601813316345e-01,1.824859157204627991e-02,4.959519580006599426e-02,1.063519939780235291e-01,3.112501800060272217e-01,1.703763157129287720e-01
