# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,7.089904546737670898e-01,6.866095215082168579e-02,9.211574494838714600e-02,7.525440454483032227e-01,1.110038995742797852e+00,3.943299949169158936e-01
4.000000000000000000e+01,3.160105347633361816e-01,7.387446612119674683e-02,7.291225343942642212e-02,3.660719096660614014e-01,1.314898490905761719e+00,2.817866504192352295e-01
4.000000000000000000e+01,5.701825395226478577e-02,2.732179872691631317e-02,3.644753247499465942e-02,6.181002035737037659e-02,4.992256164550781250e-01,1.367200016975402832e-01
4.000000000000000000e+01,6.543921679258346558e-02,2.716643735766410828e-02,3.180067613720893860e-02,7.308824360370635986e-02,4.746877849102020264e-01,1.161306425929069519e-01
4.000000000000000000e+01,3.723640739917755127e-02,1.804723590612411499e-02,2.496942318975925446e-02,4.035323113203048706e-02,3.355709910392761230e-01,9.328768402338027954e-02
4.000000000000000000e+01,2.981548756361007690e-02,1.458692643791437149e-02,2.590906992554664612e-02,3.318061679601669312e-02,2.847160995006561279e-01,9.426385909318923950e-02
4.000000000000000000e+01,3.470426797866821289e-02,1.326693221926689148e-02,2.907867170870304108e-02,3.756526485085487366e-02,2.639631628990173340e-01,1.110873743891716003e-01
4.000000000000000000e+01,4.683243483304977417e-02,1.592963188886642456e-02,3.145423159003257751e-02,5.321228876709938049e-02,2.922154366970062256e-01,1.222101897001266479e-01
4.000000000000000000e+01,4.336922243237495422e-02,1.712830737233161926e-02,2.801875583827495575e-02,4.767183214426040649e-02,2.963804304599761963e-01,1.049782633781433105e-01
4.000000000000000000e+01,2.489558793604373932e-02,1.466870773583650589e-02,1.789660006761550903e-02,2.806371264159679413e-02,2.645020782947540283e-01,7.014013081789016724e-02
4.000000000000000000e+01,3.864400088787078857e-02,1.387077290564775467e-02,2.550783567130565643e-02,4.186825081706047058e-02,2.539973258972167969e-01,9.368693828582763672e-02
4.000000000000000000e+01,2.540554665029048920e-02,9.460821747779846191e-03,1.879200525581836700e-02,2.696723677217960358e-02,1.907992511987686157e-01,6.953856348991394043e-02
4.000000000000000000e+01,2.057929150760173798e-02,8.103673346340656281e-03,1.702543720602989197e-02,2.235421352088451385e-02,1.683916896581649780e-01,6.334791332483291626e-02
4.000000000000000000e+01,5.488098785281181335e-02,1.995493844151496887e-02,1.584491506218910217e-02,5.863589420914649963e-02,3.511638045310974121e-01,6.348361819982528687e-02
4.000000000000000000e+01,1.839165948331356049e-02,1.050197705626487732e-02,1.879555359482765198e-02,1.940783113241195679e-02,2.062501162290573120e-01,6.925785541534423828e-02
4.000000000000000000e+01,1.775717362761497498e-02,8.226942270994186401e-03,1.826374605298042297e-02,1.875628903508186340e-02,1.683369874954223633e-01,6.579007208347320557e-02
4.000000000000000000e+01,1.446281559765338898e-02,7.778315804898738861e-03,1.374921761453151703e-02,1.523073390126228333e-02,1.568136215209960938e-01,5.030098184943199158e-02
4.000000000000000000e+01,1.824040152132511139e-02,7.226732093840837479e-03,1.768865622580051422e-02,1.970369741320610046e-02,1.468148976564407349e-01,6.305927783250808716e-02
4.000000000000000000e+01,2.165386825799942017e-02,9.419897571206092834e-03,1.406899746507406235e-02,2.583574503660202026e-02,1.827524602413177490e-01,5.334648489952087402e-02
4.000000000000000000e+01,6.153450906276702881e-02,1.810730062425136566e-02,2.587625198066234589e-02,6.454716622829437256e-02,3.241672813892364502e-01,9.240187704563140869e-02
4.000000000000000000e+01,2.525926567614078522e-02,8.124253712594509125e-03,1.580226980149745941e-02,2.626121602952480316e-02,1.538479328155517578e-01,5.723741650581359863e-02
4.000000000000000000e+01,2.111366391181945801e-02,9.092073887586593628e-03,1.368991378694772720e-02,2.353301458060741425e-02,1.650748103857040405e-01,4.914904758334159851e-02
4.000000000000000000e+01,2.138085104525089264e-02,6.782219745218753815e-03,1.749452017247676849e-02,2.346357703208923340e-02,1.397345215082168579e-01,6.300625950098037720e-02
4.000000000000000000e+01,2.643723227083683014e-02,1.020313147455453873e-02,1.186753716319799423e-02,2.829135768115520477e-02,1.973725259304046631e-01,4.415285214781761169e-02
4.000000000000000000e+01,2.099784277379512787e-02,7.284121587872505188e-03,1.752763614058494568e-02,2.177167683839797974e-02,1.481508016586303711e-01,6.151907891035079956e-02
4.000000000000000000e+01,1.550213340669870377e-02,5.979240406304597855e-03,1.980935968458652496e-02,1.652199588716030121e-02,1.228607445955276489e-01,7.002795487642288208e-02
