Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,3.742712438106536865e-01,9.351199865341186523e-02,3.453589677810668945e-01,4.294146299362182617e-01,8.955501317977905273e-01,7.580631971359252930e-01
2.000000000000000000e+00,3.678778409957885742e-01,9.053909033536911011e-02,3.388677537441253662e-01,4.223787188529968262e-01,8.840373158454895020e-01,7.491424679756164551e-01
3.000000000000000000e+00,3.605826795101165771e-01,8.751519024372100830e-02,3.324312865734100342e-01,4.143340885639190674e-01,8.718601465225219727e-01,7.405447959899902344e-01
4.000000000000000000e+00,3.526305258274078369e-01,8.445934951305389404e-02,3.258802890777587891e-01,4.055188298225402832e-01,8.589526414871215820e-01,7.318847179412841797e-01
5.000000000000000000e+00,3.441581428050994873e-01,8.139770478010177612e-02,3.191624879837036133e-01,3.960812985897064209e-01,8.453304767608642578e-01,7.230174541473388672e-01
6.000000000000000000e+00,3.352833390235900879e-01,7.835309207439422607e-02,3.122626245021820068e-01,3.861445188522338867e-01,8.310409188270568848e-01,7.138707041740417480e-01
7.000000000000000000e+00,3.261114358901977539e-01,7.534530758857727051e-02,3.051822185516357422e-01,3.758208453655242920e-01,8.161476254463195801e-01,7.044053077697753906e-01
8.000000000000000000e+00,3.167405128479003906e-01,7.238905131816864014e-02,2.979315817356109619e-01,3.652145266532897949e-01,8.007215857505798340e-01,6.945952773094177246e-01
9.000000000000000000e+00,3.072565793991088867e-01,6.949649006128311157e-02,2.905255854129791260e-01,3.544211089611053467e-01,7.848336100578308105e-01,6.844288110733032227e-01
1.000000000000000000e+01,2.977398037910461426e-01,6.667487323284149170e-02,2.829818725585937500e-01,3.435264229774475098e-01,7.685517072677612305e-01,6.738981604576110840e-01
1.100000000000000000e+01,2.882555723190307617e-01,6.393037736415863037e-02,2.753196358680725098e-01,3.326054215431213379e-01,7.519368529319763184e-01,6.629995107650756836e-01
1.200000000000000000e+01,2.788607776165008545e-01,6.126420944929122925e-02,2.675588130950927734e-01,3.217221498489379883e-01,7.350419163703918457e-01,6.517321467399597168e-01
1.300000000000000000e+01,2.696066796779632568e-01,5.867709964513778687e-02,2.597194015979766846e-01,3.109301328659057617e-01,7.179131507873535156e-01,6.400991082191467285e-01
1.400000000000000000e+01,2.605280578136444092e-01,5.616778135299682617e-02,2.518208622932434082e-01,3.002728521823883057e-01,7.005876898765563965e-01,6.281049251556396484e-01
1.500000000000000000e+01,2.516458630561828613e-01,5.373376607894897461e-02,2.438823729753494263e-01,2.897846102714538574e-01,6.830961704254150391e-01,6.157555580139160156e-01
1.600000000000000000e+01,2.429732233285903931e-01,5.137282609939575195e-02,2.359219789505004883e-01,2.794919013977050781e-01,6.654635667800903320e-01,6.030598282814025879e-01
1.700000000000000000e+01,2.345200181007385254e-01,4.908087477087974548e-02,2.279569357633590698e-01,2.694142758846282959e-01,6.477105021476745605e-01,5.900274515151977539e-01
1.800000000000000000e+01,2.262938171625137329e-01,4.685573279857635498e-02,2.200036644935607910e-01,2.595657408237457275e-01,6.298524737358093262e-01,5.766699910163879395e-01
1.900000000000000000e+01,2.182989567518234253e-01,4.469560086727142334e-02,2.120771557092666626e-01,2.499551773071289062e-01,6.119037866592407227e-01,5.630020499229431152e-01
2.000000000000000000e+01,2.105343788862228394e-01,4.259796813130378723e-02,2.041915804147720337e-01,2.405881136655807495e-01,5.938758850097656250e-01,5.490373373031616211e-01
2.100000000000000000e+01,2.030004411935806274e-01,4.056080058217048645e-02,1.963601708412170410e-01,2.314666062593460083e-01,5.757792592048645020e-01,5.347922444343566895e-01
2.200000000000000000e+01,1.956927031278610229e-01,3.858236968517303467e-02,1.885953545570373535e-01,2.225904315710067749e-01,5.576235055923461914e-01,5.202862620353698730e-01
2.300000000000000000e+01,1.886051446199417114e-01,3.666167706251144409e-02,1.809084415435791016e-01,2.139577418565750122e-01,5.394186973571777344e-01,5.055378079414367676e-01
2.400000000000000000e+01,1.817346364259719849e-01,3.479716181755065918e-02,1.733100563287734985e-01,2.055649459362030029e-01,5.211747288703918457e-01,4.905672371387481689e-01
2.500000000000000000e+01,1.750700920820236206e-01,3.298780694603919983e-02,1.658096015453338623e-01,1.974077969789505005e-01,5.029026269912719727e-01,4.753970503807067871e-01
2.600000000000000000e+01,1.686106771230697632e-01,3.123336844146251678e-02,1.584165096282958984e-01,1.894810348749160767e-01,4.846141040325164795e-01,4.600504338741302490e-01
2.700000000000000000e+01,1.623425632715225220e-01,2.953357808291912079e-02,1.511391848325729370e-01,1.817792057991027832e-01,4.663221836090087891e-01,4.445514380931854248e-01
2.800000000000000000e+01,1.562541872262954712e-01,2.788869291543960571e-02,1.439853906631469727e-01,1.742962449789047241e-01,4.480416476726531982e-01,4.289248585700988770e-01
2.900000000000000000e+01,1.503392606973648071e-01,2.629784494638442993e-02,1.369632780551910400e-01,1.670259535312652588e-01,4.297890365123748779e-01,4.131969809532165527e-01
3.000000000000000000e+01,1.445892155170440674e-01,2.476005256175994873e-02,1.300788223743438721e-01,1.599619239568710327e-01,4.115831255912780762e-01,3.973942995071411133e-01
3.100000000000000000e+01,1.390175074338912964e-01,2.327520400285720825e-02,1.233379542827606201e-01,1.530976593494415283e-01,3.934450745582580566e-01,3.815440833568572998e-01
3.200000000000000000e+01,1.335982233285903931e-01,2.184384688735008240e-02,1.167461797595024109e-01,1.464264094829559326e-01,3.753991723060607910e-01,3.656743466854095459e-01
3.300000000000000000e+01,1.282979249954223633e-01,2.046650089323520660e-02,1.103087514638900757e-01,1.399411112070083618e-01,3.574726879596710205e-01,3.498137891292572021e-01
3.400000000000000000e+01,1.230991855263710022e-01,1.914374157786369324e-02,1.040301248431205750e-01,1.336343139410018921e-01,3.396972417831420898e-01,3.339910805225372314e-01
3.500000000000000000e+01,1.179899275302886963e-01,1.787662878632545471e-02,9.791535884141921997e-02,1.274980902671813965e-01,3.221089541912078857e-01,3.182356357574462891e-01
3.600000000000000000e+01,1.129564344882965088e-01,1.666575670242309570e-02,9.196902066469192505e-02,1.215236708521842957e-01,3.047492206096649170e-01,3.025783598423004150e-01
3.700000000000000000e+01,1.079880148172378540e-01,1.551218237727880478e-02,8.619458228349685669e-02,1.157014146447181702e-01,2.876666486263275146e-01,2.870493829250335693e-01
