Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,1.848452091217041016e-01,1.050415635108947754e-01,1.506067663431167603e-01,2.282077521085739136e-01,8.824415206909179688e-01,3.810166716575622559e-01
2.000000000000000000e+00,1.600400805473327637e-01,9.487794339656829834e-02,1.403561532497406006e-01,1.951223313808441162e-01,8.424350023269653320e-01,3.599506616592407227e-01
3.000000000000000000e+00,1.450995057821273804e-01,8.778398483991622925e-02,1.334061920642852783e-01,1.760022342205047607e-01,8.112201690673828125e-01,3.449894785881042480e-01
4.000000000000000000e+00,1.344054937362670898e-01,8.203059434890747070e-02,1.277394443750381470e-01,1.623628139495849609e-01,7.833817005157470703e-01,3.323833644390106201e-01
5.000000000000000000e+00,1.258876770734786987e-01,7.698611170053482056e-02,1.226921975612640381e-01,1.513775438070297241e-01,7.572045922279357910e-01,3.209529221057891846e-01
6.000000000000000000e+00,1.184763684868812561e-01,7.241594791412353516e-02,1.179830804467201233e-01,1.418241411447525024e-01,7.319881319999694824e-01,3.101947605609893799e-01
7.000000000000000000e+00,1.116787195205688477e-01,6.820646673440933228e-02,1.134788841009140015e-01,1.331131905317306519e-01,7.074251174926757812e-01,2.998635470867156982e-01
8.000000000000000000e+00,1.052629873156547546e-01,6.428933888673782349e-02,1.091045290231704712e-01,1.249487325549125671e-01,6.833882331848144531e-01,2.898300290107727051e-01
9.000000000000000000e+00,9.911311417818069458e-02,6.062933802604675293e-02,1.048224344849586487e-01,1.171823441982269287e-01,6.598351597785949707e-01,2.800261974334716797e-01
1.000000000000000000e+01,9.316574782133102417e-02,5.720031633973121643e-02,1.006135344505310059e-01,1.097430065274238586e-01,6.367661356925964355e-01,2.704154849052429199e-01
1.100000000000000000e+01,8.741551637649536133e-02,5.398196354508399963e-02,9.647036343812942505e-02,1.026009246706962585e-01,6.141983270645141602e-01,2.609786689281463623e-01
1.200000000000000000e+01,8.189662545919418335e-02,5.095786601305007935e-02,9.239259362220764160e-02,9.574725478887557983e-02,5.921526551246643066e-01,2.517063915729522705e-01
1.300000000000000000e+01,7.658984512090682983e-02,4.811378940939903259e-02,8.838230371475219727e-02,8.918335288763046265e-02,5.706493258476257324e-01,2.425951957702636719e-01
1.400000000000000000e+01,7.149171829223632812e-02,4.543624445796012878e-02,8.444270491600036621e-02,8.291447162628173828e-02,5.497030019760131836e-01,2.336442619562149048e-01
1.500000000000000000e+01,6.660324335098266602e-02,4.291361197829246521e-02,8.057857304811477661e-02,7.694651186466217041e-02,5.293231010437011719e-01,2.248540520668029785e-01
1.600000000000000000e+01,6.193323805928230286e-02,4.053433984518051147e-02,7.679318636655807495e-02,7.128423452377319336e-02,5.095132589340209961e-01,2.162259817123413086e-01
1.700000000000000000e+01,5.750897154211997986e-02,3.828852623701095581e-02,7.309410721063613892e-02,6.593058258295059204e-02,4.902729392051696777e-01,2.077614068984985352e-01
1.800000000000000000e+01,5.331246927380561829e-02,3.616703301668167114e-02,6.948472559452056885e-02,6.088658794760704041e-02,4.715972244739532471e-01,1.994621902704238892e-01
1.900000000000000000e+01,4.934506490826606750e-02,3.416163846850395203e-02,6.596874445676803589e-02,5.615125223994255066e-02,4.534790813922882080e-01,1.913301199674606323e-01
2.000000000000000000e+01,4.560062289237976074e-02,3.226447850465774536e-02,6.254980713129043579e-02,5.172214284539222717e-02,4.359092712402343750e-01,1.833665668964385986e-01
2.100000000000000000e+01,4.207544401288032532e-02,3.046883270144462585e-02,5.923252552747726440e-02,4.759520292282104492e-02,4.188772439956665039e-01,1.755726784467697144e-01
2.200000000000000000e+01,3.878141567111015320e-02,2.876850590109825134e-02,5.601819977164268494e-02,4.376566410064697266e-02,4.023721516132354736e-01,1.679504364728927612e-01
2.300000000000000000e+01,3.571871295571327209e-02,2.715897001326084137e-02,5.290894955396652222e-02,4.022785276174545288e-02,3.863832056522369385e-01,1.605010181665420532e-01
2.400000000000000000e+01,3.288226947188377380e-02,2.563516795635223389e-02,4.990710318088531494e-02,3.697573021054267883e-02,3.708992898464202881e-01,1.532252281904220581e-01
2.500000000000000000e+01,3.026021085679531097e-02,2.419111318886280060e-02,4.701253026723861694e-02,3.400278091430664062e-02,3.559107184410095215e-01,1.461248099803924561e-01
2.600000000000000000e+01,2.785190381109714508e-02,2.282273396849632263e-02,4.422475397586822510e-02,3.130239993333816528e-02,3.414076864719390869e-01,1.392006576061248779e-01
2.700000000000000000e+01,2.565573714673519135e-02,2.152642980217933655e-02,4.154380038380622864e-02,2.886764146387577057e-02,3.273814916610717773e-01,1.324540674686431885e-01
2.800000000000000000e+01,2.366035990417003632e-02,2.029921114444732666e-02,3.896944597363471985e-02,2.669120393693447113e-02,3.138242065906524658e-01,1.258859038352966309e-01
2.900000000000000000e+01,2.185802906751632690e-02,1.913818903267383575e-02,3.649985790252685547e-02,2.476508915424346924e-02,3.007287979125976562e-01,1.194971576333045959e-01
3.000000000000000000e+01,2.025139518082141876e-02,1.804105564951896667e-02,3.413542732596397400e-02,2.308033220469951630e-02,2.880896031856536865e-01,1.132891476154327393e-01
3.100000000000000000e+01,1.883487775921821594e-02,1.700627431273460388e-02,3.187376260757446289e-02,2.162659913301467896e-02,2.759006023406982422e-01,1.072625890374183655e-01
3.200000000000000000e+01,1.761076599359512329e-02,1.603243313729763031e-02,2.971357479691505432e-02,2.039173059165477753e-02,2.641579806804656982e-01,1.014192327857017517e-01
3.300000000000000000e+01,1.659899204969406128e-02,1.511449273675680161e-02,2.765239030122756958e-02,1.936148852109909058e-02,2.528578341007232666e-01,9.575980901718139648e-02
3.400000000000000000e+01,1.580391824245452881e-02,1.425014808773994446e-02,2.568844519555568695e-02,1.851944811642169952e-02,2.419972568750381470e-01,9.028568863868713379e-02
3.500000000000000000e+01,1.523844432085752487e-02,1.343749556690454483e-02,2.382061630487442017e-02,1.784735359251499176e-02,2.315741628408432007e-01,8.499891310930252075e-02
3.600000000000000000e+01,1.484511699527502060e-02,1.267483923584222794e-02,2.204598300158977509e-02,1.732535287737846375e-02,2.215869128704071045e-01,7.990122586488723755e-02
3.700000000000000000e+01,1.456791069358587265e-02,1.195884495973587036e-02,2.036308869719505310e-02,1.693297363817691803e-02,2.120343595743179321e-01,7.499498128890991211e-02
3.800000000000000000e+01,1.438475213944911957e-02,1.128786988556385040e-02,1.876948215067386627e-02,1.664986088871955872e-02,2.029162794351577759e-01,7.028332352638244629e-02
3.900000000000000000e+01,1.429435890167951584e-02,1.066077314317226410e-02,1.726405881345272064e-02,1.645644754171371460e-02,1.942321509122848511e-01,6.576954573392868042e-02
4.000000000000000000e+01,1.428290735930204391e-02,1.007579453289508820e-02,1.584557257592678070e-02,1.633479818701744080e-02,1.859827190637588501e-01,6.145839765667915344e-02
4.100000000000000000e+01,1.428978703916072845e-02,9.530897252261638641e-03,1.451206393539905548e-02,1.626881770789623260e-02,1.781680583953857422e-01,5.735493823885917664e-02
4.200000000000000000e+01,1.430987846106290817e-02,9.024204686284065247e-03,1.326422393321990967e-02,1.624458841979503632e-02,1.707886308431625366e-01,5.346610024571418762e-02
4.300000000000000000e+01,1.433677412569522858e-02,8.553389459848403931e-03,1.210202928632497787e-02,1.625038683414459229e-02,1.638449281454086304e-01,4.980001598596572876e-02
4.400000000000000000e+01,1.436590589582920074e-02,8.117335848510265350e-03,1.102933846414089203e-02,1.627651974558830261e-02,1.573368310928344727e-01,4.636649414896965027e-02
4.500000000000000000e+01,1.439399458467960358e-02,7.715800311416387558e-03,1.006310619413852692e-02,1.631514169275760651e-02,1.512637585401535034e-01,4.317713901400566101e-02
4.600000000000000000e+01,1.441876962780952454e-02,7.347318343818187714e-03,9.234492667019367218e-03,1.636013574898242950e-02,1.456248164176940918e-01,4.024539887905120850e-02
4.700000000000000000e+01,1.444115024060010910e-02,7.008385378867387772e-03,8.540763519704341888e-03,1.640663482248783112e-02,1.404176205396652222e-01,3.758664056658744812e-02
4.800000000000000000e+01,1.445981301367282867e-02,6.700478494167327881e-03,7.986710406839847565e-03,1.645100675523281097e-02,1.356384456157684326e-01,3.521728515625000000e-02
4.900000000000000000e+01,1.447329577058553696e-02,6.421594880521297455e-03,7.555470336228609085e-03,1.649061590433120728e-02,1.312822550535202026e-01,3.315414488315582275e-02
5.000000000000000000e+01,1.448252703994512558e-02,6.168073508888483047e-03,7.188502699136734009e-03,1.652368903160095215e-02,1.273422986268997192e-01,3.141259774565696716e-02
5.100000000000000000e+01,1.448889356106519699e-02,5.942567251622676849e-03,6.873274222016334534e-03,1.654882915318012238e-02,1.238093972206115723e-01,3.000462055206298828e-02
5.200000000000000000e+01,1.449394412338733673e-02,5.740277469158172607e-03,6.603775080293416977e-03,1.656535267829895020e-02,1.206726878881454468e-01,2.893619239330291748e-02
5.300000000000000000e+01,1.449785195291042328e-02,5.559023004025220871e-03,6.376989185810089111e-03,1.657295599579811096e-02,1.179185062646865845e-01,2.820469066500663757e-02
5.400000000000000000e+01,1.449824962764978409e-02,5.397040862590074539e-03,6.191598717123270035e-03,1.657144911587238312e-02,1.155312806367874146e-01,2.779827453196048737e-02
5.500000000000000000e+01,1.449901144951581955e-02,5.252161994576454163e-03,6.050019990652799606e-03,1.656111143529415131e-02,1.134935617446899414e-01,2.769492752850055695e-02
5.600000000000000000e+01,1.449900493025779724e-02,5.123164039105176926e-03,5.962440278381109238e-03,1.654225401580333710e-02,1.117853000760078430e-01,2.786486968398094177e-02
5.700000000000000000e+01,1.449578721076250076e-02,5.009341519325971603e-03,5.944971926510334015e-03,1.651524379849433899e-02,1.103856414556503296e-01,2.827264554798603058e-02
5.800000000000000000e+01,1.449000090360641479e-02,4.909263458102941513e-03,5.979465320706367493e-03,1.648076809942722321e-02,1.092720478773117065e-01,2.888076007366180420e-02
5.900000000000000000e+01,1.448173262178897858e-02,4.821784794330596924e-03,6.071830634027719498e-03,1.643932610750198364e-02,1.084213703870773315e-01,2.965187653899192810e-02
6.000000000000000000e+01,1.447040401399135590e-02,4.746092017740011215e-03,6.209001410752534866e-03,1.639155298471450806e-02,1.078096032142639160e-01,3.055188432335853577e-02
6.100000000000000000e+01,1.445782650262117386e-02,4.680421669036149979e-03,6.378223188221454620e-03,1.633812673389911652e-02,1.074133589863777161e-01,3.155003488063812256e-02
6.200000000000000000e+01,1.444407366216182709e-02,4.621840547770261765e-03,6.573618389666080475e-03,1.627964153885841370e-02,1.072096079587936401e-01,3.261975944042205811e-02
6.300000000000000000e+01,1.442899182438850403e-02,4.568160045892000198e-03,6.791708525270223618e-03,1.621672697365283966e-02,1.071759164333343506e-01,3.373890742659568787e-02
6.400000000000000000e+01,1.441345363855361938e-02,4.518312867730855942e-03,7.023482583463191986e-03,1.614996977150440216e-02,1.072904244065284729e-01,3.488905355334281921e-02
6.500000000000000000e+01,1.439802534878253937e-02,4.471830558031797409e-03,7.248510606586933136e-03,1.608001068234443665e-02,1.075332835316658020e-01,3.605530038475990295e-02
6.600000000000000000e+01,1.438154000788927078e-02,4.427992273122072220e-03,7.462806068360805511e-03,1.600737869739532471e-02,1.078856065869331360e-01,3.722571581602096558e-02
6.700000000000000000e+01,1.436402741819620132e-02,4.386669490486383438e-03,7.665419951081275940e-03,1.593250781297683716e-02,1.083301231265068054e-01,3.839039057493209839e-02
6.800000000000000000e+01,1.434608176350593567e-02,4.348189104348421097e-03,7.856270298361778259e-03,1.585600711405277252e-02,1.088511273264884949e-01,3.954202681779861450e-02
6.900000000000000000e+01,1.432706601917743683e-02,4.311924800276756287e-03,8.035024628043174744e-03,1.577820070087909698e-02,1.094342991709709167e-01,4.067443311214447021e-02
7.000000000000000000e+01,1.430672314018011093e-02,4.277105908840894699e-03,8.201770484447479248e-03,1.569954305887222290e-02,1.100662201642990112e-01,4.178304225206375122e-02
7.100000000000000000e+01,1.428481750190258026e-02,4.243589006364345551e-03,8.356581442058086395e-03,1.562035176903009415e-02,1.107358932495117188e-01,4.286429658532142639e-02
7.200000000000000000e+01,1.426134817302227020e-02,4.211124498397111893e-03,8.499839343130588531e-03,1.554105058312416077e-02,1.114332824945449829e-01,4.391552507877349854e-02
7.300000000000000000e+01,1.423633843660354614e-02,4.179717507213354111e-03,8.631552569568157196e-03,1.546190585941076279e-02,1.121492385864257812e-01,4.493473097681999207e-02
7.400000000000000000e+01,1.420985721051692963e-02,4.149104002863168716e-03,8.752527646720409393e-03,1.538319792598485947e-02,1.128769367933273315e-01,4.592060297727584839e-02
7.500000000000000000e+01,1.418201718479394913e-02,4.119083285331726074e-03,8.862821385264396667e-03,1.530518196523189545e-02,1.136088445782661438e-01,4.687222838401794434e-02
7.600000000000000000e+01,1.415249984711408615e-02,4.089540801942348480e-03,8.962903171777725220e-03,1.522807497531175613e-02,1.143397837877273560e-01,4.778914153575897217e-02
7.700000000000000000e+01,1.412157248705625534e-02,4.061033017933368683e-03,9.053269401192665100e-03,1.515205390751361847e-02,1.150648444890975952e-01,4.867107793688774109e-02
7.800000000000000000e+01,1.408996898680925369e-02,4.033345729112625122e-03,9.134151972830295563e-03,1.507722400128841400e-02,1.157799959182739258e-01,4.951784014701843262e-02
7.900000000000000000e+01,1.405713986605405807e-02,4.006083589047193527e-03,9.206048212945461273e-03,1.500386651605367661e-02,1.164817065000534058e-01,5.033019930124282837e-02
8.000000000000000000e+01,1.402380038052797318e-02,3.979205153882503510e-03,9.269312024116516113e-03,1.493209134787321091e-02,1.171675324440002441e-01,5.110785365104675293e-02
8.100000000000000000e+01,1.398938894271850586e-02,3.953421954065561295e-03,9.324563667178153992e-03,1.486194878816604614e-02,1.178356260061264038e-01,5.185192823410034180e-02
8.200000000000000000e+01,1.395461149513721466e-02,3.928237594664096832e-03,9.372078813612461090e-03,1.479350309818983078e-02,1.184842213988304138e-01,5.256302654743194580e-02
8.300000000000000000e+01,1.391917094588279724e-02,3.903681645169854164e-03,9.412223473191261292e-03,1.472697965800762177e-02,1.191119924187660217e-01,5.324155092239379883e-02
8.400000000000000000e+01,1.388312038034200668e-02,3.879700088873505592e-03,9.445388801395893097e-03,1.466229837387800217e-02,1.197183728218078613e-01,5.388828739523887634e-02
8.500000000000000000e+01,1.384664326906204224e-02,3.856469644233584404e-03,9.471996687352657318e-03,1.459966506808996201e-02,1.203029155731201172e-01,5.450407415628433228e-02
8.600000000000000000e+01,1.380937825888395309e-02,3.833558643236756325e-03,9.492477402091026306e-03,1.453901454806327820e-02,1.208654493093490601e-01,5.509009957313537598e-02
8.700000000000000000e+01,1.377130113542079926e-02,3.810782218351960182e-03,9.507078677415847778e-03,1.448042690753936768e-02,1.214062198996543884e-01,5.564685538411140442e-02
8.800000000000000000e+01,1.373273134231567383e-02,3.787942230701446533e-03,9.516228921711444855e-03,1.442394219338893890e-02,1.219251155853271484e-01,5.617536231875419617e-02
8.900000000000000000e+01,1.369370426982641220e-02,3.764926223084330559e-03,9.520162828266620636e-03,1.436960790306329727e-02,1.224236041307449341e-01,5.667648464441299438e-02
9.000000000000000000e+01,1.365433819591999054e-02,3.741628257557749748e-03,9.519242681562900543e-03,1.431741099804639816e-02,1.229015812277793884e-01,5.715142190456390381e-02
9.100000000000000000e+01,1.361486688256263733e-02,3.718006191775202751e-03,9.513766504824161530e-03,1.426744274795055389e-02,1.233602017164230347e-01,5.760068073868751526e-02
9.200000000000000000e+01,1.357542909681797028e-02,3.694060491397976875e-03,9.504078887403011322e-03,1.421962957829236984e-02,1.238001435995101929e-01,5.802563205361366272e-02
9.300000000000000000e+01,1.353638432919979095e-02,3.669861704111099243e-03,9.490314871072769165e-03,1.417404785752296448e-02,1.242235749959945679e-01,5.842668935656547546e-02
9.400000000000000000e+01,1.349726598709821701e-02,3.645296208560466766e-03,9.472847916185855865e-03,1.413066405802965164e-02,1.246304363012313843e-01,5.880469828844070435e-02
9.500000000000000000e+01,1.345841493457555771e-02,3.620781004428863525e-03,9.451895020902156830e-03,1.408953592181205750e-02,1.250222474336624146e-01,5.916099995374679565e-02
9.600000000000000000e+01,1.341984234750270844e-02,3.596295602619647980e-03,9.427697397768497467e-03,1.405061688274145126e-02,1.254008114337921143e-01,5.949624255299568176e-02
9.700000000000000000e+01,1.338169258087873459e-02,3.571752458810806274e-03,9.400482289493083954e-03,1.401396188884973526e-02,1.257670968770980835e-01,5.981129407882690430e-02
9.800000000000000000e+01,1.334399729967117310e-02,3.547227475792169571e-03,9.370338171720504761e-03,1.397956442087888718e-02,1.261228173971176147e-01,6.010640412569046021e-02
9.900000000000000000e+01,1.330686453729867935e-02,3.522804239764809608e-03,9.337542578577995300e-03,1.394741330295801163e-02,1.264698803424835205e-01,6.038324162364006042e-02
1.000000000000000000e+02,1.327020861208438873e-02,3.498458070680499077e-03,9.302365593612194061e-03,1.391753647476434708e-02,1.268080621957778931e-01,6.064223870635032654e-02
1.010000000000000000e+02,1.323435083031654358e-02,3.474323311820626259e-03,9.264881722629070282e-03,1.388988737016916275e-02,1.271402239799499512e-01,6.088428199291229248e-02
1.020000000000000000e+02,1.319937873631715775e-02,3.450605785474181175e-03,9.225207380950450897e-03,1.386452931910753250e-02,1.274677813053131104e-01,6.110987812280654907e-02
1.030000000000000000e+02,1.316520199179649353e-02,3.427048446610569954e-03,9.183589369058609009e-03,1.384146232157945633e-02,1.277913153171539307e-01,6.131987273693084717e-02
1.040000000000000000e+02,1.313244923949241638e-02,3.403719048947095871e-03,9.140118025243282318e-03,1.382065098732709885e-02,1.281135827302932739e-01,6.151481717824935913e-02
1.050000000000000000e+02,1.310099940747022629e-02,3.380664158612489700e-03,9.095021523535251617e-03,1.380212977528572083e-02,1.284349113702774048e-01,6.169569864869117737e-02
1.060000000000000000e+02,1.307098567485809326e-02,3.358040237799286842e-03,9.048397652804851532e-03,1.378592569380998611e-02,1.287572532892227173e-01,6.186278909444808960e-02
1.070000000000000000e+02,1.304260268807411194e-02,3.335921559482812881e-03,9.000374935567378998e-03,1.377202756702899933e-02,1.290820538997650146e-01,6.201739609241485596e-02
1.080000000000000000e+02,1.301564835011959076e-02,3.314621048048138618e-03,8.950983174145221710e-03,1.376035436987876892e-02,1.294099241495132446e-01,6.215922906994819641e-02
1.090000000000000000e+02,1.299046631902456284e-02,3.294334048405289650e-03,8.900529704988002777e-03,1.375100947916507721e-02,1.297431737184524536e-01,6.228978186845779419e-02
1.100000000000000000e+02,1.296706497669219971e-02,3.274573246017098427e-03,8.848930709064006805e-03,1.374402642250061035e-02,1.300836205482482910e-01,6.240903586149215698e-02
1.110000000000000000e+02,1.294553559273481369e-02,3.255339805036783218e-03,8.796416223049163818e-03,1.373931765556335449e-02,1.304308027029037476e-01,6.251797080039978027e-02
1.120000000000000000e+02,1.292604207992553711e-02,3.237278666347265244e-03,8.743021637201309204e-03,1.373695209622383118e-02,1.307874768972396851e-01,6.261689960956573486e-02
1.130000000000000000e+02,1.290852669626474380e-02,3.220164915546774864e-03,8.688856847584247589e-03,1.373686082661151886e-02,1.311542093753814697e-01,6.270665675401687622e-02
1.140000000000000000e+02,1.289351843297481537e-02,3.204623470082879066e-03,8.633968420326709747e-03,1.373910717666149139e-02,1.315323561429977417e-01,6.278710067272186279e-02
1.150000000000000000e+02,1.288073230534791946e-02,3.190598916262388229e-03,8.578560315072536469e-03,1.374363712966442108e-02,1.319226324558258057e-01,6.285949051380157471e-02
1.160000000000000000e+02,1.287062373012304306e-02,3.178593469783663750e-03,8.522599935531616211e-03,1.375054847449064255e-02,1.323274224996566772e-01,6.292394548654556274e-02
1.170000000000000000e+02,1.286350097507238388e-02,3.168474650010466576e-03,8.466181345283985138e-03,1.375972945243120193e-02,1.327462792396545410e-01,6.298074871301651001e-02
