Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,1.561438590288162231e-01,1.963333487510681152e-01,2.611696422100067139e-01,2.169527709484100342e-01,1.380986094474792480e+00,6.238664984703063965e-01
2.000000000000000000e+00,9.726803004741668701e-02,1.417282074689865112e-01,2.335694283246994019e-01,1.548474133014678955e-01,1.116774439811706543e+00,5.703067183494567871e-01
3.000000000000000000e+00,8.114325255155563354e-02,1.134850084781646729e-01,2.133888602256774902e-01,1.262673139572143555e-01,9.798527359962463379e-01,5.288642048835754395e-01
4.000000000000000000e+00,8.267118781805038452e-02,9.650168567895889282e-02,1.980047523975372314e-01,1.139092966914176941e-01,8.939231038093566895e-01,4.960528016090393066e-01
5.000000000000000000e+00,8.659128099679946899e-02,8.476007729768753052e-02,1.854895204305648804e-01,1.091518998146057129e-01,8.321604132652282715e-01,4.686866998672485352e-01
6.000000000000000000e+00,8.979390561580657959e-02,7.588232308626174927e-02,1.748011708259582520e-01,1.074237823486328125e-01,7.833542823791503906e-01,4.449368119239807129e-01
7.000000000000000000e+00,9.176889061927795410e-02,6.879256665706634521e-02,1.653469055891036987e-01,1.065184772014617920e-01,7.421944141387939453e-01,4.237262606620788574e-01
8.000000000000000000e+00,9.252002835273742676e-02,6.300058960914611816e-02,1.567707657814025879e-01,1.054801195859909058e-01,7.059344053268432617e-01,4.043856859207153320e-01
9.000000000000000000e+00,9.221180528402328491e-02,5.810633674263954163e-02,1.488488763570785522e-01,1.039546579122543335e-01,6.730573177337646484e-01,3.864808380603790283e-01
1.000000000000000000e+01,9.103315323591232300e-02,5.385798960924148560e-02,1.414346098899841309e-01,1.018617302179336548e-01,6.426832079887390137e-01,3.697175979614257812e-01
1.100000000000000000e+01,8.915949612855911255e-02,5.010469630360603333e-02,1.344294548034667969e-01,9.923883527517318726e-02,6.142788529396057129e-01,3.538895845413208008e-01
1.200000000000000000e+01,8.675178885459899902e-02,4.674542322754859924e-02,1.277657300233840942e-01,9.616867452859878540e-02,5.875059962272644043e-01,3.388472199440002441e-01
1.300000000000000000e+01,8.393969386816024780e-02,4.370664805173873901e-02,1.213969588279724121e-01,9.274566173553466797e-02,5.621424317359924316e-01,3.244798481464385986e-01
1.400000000000000000e+01,8.083484321832656860e-02,4.093898832798004150e-02,1.152897551655769348e-01,8.906082063913345337e-02,5.380336046218872070e-01,3.107033967971801758e-01
1.500000000000000000e+01,7.752623409032821655e-02,3.838922828435897827e-02,1.094205826520919800e-01,8.519565314054489136e-02,5.150666236877441406e-01,2.974519729614257812e-01
1.600000000000000000e+01,7.408794015645980835e-02,3.603043407201766968e-02,1.037719473242759705e-01,8.122017234563827515e-02,4.931546747684478760e-01,2.846740186214447021e-01
1.700000000000000000e+01,7.057768851518630981e-02,3.384203091263771057e-02,9.833277761936187744e-02,7.719315588474273682e-02,4.722284972667694092e-01,2.723274827003479004e-01
1.800000000000000000e+01,6.704430282115936279e-02,3.180902823805809021e-02,9.309267997741699219e-02,7.316261529922485352e-02,4.522288441658020020e-01,2.603789567947387695e-01
1.900000000000000000e+01,6.352493166923522949e-02,2.991847880184650421e-02,8.804423362016677856e-02,6.916767358779907227e-02,4.331055581569671631e-01,2.488009929656982422e-01
2.000000000000000000e+01,6.005009636282920837e-02,2.815816923975944519e-02,8.318244665861129761e-02,6.523940712213516235e-02,4.148138761520385742e-01,2.375704199075698853e-01
2.100000000000000000e+01,5.664252862334251404e-02,2.651819773018360138e-02,7.850098609924316406e-02,6.140226125717163086e-02,3.973140716552734375e-01,2.266680449247360229e-01
2.200000000000000000e+01,5.331795662641525269e-02,2.499052509665489197e-02,7.399596273899078369e-02,5.767528712749481201e-02,3.805698454380035400e-01,2.160789966583251953e-01
2.300000000000000000e+01,5.008954554796218872e-02,2.356623485684394836e-02,6.966416537761688232e-02,5.407289415597915649e-02,3.645491302013397217e-01,2.057897597551345825e-01
2.400000000000000000e+01,4.696875810623168945e-02,2.224046178162097931e-02,6.550183892250061035e-02,5.060589686036109924e-02,3.492224216461181641e-01,1.957891732454299927e-01
2.500000000000000000e+01,4.396216571331024170e-02,2.100712805986404419e-02,6.150576844811439514e-02,4.728209227323532104e-02,3.345631062984466553e-01,1.860687583684921265e-01
2.600000000000000000e+01,4.107384011149406433e-02,1.985585689544677734e-02,5.767301470041275024e-02,4.410699009895324707e-02,3.205473721027374268e-01,1.766211986541748047e-01
2.700000000000000000e+01,3.830731660127639771e-02,1.878016628324985504e-02,5.399956554174423218e-02,4.108419269323348999e-02,3.071536719799041748e-01,1.674404591321945190e-01
2.800000000000000000e+01,3.566436097025871277e-02,1.777546107769012451e-02,5.048336088657379150e-02,3.821596130728721619e-02,2.943627834320068359e-01,1.585214883089065552e-01
2.900000000000000000e+01,3.314556181430816650e-02,1.683700270950794220e-02,4.712119325995445251e-02,3.550326824188232422e-02,2.821577191352844238e-01,1.498608291149139404e-01
