# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,1.012721061706542969e+00,7.850857079029083252e-02,2.788476943969726562e-01,1.009882450103759766e+00,1.304111480712890625e+00,1.013398647308349609e+00
4.000000000000000000e+01,4.495017230510711670e-01,6.361434608697891235e-02,7.573525607585906982e-02,4.950418174266815186e-01,1.018980860710144043e+00,2.833920717239379883e-01
4.000000000000000000e+01,3.996887803077697754e-01,6.189420819282531738e-02,7.185503840446472168e-02,4.450668096542358398e-01,9.938943386077880859e-01,2.595930099487304688e-01
4.000000000000000000e+01,1.383092701435089111e-01,4.850922152400016785e-02,7.331627607345581055e-02,1.579508632421493530e-01,7.927169203758239746e-01,2.659334242343902588e-01
4.000000000000000000e+01,8.133138716220855713e-02,3.141317144036293030e-02,5.589923635125160217e-02,8.992358297109603882e-02,5.675147175788879395e-01,2.079439312219619751e-01
4.000000000000000000e+01,6.866224110126495361e-02,3.164050728082656860e-02,5.214262008666992188e-02,7.644855231046676636e-02,5.706182718276977539e-01,1.934103965759277344e-01
4.000000000000000000e+01,5.654981732368469238e-02,2.562345005571842194e-02,3.263922035694122314e-02,6.168959662318229675e-02,4.482069611549377441e-01,1.241241097450256348e-01
4.000000000000000000e+01,5.192372575402259827e-02,2.519593015313148499e-02,7.154280692338943481e-02,5.379975214600563049e-02,4.628425836563110352e-01,2.506056129932403564e-01
4.000000000000000000e+01,3.698523715138435364e-02,2.064641937613487244e-02,3.940920904278755188e-02,4.149111360311508179e-02,3.666045963764190674e-01,1.464324295520782471e-01
4.000000000000000000e+01,3.671076521277427673e-02,1.980680227279663086e-02,4.613793641328811646e-02,4.179987311363220215e-02,3.519352376461029053e-01,1.665863692760467529e-01
4.000000000000000000e+01,2.666497416794300079e-02,1.645360328257083893e-02,3.250261396169662476e-02,3.082044981420040131e-02,2.991658151149749756e-01,1.214633956551551819e-01
4.000000000000000000e+01,7.886186242103576660e-02,2.640572190284729004e-02,4.329792410135269165e-02,8.457515388727188110e-02,4.746944606304168701e-01,1.649237573146820068e-01
4.000000000000000000e+01,2.572799101471900940e-02,1.639459840953350067e-02,3.205649554729461670e-02,2.937920950353145599e-02,2.868734896183013916e-01,1.180249303579330444e-01
4.000000000000000000e+01,2.971423603594303131e-02,1.421014219522476196e-02,4.151142761111259460e-02,3.399919718503952026e-02,2.595213651657104492e-01,1.497200727462768555e-01
4.000000000000000000e+01,3.997120261192321777e-02,1.702477596700191498e-02,4.133563861250877380e-02,4.359529539942741394e-02,2.987349927425384521e-01,1.536665856838226318e-01
4.000000000000000000e+01,2.455561608076095581e-02,1.293434295803308487e-02,2.478094398975372314e-02,2.815921604633331299e-02,2.346475869417190552e-01,9.549081325531005859e-02
4.000000000000000000e+01,6.016627326607704163e-02,1.323839370161294937e-02,3.246620297431945801e-02,6.181385740637779236e-02,2.331298589706420898e-01,1.220798566937446594e-01
4.000000000000000000e+01,1.783643104135990143e-02,1.071911677718162537e-02,2.183894440531730652e-02,2.029685117304325104e-02,2.050510048866271973e-01,8.131916075944900513e-02
4.000000000000000000e+01,2.690158784389495850e-02,1.116126123815774918e-02,2.888206206262111664e-02,2.905593067407608032e-02,2.119726687669754028e-01,1.055009141564369202e-01
4.000000000000000000e+01,1.717281714081764221e-02,1.213792059570550919e-02,2.827615663409233093e-02,1.853548735380172729e-02,2.210497111082077026e-01,1.025676205754280090e-01
4.000000000000000000e+01,3.108084760606288910e-02,1.451812312006950378e-02,3.789068013429641724e-02,3.333186730742454529e-02,2.640951573848724365e-01,1.325204670429229736e-01
4.000000000000000000e+01,1.934370771050453186e-02,9.323008358478546143e-03,3.805961087346076965e-02,2.158810198307037354e-02,1.696865856647491455e-01,1.333671212196350098e-01
4.000000000000000000e+01,2.077511325478553772e-02,1.583960652351379395e-02,3.267711773514747620e-02,2.237948216497898102e-02,2.712863683700561523e-01,1.146673634648323059e-01
4.000000000000000000e+01,2.112080901861190796e-02,1.129266992211341858e-02,1.940291561186313629e-02,2.499073185026645660e-02,2.115350514650344849e-01,7.234604656696319580e-02
4.000000000000000000e+01,4.910652711987495422e-02,2.221344225108623505e-02,3.674825280904769897e-02,5.379739403724670410e-02,3.809757232666015625e-01,1.314878314733505249e-01
4.000000000000000000e+01,1.386174280196428299e-02,9.926416911184787750e-03,1.938655786216259003e-02,1.581368781626224518e-02,1.833368688821792603e-01,7.146569341421127319e-02
