Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,3.354265987873077393e-01,8.960601687431335449e-02,2.099561244249343872e-01,3.803843259811401367e-01,8.605020642280578613e-01,4.862718880176544189e-01
2.000000000000000000e+00,3.286602199077606201e-01,8.605926483869552612e-02,2.055463641881942749e-01,3.724005222320556641e-01,8.460460901260375977e-01,4.783687591552734375e-01
3.000000000000000000e+00,3.206494748592376709e-01,8.267456293106079102e-02,2.013280987739562988e-01,3.630880117416381836e-01,8.320202231407165527e-01,4.708668589591979980e-01
4.000000000000000000e+00,3.119430541992187500e-01,7.938534021377563477e-02,1.970532536506652832e-01,3.530292212963104248e-01,8.177981972694396973e-01,4.632939696311950684e-01
5.000000000000000000e+00,3.027615249156951904e-01,7.619589567184448242e-02,1.926581263542175293e-01,3.424639999866485596e-01,8.032837510108947754e-01,4.555281102657318115e-01
6.000000000000000000e+00,2.932491600513458252e-01,7.312469929456710815e-02,1.881237626075744629e-01,3.315517604351043701e-01,7.885091900825500488e-01,4.475343823432922363e-01
7.000000000000000000e+00,2.835333347320556641e-01,7.018188387155532837e-02,1.834512799978256226e-01,3.204216957092285156e-01,7.735493183135986328e-01,4.393111169338226318e-01
8.000000000000000000e+00,2.737095355987548828e-01,6.737834215164184570e-02,1.786506921052932739e-01,3.091860413551330566e-01,7.584929466247558594e-01,4.308678805828094482e-01
9.000000000000000000e+00,2.638704478740692139e-01,6.472145020961761475e-02,1.737368255853652954e-01,2.979432046413421631e-01,7.434267401695251465e-01,4.222226738929748535e-01
1.000000000000000000e+01,2.541038095951080322e-01,6.220495700836181641e-02,1.687268912792205811e-01,2.867789864540100098e-01,7.284304499626159668e-01,4.133941531181335449e-01
1.100000000000000000e+01,2.444980442523956299e-01,5.982928350567817688e-02,1.636388152837753296e-01,2.757663130760192871e-01,7.135712504386901855e-01,4.044008553028106689e-01
1.200000000000000000e+01,2.350926697254180908e-01,5.758637562394142151e-02,1.584913879632949829e-01,2.649663388729095459e-01,6.989033222198486328e-01,3.952597081661224365e-01
1.300000000000000000e+01,2.259074747562408447e-01,5.547234416007995605e-02,1.533051431179046631e-01,2.544288933277130127e-01,6.844695210456848145e-01,3.859869539737701416e-01
