Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,2.938580513000488281e-01,1.923680454492568970e-01,1.730591803789138794e-01,3.565631508827209473e-01,1.254981637001037598e+00,4.494588673114776611e-01
2.000000000000000000e+00,2.637505829334259033e-01,1.602312028408050537e-01,1.581120043992996216e-01,3.202764689922332764e-01,1.124149918556213379e+00,4.087534546852111816e-01
3.000000000000000000e+00,2.392552047967910767e-01,1.378373801708221436e-01,1.461355984210968018e-01,2.899190485477447510e-01,1.033136844635009766e+00,3.766116201877593994e-01
4.000000000000000000e+00,2.185223847627639771e-01,1.208103969693183899e-01,1.359781026840209961e-01,2.635942399501800537e-01,9.622008204460144043e-01,3.498565852642059326e-01
5.000000000000000000e+00,2.007728815078735352e-01,1.073204576969146729e-01,1.270913183689117432e-01,2.406774908304214478e-01,9.033654332160949707e-01,3.269809484481811523e-01
6.000000000000000000e+00,1.854602545499801636e-01,9.635423123836517334e-02,1.191634312272071838e-01,2.207214385271072388e-01,8.525947332382202148e-01,3.070816695690155029e-01
7.000000000000000000e+00,1.721530556678771973e-01,8.724627643823623657e-02,1.120014637708663940e-01,2.033055275678634644e-01,8.075952529907226562e-01,2.895545065402984619e-01
8.000000000000000000e+00,1.605013161897659302e-01,7.948058098554611206e-02,1.054702773690223694e-01,1.880338490009307861e-01,7.669702172279357910e-01,2.739666104316711426e-01
9.000000000000000000e+00,1.501428484916687012e-01,7.273527979850769043e-02,9.948197752237319946e-02,1.745495647192001343e-01,7.298204898834228516e-01,2.599970102310180664e-01
1.000000000000000000e+01,1.407182067632675171e-01,6.680071353912353516e-02,9.396398067474365234e-02,1.625440567731857300e-01,6.955431103706359863e-01,2.473984062671661377e-01
1.100000000000000000e+01,1.320321261882781982e-01,6.153171509504318237e-02,8.886250853538513184e-02,1.517596095800399780e-01,6.637157797813415527e-01,2.359757125377655029e-01
1.200000000000000000e+01,1.239622309803962708e-01,5.682247877120971680e-02,8.413672447204589844e-02,1.419863402843475342e-01,6.340303421020507812e-01,2.255713194608688354e-01
1.300000000000000000e+01,1.164271757006645203e-01,5.259209126234054565e-02,7.974760234355926514e-02,1.330562829971313477e-01,6.062526106834411621e-01,2.160557210445404053e-01
1.400000000000000000e+01,1.093677505850791931e-01,4.877401888370513916e-02,7.566685229539871216e-02,1.248368397355079651e-01,5.801964402198791504e-01,2.073203027248382568e-01
1.500000000000000000e+01,1.027280539274215698e-01,4.531639814376831055e-02,7.186552137136459351e-02,1.172239482402801514e-01,5.557086467742919922e-01,1.992720663547515869e-01
1.600000000000000000e+01,9.647418558597564697e-02,4.217790067195892334e-02,6.832165271043777466e-02,1.101363301277160645e-01,5.326594114303588867e-01,1.918313354253768921e-01
1.700000000000000000e+01,9.057507663965225220e-02,3.931912034749984741e-02,6.501228362321853638e-02,1.035103648900985718e-01,5.109351873397827148e-01,1.849284023046493530e-01
1.800000000000000000e+01,8.500755578279495239e-02,3.671232610940933228e-02,6.191907450556755066e-02,9.729608893394470215e-02,4.904355108737945557e-01,1.785023957490921021e-01
1.900000000000000000e+01,7.974690943956375122e-02,3.432855382561683655e-02,5.902366340160369873e-02,9.145396947860717773e-02,4.710701704025268555e-01,1.725000143051147461e-01
2.000000000000000000e+01,7.478801906108856201e-02,3.214621171355247498e-02,5.630958825349807739e-02,8.595253527164459229e-02,4.527573585510253906e-01,1.668737232685089111e-01
2.100000000000000000e+01,7.011789828538894653e-02,3.014524467289447784e-02,5.376328155398368835e-02,8.076637238264083862e-02,4.354231655597686768e-01,1.615817993879318237e-01
2.200000000000000000e+01,6.571599096059799194e-02,2.830701880156993866e-02,5.137046054005622864e-02,7.587469369173049927e-02,4.189993739128112793e-01,1.565878987312316895e-01
2.300000000000000000e+01,6.157090887427330017e-02,2.661802060902118683e-02,4.911877587437629700e-02,7.126042246818542480e-02,4.034245610237121582e-01,1.518591940402984619e-01
2.400000000000000000e+01,5.768601596355438232e-02,2.506296709179878235e-02,4.699800536036491394e-02,6.690917909145355225e-02,3.886419534683227539e-01,1.473669558763504028e-01
