# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,1.007811665534973145e+00,1.032437980175018311e-01,2.967059612274169922e-01,1.002069354057312012e+00,1.732524633407592773e+00,1.138897895812988281e+00
4.000000000000000000e+01,4.606452584266662598e-01,6.505387276411056519e-02,6.356965005397796631e-02,5.124742388725280762e-01,1.038371443748474121e+00,2.337843477725982666e-01
4.000000000000000000e+01,3.483135700225830078e-01,7.174893468618392944e-02,1.360945999622344971e-01,3.956910669803619385e-01,1.263651371002197266e+00,4.897435307502746582e-01
4.000000000000000000e+01,8.153118938207626343e-02,3.595818951725959778e-02,4.816385358572006226e-02,9.364748746156692505e-02,6.760488152503967285e-01,1.841339468955993652e-01
4.000000000000000000e+01,5.215243622660636902e-02,2.918774448335170746e-02,5.707741528749465942e-02,5.847829952836036682e-02,5.270201563835144043e-01,2.121554017066955566e-01
4.000000000000000000e+01,5.606384202837944031e-02,2.743846364319324493e-02,6.182566657662391663e-02,6.492188572883605957e-02,4.891889095306396484e-01,2.246246933937072754e-01
4.000000000000000000e+01,4.176489636301994324e-02,1.900565437972545624e-02,5.569186434149742126e-02,4.836605489253997803e-02,3.613025844097137451e-01,1.983217149972915649e-01
4.000000000000000000e+01,5.582354590296745300e-02,1.927101612091064453e-02,6.042869761586189270e-02,5.561284720897674561e-02,3.645322322845458984e-01,2.187612056732177734e-01
4.000000000000000000e+01,2.804271876811981201e-02,1.639232411980628967e-02,3.443466499447822571e-02,3.282874822616577148e-02,3.191989660263061523e-01,1.259896159172058105e-01
4.000000000000000000e+01,3.508039936423301697e-02,1.544265449047088623e-02,4.782628268003463745e-02,3.906091675162315369e-02,2.947228848934173584e-01,1.669033616781234741e-01
4.000000000000000000e+01,2.754979021847248077e-02,1.512865256518125534e-02,4.368076473474502563e-02,3.116370737552642822e-02,3.039406239986419678e-01,1.589482128620147705e-01
4.000000000000000000e+01,3.316928446292877197e-02,1.275225821882486343e-02,2.592412754893302917e-02,3.749514371156692505e-02,2.527380585670471191e-01,1.023733392357826233e-01
4.000000000000000000e+01,2.610360085964202881e-02,1.370113808661699295e-02,4.439044743776321411e-02,2.786247618496417999e-02,2.729487121105194092e-01,1.564186215400695801e-01
4.000000000000000000e+01,1.962901838123798370e-02,1.427836716175079346e-02,1.956307142972946167e-02,2.362911775708198547e-02,2.681499719619750977e-01,7.229869812726974487e-02
4.000000000000000000e+01,2.768070437014102936e-02,1.390211191028356552e-02,2.947591617703437805e-02,3.139205276966094971e-02,2.611815035343170166e-01,1.078615039587020874e-01
4.000000000000000000e+01,2.106409519910812378e-02,1.376724429428577423e-02,2.115656808018684387e-02,2.314225584268569946e-02,2.568497955799102783e-01,7.779451459646224976e-02
4.000000000000000000e+01,7.333717495203018188e-02,1.925894059240818024e-02,1.706619374454021454e-02,8.017934858798980713e-02,3.597480952739715576e-01,6.799399852752685547e-02
4.000000000000000000e+01,1.736122369766235352e-02,1.287743821740150452e-02,1.719063520431518555e-02,1.999519765377044678e-02,2.480529695749282837e-01,6.475038826465606689e-02
4.000000000000000000e+01,1.712088659405708313e-02,1.258602458983659744e-02,2.854935824871063232e-02,1.949065551161766052e-02,2.404580116271972656e-01,1.043775007128715515e-01
4.000000000000000000e+01,3.537396714091300964e-02,1.409554108977317810e-02,4.089593887329101562e-02,3.764060512185096741e-02,2.602030634880065918e-01,1.444796472787857056e-01
4.000000000000000000e+01,1.245386525988578796e-02,1.188117545098066330e-02,2.017090842127799988e-02,1.496769487857818604e-02,2.274875789880752563e-01,7.536581903696060181e-02
4.000000000000000000e+01,2.092618495225906372e-02,1.344791427254676819e-02,3.488429635763168335e-02,2.491520531475543976e-02,2.529997229576110840e-01,1.225510239601135254e-01
4.000000000000000000e+01,2.015193365514278412e-02,1.168571412563323975e-02,1.345445867627859116e-02,2.173312567174434662e-02,2.259764075279235840e-01,5.303281918168067932e-02
4.000000000000000000e+01,7.115539163351058960e-02,1.267769001424312592e-02,4.845341295003890991e-02,7.394499331712722778e-02,2.349489182233810425e-01,1.712466031312942505e-01
4.000000000000000000e+01,1.327423751354217529e-02,1.188412588089704514e-02,1.579405926167964935e-02,1.451213378459215164e-02,2.291015237569808960e-01,6.087179854512214661e-02
4.000000000000000000e+01,2.074676752090454102e-02,1.143781468272209167e-02,2.178867720067501068e-02,2.313220873475074768e-02,2.271711081266403198e-01,8.159615099430084229e-02
