Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,3.960591256618499756e-01,9.323507547378540039e-02,3.071168363094329834e-01,4.448401927947998047e-01,8.688610792160034180e-01,6.777402758598327637e-01
2.000000000000000000e+00,3.869772553443908691e-01,8.983085304498672485e-02,3.005341589450836182e-01,4.346496462821960449e-01,8.568152785301208496e-01,6.677491664886474609e-01
3.000000000000000000e+00,3.774022459983825684e-01,8.641285449266433716e-02,2.942575812339782715e-01,4.239429235458374023e-01,8.439403772354125977e-01,6.585698723793029785e-01
4.000000000000000000e+00,3.673967421054840088e-01,8.300145715475082397e-02,2.879909276962280273e-01,4.127600789070129395e-01,8.302940726280212402e-01,6.495624184608459473e-01
5.000000000000000000e+00,3.570405840873718262e-01,7.962311059236526489e-02,2.816365063190460205e-01,4.011719524860382080e-01,8.159574270248413086e-01,6.404950618743896484e-01
6.000000000000000000e+00,3.464138805866241455e-01,7.630337774753570557e-02,2.751562893390655518e-01,3.892625868320465088e-01,8.010258674621582031e-01,6.312564611434936523e-01
7.000000000000000000e+00,3.355943262577056885e-01,7.306423038244247437e-02,2.685370147228240967e-01,3.771208226680755615e-01,7.856000661849975586e-01,6.217874288558959961e-01
8.000000000000000000e+00,3.246673345565795898e-01,6.992138922214508057e-02,2.617785930633544922e-01,3.648353219032287598e-01,7.697809934616088867e-01,6.120501160621643066e-01
9.000000000000000000e+00,3.137080371379852295e-01,6.688651442527770996e-02,2.548888325691223145e-01,3.524899482727050781e-01,7.536627054214477539e-01,6.020239591598510742e-01
1.000000000000000000e+01,3.027872741222381592e-01,6.396511942148208618e-02,2.478822022676467896e-01,3.401608467102050781e-01,7.373301982879638672e-01,5.916937589645385742e-01
1.100000000000000000e+01,2.919656634330749512e-01,6.115933880209922791e-02,2.407711893320083618e-01,3.279147148132324219e-01,7.208559513092041016e-01,5.810495615005493164e-01
1.200000000000000000e+01,2.812978923320770264e-01,5.846873298287391663e-02,2.335697263479232788e-01,3.158080875873565674e-01,7.042991518974304199e-01,5.700830817222595215e-01
1.300000000000000000e+01,2.708266973495483398e-01,5.588936060667037964e-02,2.262945026159286499e-01,3.038878738880157471e-01,6.877076625823974609e-01,5.587893724441528320e-01
1.400000000000000000e+01,2.605719268321990967e-01,5.341702699661254883e-02,2.189592570066452026e-01,2.921910285949707031e-01,6.711170673370361328e-01,5.471643805503845215e-01
1.500000000000000000e+01,2.505565285682678223e-01,5.104622617363929749e-02,2.115774452686309814e-01,2.807462513446807861e-01,6.545527577400207520e-01,5.352036356925964355e-01
1.600000000000000000e+01,2.407945841550827026e-01,4.877118393778800964e-02,2.041628360748291016e-01,2.695743143558502197e-01,6.380325555801391602e-01,5.229057073593139648e-01
1.700000000000000000e+01,2.312977612018585205e-01,4.658552259206771851e-02,1.967319548130035400e-01,2.586896121501922607e-01,6.215677261352539062e-01,5.102680325508117676e-01
1.800000000000000000e+01,2.220713198184967041e-01,4.448347911238670349e-02,1.892949491739273071e-01,2.481011152267456055e-01,6.051635146141052246e-01,4.972904324531555176e-01
1.900000000000000000e+01,2.131202667951583862e-01,4.245979711413383484e-02,1.818619072437286377e-01,2.378131747245788574e-01,5.888221263885498047e-01,4.839732646942138672e-01
2.000000000000000000e+01,2.044414877891540527e-01,4.051005095243453979e-02,1.744424253702163696e-01,2.278266251087188721e-01,5.725430250167846680e-01,4.703175127506256104e-01
2.100000000000000000e+01,1.960306167602539062e-01,3.862995281815528870e-02,1.670462489128112793e-01,2.181394398212432861e-01,5.563241839408874512e-01,4.563257098197937012e-01
2.200000000000000000e+01,1.878827810287475586e-01,3.681654855608940125e-02,1.596843153238296509e-01,2.087470740079879761e-01,5.401620268821716309e-01,4.420027434825897217e-01
2.300000000000000000e+01,1.799820512533187866e-01,3.506725654006004333e-02,1.523647308349609375e-01,1.996436119079589844e-01,5.240541100502014160e-01,4.273538291454315186e-01
2.400000000000000000e+01,1.723245978355407715e-01,3.337837755680084229e-02,1.450945883989334106e-01,1.908215731382369995e-01,5.079979300498962402e-01,4.123854339122772217e-01
2.500000000000000000e+01,1.648987531661987305e-01,3.174388036131858826e-02,1.378819048404693604e-01,1.822726130485534668e-01,4.919917285442352295e-01,3.971079885959625244e-01
2.600000000000000000e+01,1.576988548040390015e-01,3.016092255711555481e-02,1.307349801063537598e-01,1.739876717329025269e-01,4.760353565216064453e-01,3.815321326255798340e-01
2.700000000000000000e+01,1.507138907909393311e-01,2.862801216542720795e-02,1.236595809459686279e-01,1.659571975469589233e-01,4.601308703422546387e-01,3.656715154647827148e-01
2.800000000000000000e+01,1.439344137907028198e-01,2.714416198432445526e-02,1.166615858674049377e-01,1.581711471080780029e-01,4.442819058895111084e-01,3.495418429374694824e-01
2.900000000000000000e+01,1.373499482870101929e-01,2.570752799510955811e-02,1.097491309046745300e-01,1.506191343069076538e-01,4.284950792789459229e-01,3.331618905067443848e-01
3.000000000000000000e+01,1.309435516595840454e-01,2.431751042604446411e-02,1.029301509261131287e-01,1.432903409004211426e-01,4.127798676490783691e-01,3.165526688098907471e-01
3.100000000000000000e+01,1.247024685144424438e-01,2.297397702932357788e-02,9.621211141347885132e-02,1.361734420061111450e-01,3.971488475799560547e-01,2.997390031814575195e-01
3.200000000000000000e+01,1.186298131942749023e-01,2.167702279984951019e-02,8.960193395614624023e-02,1.292563676834106445e-01,3.816183507442474365e-01,2.827484309673309326e-01
3.300000000000000000e+01,1.127123683691024780e-01,2.042672038078308105e-02,8.310842514038085938e-02,1.225261688232421875e-01,3.662089109420776367e-01,2.656126320362091064e-01
3.400000000000000000e+01,1.069297716021537781e-01,1.922442391514778137e-02,7.673909515142440796e-02,1.159685999155044556e-01,3.509454429149627686e-01,2.483674436807632446e-01
3.500000000000000000e+01,1.012598052620887756e-01,1.807189732789993286e-02,7.050469517707824707e-02,1.095679253339767456e-01,3.358582854270935059e-01,2.310522496700286865e-01
3.600000000000000000e+01,9.569902718067169189e-02,1.696777157485485077e-02,6.441459804773330688e-02,1.033059582114219666e-01,3.209827840328216553e-01,2.137140184640884399e-01
3.700000000000000000e+01,9.022127836942672729e-02,1.591159217059612274e-02,5.847918242216110229e-02,9.716192632913589478e-02,3.063605725765228271e-01,1.964033842086791992e-01
3.800000000000000000e+01,8.480077981948852539e-02,1.490388158708810806e-02,5.271022394299507141e-02,9.111134707927703857e-02,2.920396924018859863e-01,1.791798323392868042e-01
3.900000000000000000e+01,7.941040396690368652e-02,1.394567545503377914e-02,4.712120071053504944e-02,8.512555062770843506e-02,2.780749201774597168e-01,1.621102541685104370e-01
4.000000000000000000e+01,7.400606572628021240e-02,1.303803734481334686e-02,4.172559827566146851e-02,7.917030900716781616e-02,2.645274400711059570e-01,1.452732533216476440e-01
4.100000000000000000e+01,6.854055821895599365e-02,1.218184735625982285e-02,3.653963282704353333e-02,7.320527732372283936e-02,2.514646649360656738e-01,1.287608146667480469e-01
4.200000000000000000e+01,6.296312808990478516e-02,1.137886196374893188e-02,3.158220276236534119e-02,6.718277931213378906e-02,2.389593273401260376e-01,1.126832664012908936e-01
4.300000000000000000e+01,5.722509697079658508e-02,1.062966138124465942e-02,2.687404118478298187e-02,6.104788556694984436e-02,2.270871698856353760e-01,9.717616438865661621e-02
4.400000000000000000e+01,5.125692114233970642e-02,9.933326393365859985e-03,2.243896760046482086e-02,5.473919212818145752e-02,2.159244120121002197e-01,8.241263031959533691e-02
4.500000000000000000e+01,4.498063027858734131e-02,9.290493093430995941e-03,1.830645836889743805e-02,4.819327965378761292e-02,2.055429220199584961e-01,6.862212717533111572e-02
4.600000000000000000e+01,3.830444067716598511e-02,8.703958243131637573e-03,1.457584649324417114e-02,4.135954007506370544e-02,1.960055828094482422e-01,5.612712353467941284e-02
4.700000000000000000e+01,3.136513754725456238e-02,8.188551291823387146e-03,1.136720180511474609e-02,3.424199298024177551e-02,1.873606592416763306e-01,4.539730027318000793e-02
4.800000000000000000e+01,2.431054599583148956e-02,7.738436106592416763e-03,8.750360459089279175e-03,2.703692391514778137e-02,1.796395331621170044e-01,3.710448741912841797e-02
4.900000000000000000e+01,1.795388944447040558e-02,7.345866411924362183e-03,6.951397750526666641e-03,2.060921490192413330e-02,1.728603839874267578e-01,3.202999755740165710e-02
5.000000000000000000e+01,1.711525954306125641e-02,7.006346248090267181e-03,6.559567060321569443e-03,1.779660023748874664e-02,1.670499294996261597e-01,3.054530173540115356e-02
