Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,3.685042858123779297e-01,8.436957746744155884e-02,1.517055034637451172e-01,4.148570597171783447e-01,8.087593913078308105e-01,3.603560328483581543e-01
2.000000000000000000e+00,3.058741092681884766e-01,7.956932485103607178e-02,1.479113101959228516e-01,3.538877665996551514e-01,7.763339877128601074e-01,3.518571555614471436e-01
3.000000000000000000e+00,2.736410200595855713e-01,7.520429044961929321e-02,1.443014591932296753e-01,3.167349994182586670e-01,7.489508390426635742e-01,3.441464602947235107e-01
4.000000000000000000e+00,2.512451708316802979e-01,7.102335244417190552e-02,1.406151801347732544e-01,2.891631126403808594e-01,7.231548428535461426e-01,3.364292979240417480e-01
5.000000000000000000e+00,2.333871126174926758e-01,6.698944419622421265e-02,1.367999017238616943e-01,2.666780352592468262e-01,6.979995965957641602e-01,3.285350799560546875e-01
6.000000000000000000e+00,2.180750668048858643e-01,6.310657411813735962e-02,1.328492462635040283e-01,2.473124414682388306e-01,6.731764674186706543e-01,3.204300105571746826e-01
7.000000000000000000e+00,2.043124288320541382e-01,5.938752368092536926e-02,1.287732869386672974e-01,2.300572395324707031e-01,6.486093997955322266e-01,3.121245801448822021e-01
8.000000000000000000e+00,1.916544586420059204e-01,5.584193766117095947e-02,1.245883926749229431e-01,2.143449336290359497e-01,6.243184804916381836e-01,3.036432564258575439e-01
9.000000000000000000e+00,1.797998547554016113e-01,5.247615277767181396e-02,1.203156113624572754e-01,1.998366862535476685e-01,6.003609895706176758e-01,2.950167953968048096e-01
1.000000000000000000e+01,1.686044186353683472e-01,4.929350689053535461e-02,1.159743517637252808e-01,1.863211691379547119e-01,5.768061280250549316e-01,2.862753272056579590e-01
1.100000000000000000e+01,1.579828411340713501e-01,4.629237204790115356e-02,1.115842536091804504e-01,1.736615449190139771e-01,5.537189245223999023e-01,2.774466872215270996e-01
1.200000000000000000e+01,1.478806585073471069e-01,4.346750304102897644e-02,1.071669906377792358e-01,1.617653220891952515e-01,5.311540961265563965e-01,2.685565948486328125e-01
1.300000000000000000e+01,1.382667273283004761e-01,4.081194475293159485e-02,1.027410179376602173e-01,1.505672633647918701e-01,5.091553926467895508e-01,2.596277594566345215e-01
1.400000000000000000e+01,1.291201859712600708e-01,3.831638395786285400e-02,9.832431375980377197e-02,1.400187909603118896e-01,4.877536892890930176e-01,2.506810724735260010e-01
1.500000000000000000e+01,1.204279661178588867e-01,3.597194328904151917e-02,9.393347799777984619e-02,1.300817430019378662e-01,4.669688940048217773e-01,2.417345345020294189e-01
1.600000000000000000e+01,1.121750846505165100e-01,3.376957774162292480e-02,8.958388864994049072e-02,1.207240968942642212e-01,4.468115568161010742e-01,2.328053414821624756e-01
1.700000000000000000e+01,1.043480336666107178e-01,3.169981390237808228e-02,8.528874814510345459e-02,1.119179502129554749e-01,4.272852241992950439e-01,2.239085286855697632e-01
1.800000000000000000e+01,9.693719446659088135e-02,2.975390851497650146e-02,8.106054365634918213e-02,1.036378517746925354e-01,4.083870351314544678e-01,2.150585204362869263e-01
1.900000000000000000e+01,8.992922306060791016e-02,2.792386710643768311e-02,7.690980285406112671e-02,9.586017578840255737e-02,3.901105523109436035e-01,2.062691152095794678e-01
2.000000000000000000e+01,8.331035822629928589e-02,2.620196528732776642e-02,7.284545153379440308e-02,8.856247365474700928e-02,3.724463284015655518e-01,1.975528895854949951e-01
2.100000000000000000e+01,7.706885039806365967e-02,2.458030171692371368e-02,6.887582689523696899e-02,8.172303438186645508e-02,3.553831577301025391e-01,1.889221072196960449e-01
2.200000000000000000e+01,7.119102030992507935e-02,2.305188402533531189e-02,6.500802934169769287e-02,7.532135397195816040e-02,3.389088809490203857e-01,1.803893297910690308e-01
2.300000000000000000e+01,6.566606462001800537e-02,2.161097340285778046e-02,6.124722212553024292e-02,6.933747231960296631e-02,3.230110406875610352e-01,1.719658672809600830e-01
2.400000000000000000e+01,6.047777831554412842e-02,2.025382593274116516e-02,5.759824067354202271e-02,6.375230103731155396e-02,3.076776564121246338e-01,1.636630594730377197e-01
2.500000000000000000e+01,5.561198666691780090e-02,1.897709630429744720e-02,5.406451597809791565e-02,5.854751542210578918e-02,2.928968071937561035e-01,1.554923355579376221e-01
2.600000000000000000e+01,5.105733126401901245e-02,1.777463778853416443e-02,5.064889416098594666e-02,5.370577797293663025e-02,2.786571383476257324e-01,1.474649012088775635e-01
2.700000000000000000e+01,4.680017754435539246e-02,1.664173603057861328e-02,4.735291004180908203e-02,4.921048134565353394e-02,2.649488449096679688e-01,1.395916640758514404e-01
2.800000000000000000e+01,4.282869026064872742e-02,1.557385735213756561e-02,4.417818412184715271e-02,4.504605382680892944e-02,2.517623901367187500e-01,1.318834573030471802e-01
2.900000000000000000e+01,3.912948444485664368e-02,1.456669904291629791e-02,4.112528637051582336e-02,4.119775816798210144e-02,2.390893399715423584e-01,1.243512257933616638e-01
3.000000000000000000e+01,3.568962961435317993e-02,1.361687667667865753e-02,3.819459676742553711e-02,3.765197098255157471e-02,2.269224673509597778e-01,1.170058250427246094e-01
3.100000000000000000e+01,3.250235691666603088e-02,1.272116042673587799e-02,3.538551181554794312e-02,3.439582139253616333e-02,2.152549624443054199e-01,1.098580881953239441e-01
3.200000000000000000e+01,2.955529838800430298e-02,1.187881920486688614e-02,3.269751369953155518e-02,3.141756728291511536e-02,2.040814459323883057e-01,1.029192581772804260e-01
