# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,1.002005100250244141e+00,5.887793004512786865e-02,2.764825820922851562e-01,9.978240132331848145e-01,9.621725678443908691e-01,1.008935093879699707e+00
4.000000000000000000e+01,4.108662009239196777e-01,6.759411096572875977e-02,5.886935442686080933e-02,4.380116760730743408e-01,1.141241431236267090e+00,2.130922526121139526e-01
4.000000000000000000e+01,4.129732847213745117e-01,6.097586825489997864e-02,4.980699345469474792e-02,4.548971056938171387e-01,9.868358969688415527e-01,1.779432743787765503e-01
4.000000000000000000e+01,4.001699388027191162e-01,6.120421737432479858e-02,5.323509499430656433e-02,4.430887103080749512e-01,9.889576435089111328e-01,1.886290609836578369e-01
4.000000000000000000e+01,4.128820896148681641e-01,6.130891665816307068e-02,4.164423048496246338e-02,4.526994228363037109e-01,9.901478290557861328e-01,1.534615010023117065e-01
4.000000000000000000e+01,3.854493796825408936e-01,6.115798279643058777e-02,3.482380509376525879e-02,4.312148988246917725e-01,9.867721796035766602e-01,1.340246796607971191e-01
4.000000000000000000e+01,1.065011098980903625e-01,4.445464909076690674e-02,4.905379563570022583e-02,1.210532784461975098e-01,7.710517048835754395e-01,2.044346332550048828e-01
4.000000000000000000e+01,8.929309993982315063e-02,3.108442947268486023e-02,3.402050957083702087e-02,9.221806377172470093e-02,5.797177553176879883e-01,1.326841413974761963e-01
4.000000000000000000e+01,4.936588183045387268e-02,3.084680251777172089e-02,3.258003666996955872e-02,5.873821675777435303e-02,5.495359301567077637e-01,1.261598616838455200e-01
4.000000000000000000e+01,4.706257581710815430e-02,2.795808017253875732e-02,3.063230589032173157e-02,5.337490141391754150e-02,4.971908926963806152e-01,1.175620853900909424e-01
4.000000000000000000e+01,4.449326917529106140e-02,2.724559977650642395e-02,3.540974110364913940e-02,4.937818646430969238e-02,4.876505434513092041e-01,1.331939995288848877e-01
4.000000000000000000e+01,7.759866863489151001e-02,2.649188786745071411e-02,3.928833082318305969e-02,8.742560446262359619e-02,4.671295583248138428e-01,1.493717432022094727e-01
4.000000000000000000e+01,4.163069278001785278e-02,2.510755136609077454e-02,3.607631102204322815e-02,4.705229774117469788e-02,4.454551339149475098e-01,1.345839202404022217e-01
4.000000000000000000e+01,5.559865757822990417e-02,2.286971360445022583e-02,3.886808454990386963e-02,6.052216514945030212e-02,4.001216590404510498e-01,1.431161761283874512e-01
4.000000000000000000e+01,3.114590793848037720e-02,2.048583328723907471e-02,3.624412044882774353e-02,3.320050239562988281e-02,3.614919781684875488e-01,1.344594657421112061e-01
4.000000000000000000e+01,4.128379002213478088e-02,2.061369456350803375e-02,3.288254514336585999e-02,4.358058050274848938e-02,3.612752556800842285e-01,1.228372156620025635e-01
4.000000000000000000e+01,3.347790986299514771e-02,2.026326581835746765e-02,3.389106318354606628e-02,3.731713443994522095e-02,3.629315197467803955e-01,1.259163916110992432e-01
4.000000000000000000e+01,3.184484317898750305e-02,1.886130124330520630e-02,3.351969644427299500e-02,3.569976985454559326e-02,3.435443639755249023e-01,1.255019158124923706e-01
4.000000000000000000e+01,4.007010161876678467e-02,1.856167241930961609e-02,3.814836591482162476e-02,4.379660263657569885e-02,3.289085924625396729e-01,1.385333240032196045e-01
4.000000000000000000e+01,2.118189260363578796e-02,1.759278960525989532e-02,3.259512037038803101e-02,2.331680990755558014e-02,3.083190917968750000e-01,1.219228804111480713e-01
4.000000000000000000e+01,2.227121591567993164e-02,1.543493382632732391e-02,3.210101649165153503e-02,2.575657889246940613e-02,2.714322507381439209e-01,1.184532120823860168e-01
4.000000000000000000e+01,1.872266456484794617e-02,1.532649528235197067e-02,2.806189842522144318e-02,2.051396667957305908e-02,2.761077284812927246e-01,1.052971333265304565e-01
4.000000000000000000e+01,2.457872033119201660e-02,1.742739230394363403e-02,2.516472712159156799e-02,2.685573697090148926e-02,2.916777729988098145e-01,9.503626078367233276e-02
4.000000000000000000e+01,2.306860499083995819e-02,1.272394601255655289e-02,2.864847704768180847e-02,2.508187480270862579e-02,2.377058565616607666e-01,1.081017851829528809e-01
4.000000000000000000e+01,1.974640041589736938e-02,1.204635761678218842e-02,3.726441413164138794e-02,2.092452719807624817e-02,2.209604233503341675e-01,1.321763992309570312e-01
4.000000000000000000e+01,5.179800465703010559e-02,1.634185388684272766e-02,3.617445752024650574e-02,6.162382289767265320e-02,2.871893942356109619e-01,1.361057758331298828e-01
