# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,1.023338317871093750e+00,1.093428134918212891e-01,2.195860594511032104e-01,1.013796806335449219e+00,1.783062815666198730e+00,8.113269209861755371e-01
4.000000000000000000e+01,4.929713308811187744e-01,7.218917459249496460e-02,6.827577203512191772e-02,5.322002172470092773e-01,1.240957856178283691e+00,2.503229081630706787e-01
4.000000000000000000e+01,1.296139210462570190e-01,4.923234134912490845e-02,4.841000214219093323e-02,1.579823046922683716e-01,8.057887554168701172e-01,2.033998817205429077e-01
4.000000000000000000e+01,7.430700957775115967e-02,3.537338599562644958e-02,5.395732447504997253e-02,8.607931435108184814e-02,5.861210823059082031e-01,2.013857215642929077e-01
4.000000000000000000e+01,4.290572181344032288e-02,2.467849850654602051e-02,4.507471621036529541e-02,4.845731705427169800e-02,4.276597499847412109e-01,1.707633137702941895e-01
4.000000000000000000e+01,2.975668385624885559e-02,1.899128034710884094e-02,3.731330111622810364e-02,3.457057103514671326e-02,3.455256819725036621e-01,1.413465589284896851e-01
4.000000000000000000e+01,3.127260878682136536e-02,1.700394600629806519e-02,2.377379126846790314e-02,3.633478656411170959e-02,3.099196553230285645e-01,9.131852537393569946e-02
4.000000000000000000e+01,2.437565289437770844e-02,1.418652385473251343e-02,2.761404775083065033e-02,2.660020440816879272e-02,2.745723724365234375e-01,1.017706394195556641e-01
4.000000000000000000e+01,2.289795875549316406e-02,1.354037038981914520e-02,2.049472741782665253e-02,2.486978471279144287e-02,2.591172456741333008e-01,7.758226990699768066e-02
4.000000000000000000e+01,2.512516640126705170e-02,1.312606036663055420e-02,2.355448715388774872e-02,2.787402831017971039e-02,2.447741925716400146e-01,8.633891493082046509e-02
4.000000000000000000e+01,5.592900514602661133e-02,1.186344027519226074e-02,3.160231932997703552e-02,5.928064882755279541e-02,2.321185171604156494e-01,1.191044226288795471e-01
4.000000000000000000e+01,2.630179189145565033e-02,1.149598322808742523e-02,1.917071640491485596e-02,2.786169387400150299e-02,2.262252271175384521e-01,7.148127257823944092e-02
4.000000000000000000e+01,2.549123950302600861e-02,1.120031904429197311e-02,3.005930222570896149e-02,2.653116360306739807e-02,2.210648506879806519e-01,1.057850196957588196e-01
4.000000000000000000e+01,1.995153166353702545e-02,1.041100919246673584e-02,2.058201283216476440e-02,2.110001444816589355e-02,2.048302739858627319e-01,7.626186311244964600e-02
4.000000000000000000e+01,1.890429295599460602e-02,9.995143860578536987e-03,1.849507167935371399e-02,2.014243789017200470e-02,1.933077722787857056e-01,6.767134368419647217e-02
4.000000000000000000e+01,2.107801474630832672e-02,8.732888847589492798e-03,2.083077095448970795e-02,2.169420197606086731e-02,1.774783134460449219e-01,7.717591524124145508e-02
4.000000000000000000e+01,1.871990598738193512e-02,9.065494872629642487e-03,1.723571121692657471e-02,1.954571530222892761e-02,1.768686771392822266e-01,6.429756432771682739e-02
4.000000000000000000e+01,1.855371706187725067e-02,8.558748289942741394e-03,1.992451213300228119e-02,2.059990726411342621e-02,1.692444831132888794e-01,7.471117377281188965e-02
4.000000000000000000e+01,2.004118822515010834e-02,8.404403924942016602e-03,1.961307041347026825e-02,2.135822921991348267e-02,1.638050079345703125e-01,7.106365263462066650e-02
4.000000000000000000e+01,2.539797499775886536e-02,9.517138823866844177e-03,1.959542185068130493e-02,2.632316946983337402e-02,1.836852282285690308e-01,6.891183555126190186e-02
4.000000000000000000e+01,1.643419265747070312e-02,7.003291510045528412e-03,1.781811565160751343e-02,1.735800877213478088e-02,1.460906863212585449e-01,6.483962386846542358e-02
4.000000000000000000e+01,2.599955536425113678e-02,1.048463489860296249e-02,2.740878239274024963e-02,3.135157376527786255e-02,1.902001202106475830e-01,1.025490462779998779e-01
4.000000000000000000e+01,1.584467478096485138e-02,6.730633322149515152e-03,1.508514676243066788e-02,1.685130968689918518e-02,1.400377303361892700e-01,5.484570562839508057e-02
4.000000000000000000e+01,3.570371866226196289e-02,1.367935352027416229e-02,3.776263073086738586e-02,4.148538410663604736e-02,2.349046766757965088e-01,1.385061293840408325e-01
4.000000000000000000e+01,1.553024444729089737e-02,6.722807884216308594e-03,1.486685592681169510e-02,1.631671935319900513e-02,1.372883021831512451e-01,5.378826707601547241e-02
4.000000000000000000e+01,1.428647805005311966e-02,6.186996586620807648e-03,1.515829190611839294e-02,1.510607637465000153e-02,1.262579113245010376e-01,5.468942970037460327e-02
