Re,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
1.000000000000000000e+00,2.521743774414062500e-01,1.030778586864471436e-01,1.459859460592269897e-01,3.089666068553924561e-01,9.088408350944519043e-01,3.592946231365203857e-01
2.000000000000000000e+00,2.355827689170837402e-01,9.205066412687301636e-02,1.405014097690582275e-01,2.829796373844146729e-01,8.634309172630310059e-01,3.485603332519531250e-01
3.000000000000000000e+00,2.256584912538528442e-01,8.531299978494644165e-02,1.366743594408035278e-01,2.657167315483093262e-01,8.283033370971679688e-01,3.406855165958404541e-01
4.000000000000000000e+00,2.176066190004348755e-01,7.992358505725860596e-02,1.333583742380142212e-01,2.519139349460601807e-01,7.975281476974487305e-01,3.335303962230682373e-01
5.000000000000000000e+00,2.097759097814559937e-01,7.512657344341278076e-02,1.301837265491485596e-01,2.397020310163497925e-01,7.689341306686401367e-01,3.264755606651306152e-01
6.000000000000000000e+00,2.018177360296249390e-01,7.068461924791336060e-02,1.270043253898620605e-01,2.282842546701431274e-01,7.415550947189331055e-01,3.193088173866271973e-01
7.000000000000000000e+00,1.935830861330032349e-01,6.648624688386917114e-02,1.237527951598167419e-01,2.173020392656326294e-01,7.149331569671630859e-01,3.119629621505737305e-01
8.000000000000000000e+00,1.851819753646850586e-01,6.250318884849548340e-02,1.204046383500099182e-01,2.065990716218948364e-01,6.888565421104431152e-01,3.044278621673583984e-01
9.000000000000000000e+00,1.766383349895477295e-01,5.872195959091186523e-02,1.169498786330223083e-01,1.961180269718170166e-01,6.632370948791503906e-01,2.967194914817810059e-01
1.000000000000000000e+01,1.680561453104019165e-01,5.514132604002952576e-02,1.133846789598464966e-01,1.858501434326171875e-01,6.380518674850463867e-01,2.888620495796203613e-01
1.100000000000000000e+01,1.595295071601867676e-01,5.174934864044189453e-02,1.097153797745704651e-01,1.758094578981399536e-01,6.133081912994384766e-01,2.808826863765716553e-01
1.200000000000000000e+01,1.510955542325973511e-01,4.854015260934829712e-02,1.059616953134536743e-01,1.660188883543014526e-01,5.890256166458129883e-01,2.728072404861450195e-01
1.300000000000000000e+01,1.428039968013763428e-01,4.550710320472717285e-02,1.021458730101585388e-01,1.565031260251998901e-01,5.652273893356323242e-01,2.646604776382446289e-01
1.400000000000000000e+01,1.346953809261322021e-01,4.264304041862487793e-02,9.828799962997436523e-02,1.472845673561096191e-01,5.419337153434753418e-01,2.564647197723388672e-01
1.500000000000000000e+01,1.268032193183898926e-01,3.993939608335494995e-02,9.440745413303375244e-02,1.383818089962005615e-01,5.191605091094970703e-01,2.482394725084304810e-01
1.600000000000000000e+01,1.191665008664131165e-01,3.738820180296897888e-02,9.052198380231857300e-02,1.298087239265441895e-01,4.969192445278167725e-01,2.400028258562088013e-01
1.700000000000000000e+01,1.117966920137405396e-01,3.498058393597602844e-02,8.664836734533309937e-02,1.215750351548194885e-01,4.752163290977478027e-01,2.317708432674407959e-01
1.800000000000000000e+01,1.047049462795257568e-01,3.270939365029335022e-02,8.280150592327117920e-02,1.136861667037010193e-01,4.540540874004364014e-01,2.235580980777740479e-01
1.900000000000000000e+01,9.789808839559555054e-02,3.056581504642963409e-02,7.899553328752517700e-02,1.061441749334335327e-01,4.334324002265930176e-01,2.153787314891815186e-01
2.000000000000000000e+01,9.138020128011703491e-02,2.854058146476745605e-02,7.524195313453674316e-02,9.894797950983047485e-02,4.133487641811370850e-01,2.072449326515197754e-01
2.100000000000000000e+01,8.515283465385437012e-02,2.662738971412181854e-02,7.155136764049530029e-02,9.209413081407546997e-02,3.937991261482238770e-01,1.991687119007110596e-01
2.200000000000000000e+01,7.921160012483596802e-02,2.481983974575996399e-02,6.793265044689178467e-02,8.557725697755813599e-02,3.747791051864624023e-01,1.911620795726776123e-01
2.300000000000000000e+01,7.355590909719467163e-02,2.311074174940586090e-02,6.439362466335296631e-02,7.939048111438751221e-02,3.562838435173034668e-01,1.832355856895446777e-01
2.400000000000000000e+01,6.818653643131256104e-02,2.149583213031291962e-02,6.094118580222129822e-02,7.352600246667861938e-02,3.383093774318695068e-01,1.753998398780822754e-01
2.500000000000000000e+01,6.309361755847930908e-02,1.996960863471031189e-02,5.758097395300865173e-02,6.797492504119873047e-02,3.208518922328948975e-01,1.676653623580932617e-01
2.600000000000000000e+01,5.826771259307861328e-02,1.852764002978801727e-02,5.431728437542915344e-02,6.272824108600616455e-02,3.039088249206542969e-01,1.600420325994491577e-01
2.700000000000000000e+01,5.370263755321502686e-02,1.716663874685764313e-02,5.115432292222976685e-02,5.777644738554954529e-02,2.874784171581268311e-01,1.525397300720214844e-01
2.800000000000000000e+01,4.939057677984237671e-02,1.588311232626438141e-02,4.809506237506866455e-02,5.311016365885734558e-02,2.715606689453125000e-01,1.451677531003952026e-01
2.900000000000000000e+01,4.532292485237121582e-02,1.467451639473438263e-02,4.514195024967193604e-02,4.872004315257072449e-02,2.561566531658172607e-01,1.379357129335403442e-01
3.000000000000000000e+01,4.150350019335746765e-02,1.353924255818128586e-02,4.229644313454627991e-02,4.459704831242561340e-02,2.412691414356231689e-01,1.308523416519165039e-01
3.100000000000000000e+01,3.792044520378112793e-02,1.247678883373737335e-02,3.955956175923347473e-02,4.073248058557510376e-02,2.269027531147003174e-01,1.239264383912086487e-01
3.200000000000000000e+01,3.456426411867141724e-02,1.148599106818437576e-02,3.693199902772903442e-02,3.711829707026481628e-02,2.130637764930725098e-01,1.171667203307151794e-01
3.300000000000000000e+01,3.142558410763740540e-02,1.056608092039823532e-02,3.441388905048370361e-02,3.374698758125305176e-02,1.997604817152023315e-01,1.105815619230270386e-01
3.400000000000000000e+01,2.850835025310516357e-02,9.716746397316455841e-03,3.200521320104598999e-02,3.061192482709884644e-02,1.870035380125045776e-01,1.041791662573814392e-01
