# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,1.260071754455566406e+00,1.369785964488983154e-01,3.917321860790252686e-01,1.210176229476928711e+00,2.171559810638427734e+00,1.348169922828674316e+00
4.000000000000000000e+01,2.932846546173095703e-01,6.564639508724212646e-02,1.048074737191200256e-01,3.494341671466827393e-01,1.120467782020568848e+00,3.910297453403472900e-01
4.000000000000000000e+01,1.976263970136642456e-01,4.897026345133781433e-02,5.223803222179412842e-02,2.366259843111038208e-01,8.649375438690185547e-01,2.011321038007736206e-01
4.000000000000000000e+01,1.597222536802291870e-01,4.873272031545639038e-02,4.024793580174446106e-02,1.904858350753784180e-01,8.731108307838439941e-01,1.631357520818710327e-01
4.000000000000000000e+01,1.217536628246307373e-01,4.756585508584976196e-02,3.038900159299373627e-02,1.358357816934585571e-01,8.501591086387634277e-01,1.208796352148056030e-01
4.000000000000000000e+01,1.344976425170898438e-01,3.830858692526817322e-02,3.081640973687171936e-02,1.437545567750930786e-01,7.075610756874084473e-01,1.182167828083038330e-01
4.000000000000000000e+01,9.059917181730270386e-02,2.884764783084392548e-02,3.336140140891075134e-02,9.802778065204620361e-02,5.549653172492980957e-01,1.267051994800567627e-01
4.000000000000000000e+01,1.060760989785194397e-01,2.555085346102714539e-02,3.565289080142974854e-02,1.146894842386245728e-01,4.846911132335662842e-01,1.295890361070632935e-01
4.000000000000000000e+01,9.676217287778854370e-02,2.113517932593822479e-02,2.912562526762485504e-02,1.035618111491203308e-01,4.231384694576263428e-01,1.077200919389724731e-01
4.000000000000000000e+01,1.091577783226966858e-01,2.305694669485092163e-02,4.186641052365303040e-02,1.164036169648170471e-01,4.411471486091613770e-01,1.614097356796264648e-01
4.000000000000000000e+01,1.802471727132797241e-01,2.877026610076427460e-02,6.738881766796112061e-02,2.093306779861450195e-01,5.439221262931823730e-01,2.615550458431243896e-01
4.000000000000000000e+01,1.275005340576171875e-01,1.891942881047725677e-02,3.281071037054061890e-02,1.386374980211257935e-01,3.774805963039398193e-01,1.230944097042083740e-01
4.000000000000000000e+01,9.496811777353286743e-02,1.771163940429687500e-02,4.165678843855857849e-02,1.009526252746582031e-01,3.513067364692687988e-01,1.539079397916793823e-01
4.000000000000000000e+01,9.680659323930740356e-02,1.722459122538566589e-02,3.542238846421241760e-02,1.028907746076583862e-01,3.412949144840240479e-01,1.317725628614425659e-01
4.000000000000000000e+01,1.051335930824279785e-01,2.140552364289760590e-02,3.119700960814952850e-02,1.105926260352134705e-01,3.778986632823944092e-01,1.134373918175697327e-01
4.000000000000000000e+01,8.757723122835159302e-02,1.903002336621284485e-02,4.785342887043952942e-02,9.274389594793319702e-02,3.694854378700256348e-01,1.669121384620666504e-01
4.000000000000000000e+01,9.415633231401443481e-02,1.641064509749412537e-02,4.400363191962242126e-02,9.987901896238327026e-02,3.244804143905639648e-01,1.562943160533905029e-01
4.000000000000000000e+01,9.710069745779037476e-02,1.579918153584003448e-02,3.951349481940269470e-02,1.026034802198410034e-01,3.055485188961029053e-01,1.418587416410446167e-01
4.000000000000000000e+01,1.273648738861083984e-01,2.259559556841850281e-02,4.363928362727165222e-02,1.331413090229034424e-01,4.061525762081146240e-01,1.600206047296524048e-01
4.000000000000000000e+01,9.297476708889007568e-02,1.584007032215595245e-02,4.229171946644783020e-02,9.877336025238037109e-02,3.116674125194549561e-01,1.494127362966537476e-01
4.000000000000000000e+01,9.361204504966735840e-02,1.469106134027242661e-02,4.030657932162284851e-02,9.838616847991943359e-02,2.948285043239593506e-01,1.421247422695159912e-01
4.000000000000000000e+01,8.997444063425064087e-02,1.372133661061525345e-02,4.565655440092086792e-02,9.620942175388336182e-02,2.776906192302703857e-01,1.606466323137283325e-01
4.000000000000000000e+01,1.057238653302192688e-01,1.414780598133802414e-02,3.851795196533203125e-02,1.106545254588127136e-01,2.855800986289978027e-01,1.362908035516738892e-01
4.000000000000000000e+01,6.542133539915084839e-02,1.678326725959777832e-02,2.719411626458168030e-02,7.410443574190139771e-02,3.233797550201416016e-01,9.691624343395233154e-02
4.000000000000000000e+01,7.373195886611938477e-02,1.390861812978982925e-02,5.067943409085273743e-02,7.956892997026443481e-02,2.824352383613586426e-01,1.754635423421859741e-01
4.000000000000000000e+01,7.400606572628021240e-02,1.303803734481334686e-02,4.172559827566146851e-02,7.917030900716781616e-02,2.645274400711059570e-01,1.452732533216476440e-01
