# Re_ref,l1_u,l1_v,l1_p,l2_u,l2_v,l2_p
4.000000000000000000e+01,9.939850568771362305e-01,6.249406561255455017e-02,1.895595937967300415e-01,9.898952245712280273e-01,1.010066151618957520e+00,7.051634788513183594e-01
4.000000000000000000e+01,4.608144164085388184e-01,6.470259279012680054e-02,9.823779016733169556e-02,4.926007688045501709e-01,1.032688617706298828e+00,3.613587319850921631e-01
4.000000000000000000e+01,1.024424284696578979e-01,5.495646968483924866e-02,6.597330421209335327e-02,1.177245676517486572e-01,9.169872403144836426e-01,2.487831413745880127e-01
4.000000000000000000e+01,5.126857757568359375e-02,2.988731674849987030e-02,2.833951450884342194e-02,6.112296134233474731e-02,5.214048624038696289e-01,1.092043071985244751e-01
4.000000000000000000e+01,4.334126412868499756e-02,2.733919396996498108e-02,2.861769124865531921e-02,4.908441752195358276e-02,4.669131040573120117e-01,1.083113923668861389e-01
4.000000000000000000e+01,5.176499113440513611e-02,1.772318407893180847e-02,4.019378498196601868e-02,5.496593937277793884e-02,3.201667964458465576e-01,1.474201530218124390e-01
4.000000000000000000e+01,3.415355086326599121e-02,1.685114204883575439e-02,2.545209415256977081e-02,3.709098696708679199e-02,2.933225035667419434e-01,9.482087194919586182e-02
4.000000000000000000e+01,1.015971824526786804e-01,1.768596470355987549e-02,2.856216952204704285e-02,1.112730577588081360e-01,3.118778467178344727e-01,1.070603579282760620e-01
4.000000000000000000e+01,3.522623702883720398e-02,1.386807207018136978e-02,2.616821043193340302e-02,3.668717294931411743e-02,2.542920112609863281e-01,9.656906872987747192e-02
4.000000000000000000e+01,3.577166795730590820e-02,1.097555737942457199e-02,2.173158712685108185e-02,3.786001354455947876e-02,2.104186564683914185e-01,8.047895133495330811e-02
4.000000000000000000e+01,3.281453996896743774e-02,1.143533177673816681e-02,2.237843535840511322e-02,3.465463966131210327e-02,2.172609716653823853e-01,8.169966191053390503e-02
4.000000000000000000e+01,2.888779342174530029e-02,9.137141518294811249e-03,2.147051878273487091e-02,3.002504073083400726e-02,1.833232492208480835e-01,7.865042984485626221e-02
4.000000000000000000e+01,3.106329590082168579e-02,1.138674747198820114e-02,2.383508905768394470e-02,3.333752974867820740e-02,2.156545966863632202e-01,8.714406937360763550e-02
4.000000000000000000e+01,4.367344081401824951e-02,1.208230759948492050e-02,2.259035967290401459e-02,4.652662202715873718e-02,2.247624099254608154e-01,8.327489346265792847e-02
4.000000000000000000e+01,2.331658639013767242e-02,7.813926786184310913e-03,1.812156103551387787e-02,2.392002008855342865e-02,1.552660167217254639e-01,6.639965623617172241e-02
4.000000000000000000e+01,2.477138303220272064e-02,1.050964090973138809e-02,2.414249628782272339e-02,2.604121342301368713e-02,1.962804496288299561e-01,8.902590721845626831e-02
4.000000000000000000e+01,2.274874970316886902e-02,9.093497879803180695e-03,1.936066336929798126e-02,2.308691293001174927e-02,1.754509061574935913e-01,7.216475903987884521e-02
4.000000000000000000e+01,1.904462836682796478e-02,7.270380388945341110e-03,1.630300842225551605e-02,1.942460052669048309e-02,1.458450853824615479e-01,6.117207929491996765e-02
4.000000000000000000e+01,1.955874450504779816e-02,7.039754651486873627e-03,1.455108355730772018e-02,2.079730294644832611e-02,1.329190284013748169e-01,5.478721112012863159e-02
4.000000000000000000e+01,2.352188155055046082e-02,7.200617808848619461e-03,1.669278368353843689e-02,2.467000111937522888e-02,1.373105943202972412e-01,6.131178513169288635e-02
4.000000000000000000e+01,1.771874912083148956e-02,6.934254430234432220e-03,1.509112212806940079e-02,1.900016516447067261e-02,1.347410529851913452e-01,5.626466125249862671e-02
4.000000000000000000e+01,1.449765451252460480e-02,5.730167962610721588e-03,1.301014516502618790e-02,1.479453407227993011e-02,1.149050295352935791e-01,4.929813370108604431e-02
4.000000000000000000e+01,3.936224803328514099e-02,9.589644148945808411e-03,7.869168184697628021e-03,4.144302383065223694e-02,1.655208170413970947e-01,3.152861073613166809e-02
4.000000000000000000e+01,3.108029812574386597e-02,1.270681805908679962e-02,8.896687999367713928e-03,3.213654085993766785e-02,2.245411425828933716e-01,3.556514531373977661e-02
4.000000000000000000e+01,1.630138605833053589e-02,5.777777172625064850e-03,1.196087710559368134e-02,1.770894974470138550e-02,1.175990998744964600e-01,4.570406675338745117e-02
4.000000000000000000e+01,3.592515364289283752e-02,7.337007671594619751e-03,1.416421495378017426e-02,3.429819643497467041e-02,1.353565007448196411e-01,5.238219723105430603e-02
