6.779054674839882777e-01,2.460780498004598638e+00
3.009090973279094361e-01,1.732615930116078173e+00
3.005600463425706637e-01,1.732656053376064209e+00
3.028615502281079563e-01,1.733549761558259794e+00
3.000172592499104063e-01,1.732525940317823254e+00
3.139067125737011743e-01,1.739900014161090969e+00
3.318400565330525409e-01,1.759192501142283094e+00
3.331837376002808604e-01,1.762041706194815927e+00
3.389895960235933536e-01,1.773299069532595196e+00
3.383119570756296657e-01,1.771180628160602843e+00
3.382567518496851222e-01,1.767582869555127667e+00
3.381522457345664812e-01,1.767457103404218799e+00
3.366628004654586559e-01,1.770134519744702040e+00
3.407635437989572913e-01,1.769275221565258738e+00
3.403464544360180755e-01,1.777660062303674682e+00
3.555844095890065004e-01,1.792390007130443053e+00
3.375611961019049923e-01,1.754725342411265876e+00
3.514279483594671682e-01,1.766295262448576153e+00
3.572674257687738497e-01,1.792646645308279441e+00
3.629188001665986651e-01,1.798103707387534778e+00
3.520069961585775564e-01,1.753630940169136565e+00
3.362081697130541169e-01,1.711538350118329666e+00
3.735871820574845903e-01,1.799537969963001416e+00
3.631501145090506588e-01,1.755182245778557970e+00
3.475873818919902880e-01,1.709815129440287018e+00
3.750852122829204660e-01,1.787338476290727840e+00
3.550631256445586637e-01,1.716247373546355037e+00
3.557237310751616977e-01,1.714239047061980603e+00
3.576757074117344337e-01,1.725945207576677243e+00
3.450392284301272983e-01,1.679805458087157088e+00
3.206735037485441975e-01,1.632572634491942454e+00
3.114659455344921390e-01,1.599828848113187929e+00
3.189846939768241074e-01,1.618781491866019717e+00
3.348456981090061069e-01,1.661935094902417864e+00
3.484244109877803197e-01,1.699097715447060786e+00
3.478962563401307717e-01,1.729219137660381156e+00
3.733524305548117650e-01,1.757256457546877648e+00
3.852831954274095194e-01,1.814925883132665785e+00
3.747645730267622488e-01,1.812686196885029632e+00
3.901191171322764273e-01,1.919262804389621380e+00
3.935261234164899036e-01,1.964780031598593268e+00
4.158065331294636957e-01,2.084323490402227641e+00
4.647349468360187918e-01,2.284534235063837126e+00
4.596636612111753561e-01,2.277039725970197104e+00
4.282331063389540060e-01,2.106188355989641714e+00
4.169708149087518745e-01,2.029723120760644761e+00
3.965690610845646891e-01,1.960853445027867403e+00
3.509940210327827659e-01,1.776036955702045006e+00
3.128048275636464148e-01,1.626343136429459602e+00
2.953878242082746963e-01,1.562446586654504754e+00
2.911203879423292507e-01,1.521524617029617055e+00
2.846835583753736798e-01,1.502759222180884535e+00
2.808300410019707871e-01,1.488531799298605351e+00
2.757244640894087051e-01,1.474418882296244959e+00
2.721812445845053774e-01,1.456469378777459855e+00
2.685454792704031757e-01,1.441603721787542369e+00
2.644787628992736339e-01,1.427843243673896811e+00
2.622331638678253030e-01,1.416637522244869274e+00
2.594257588728606789e-01,1.407342110525972023e+00
2.568656233493825103e-01,1.400666760201199956e+00
2.556633551462829113e-01,1.397236287590810644e+00
2.536507264320393418e-01,1.393157401252985483e+00
2.510580253148416707e-01,1.391239472352438611e+00
2.491825194700896806e-01,1.389698617977402684e+00
2.486670410180429613e-01,1.390044741375334514e+00
2.473134771530171305e-01,1.390692363055925584e+00
2.454919882162749922e-01,1.390733483149422689e+00
2.449917971635202640e-01,1.390681998827919097e+00
2.452505878154774555e-01,1.390384098615313313e+00
2.449711087886830285e-01,1.390516398410917898e+00
2.445405049666106723e-01,1.390502668365190875e+00
2.438467990899423898e-01,1.390219275527988518e+00
2.434201677187621260e-01,1.391392182863210314e+00
2.437524965946216982e-01,1.392037533442738839e+00
2.436770534062722982e-01,1.393018040023476845e+00
2.433257027014434082e-01,1.392510670286670083e+00
2.432781826997140739e-01,1.392021982619022769e+00
2.430682312989572436e-01,1.390794104345793425e+00
2.424074832145710345e-01,1.389448353366766087e+00
2.422730981850961529e-01,1.388738872725118423e+00
2.418587624574045358e-01,1.387676602044636720e+00
2.420323832377135886e-01,1.387567488941498173e+00
2.420370661759714548e-01,1.387265413123162761e+00
2.420138728165964481e-01,1.387312524805462299e+00
2.418821723803222246e-01,1.387302430048540369e+00
